account_id,customer_id,branch_id,account_type,open_date,balance,currency,account_status
7179,13498,94,Savings,2019-09-01,21076.4,INR,Active
7180,22214,98,Savings,2015-02-09,3354.9,INR,Active
7181,19018,61,Savings,2024-05-06,7213.85,INR,Active
7182,16296,97,Savings,2023-02-03,27814.15,INR,Active
7183,15038,5,Savings,2014-05-24,15782.17,INR,Active
7184,12639,35,Savings,2020-11-29,17209.77,INR,Active
7185,16206,6,Salary,2015-11-04,20783.48,INR,Dormant
7186,10735,59,Savings,2021-12-09,106672.67,INR,Active
7187,7909,87,Premium,2014-03-05,15395.4,INR,Active
7188,20012,77,Business,2021-04-30,5553.54,INR,Active
7189,9613,12,Premium,2025-06-03,3133.16,INR,Active
7190,13342,29,Business,2012-06-30,1634.3,INR,Active
7191,8612,82,Savings,2024-12-23,21239.55,INR,Active
7192,16657,62,Savings,2018-02-18,18291.42,INR,Active
7193,3652,96,Savings,2021-07-21,8274.88,INR,Active
7194,208,74,Savings,2011-11-17,15470.68,INR,Closed
7195,10812,26,Salary,2015-05-02,3935.27,INR,Active
7196,21537,38,Salary,2016-08-16,14533.9,INR,Active
7197,15403,48,Savings,2020-11-15,7955.43,INR,Active
7198,5258,83,Current,2014-07-16,8561.39,INR,Dormant
7199,3693,94,Salary,2017-03-31,17513.66,INR,Active
7200,23233,86,Premium,2023-08-04,2819.7,INR,Active
7201,20733,23,Savings,2024-02-13,2282.91,INR,Active
7202,23877,95,Salary,2024-10-16,8175.69,INR,Active
7203,7895,68,Premium,2017-05-21,3206.91,INR,Active
7204,20506,1,Salary,2015-08-19,12989.37,INR,Active
7205,5798,42,Savings,2024-06-28,75447.18,INR,Closed
7206,11490,74,Business,2020-03-04,42072.93,INR,Active
7207,3183,94,Current,2021-04-16,14632.59,INR,Active
7208,5614,56,Business,2016-06-03,29479.38,INR,Active
7209,22352,23,Premium,2024-09-16,7406.71,INR,Active
7210,22640,24,Savings,2024-03-21,2290.55,INR,Active
7211,17920,77,Salary,2023-07-01,1768.38,INR,Active
7212,6554,8,Savings,2023-07-18,4032.76,INR,Active
7213,9932,36,Salary,2014-02-12,1475.73,INR,Active
7214,369,46,Salary,2025-01-31,29123.91,INR,Active
7215,23896,18,Premium,2025-03-05,10574.06,INR,Active
7216,766,25,Current,2020-01-12,3453.13,INR,Active
7217,22994,49,Premium,2024-07-26,9802.99,INR,Active
7218,14997,68,Premium,2017-10-17,40486.98,INR,Active
7219,10364,28,Salary,2014-02-21,6506.9,INR,Active
7220,650,38,Current,2022-10-16,9790.64,INR,Active
7221,504,21,Savings,2013-07-14,807.49,INR,Active
7222,2175,72,Premium,2014-09-20,11931.12,INR,Active
7223,14308,57,Savings,2024-01-26,1105.03,INR,Active
7224,16885,56,Savings,2025-05-28,7655.33,INR,Active
7225,18543,2,Salary,2023-05-23,22754.37,INR,Active
7226,23903,6,Savings,2014-11-03,12177.49,INR,Active
7227,2767,40,Savings,2021-04-18,34432.09,INR,Active
7228,22604,14,Savings,2012-01-18,25318.9,INR,Active
7229,4684,26,Savings,2017-12-03,22057.39,INR,Active
7230,2001,27,Savings,2025-04-04,26915.5,INR,Active
7231,6783,5,Savings,2019-12-15,4855.18,INR,Closed
7232,13853,73,Salary,2011-08-15,22415.59,INR,Active
7233,24416,10,Savings,2024-05-06,4586.68,INR,Dormant
7234,23781,100,Salary,2025-02-03,10584.18,INR,Active
7235,20588,26,Savings,2022-05-04,5780.68,INR,Active
7236,20989,96,Savings,2024-10-10,27846.25,INR,Active
7237,12947,41,Current,2025-05-17,13979.35,INR,Active
7238,6216,13,Savings,2016-05-28,7844.26,INR,Active
7239,12032,100,Savings,2019-11-24,1771.13,INR,Active
7240,13581,86,Current,2024-06-27,12828.26,INR,Active
7241,6483,80,Savings,2012-11-26,66986.18,INR,Active
7242,21427,88,Current,2016-09-08,100318.36,INR,Active
7243,4148,71,Savings,2024-03-13,41972.59,INR,Active
7244,751,82,Current,2018-08-07,19533.38,INR,Active
7245,19080,29,Premium,2023-06-11,1142.16,INR,Active
7246,18615,66,Current,2013-11-13,143184.89,INR,Active
7247,2922,3,Current,2015-10-10,9035.57,INR,Active
7248,20801,57,Current,2020-04-30,58360.82,INR,Active
7249,17127,86,Savings,2017-07-15,15838.35,INR,Active
7250,14852,16,Salary,2014-07-01,113942.27,INR,Active
7251,6231,2,Current,2018-01-24,2848.6,INR,Active
7252,5857,56,Savings,2024-11-01,8281.49,INR,Dormant
7253,15559,45,Savings,2022-01-16,15097.54,INR,Active
7254,20458,42,Savings,2019-10-17,6931.25,INR,Active
7255,18651,84,Savings,2024-10-13,18641.6,INR,Active
7256,12628,40,Savings,2023-02-13,48490.1,INR,Active
7257,14231,51,Premium,2024-01-14,35187.49,INR,Active
7258,20516,43,Savings,2016-02-21,52082.04,INR,Active
7259,4969,56,Savings,2018-01-16,8723.04,INR,Active
7260,1125,41,Salary,2023-08-31,23335.92,INR,Active
7261,9168,66,Current,2011-12-21,251288.95,INR,Active
7262,22481,44,Savings,2024-03-19,4612.99,INR,Active
7263,8797,26,Premium,2022-11-16,53955.29,INR,Dormant
7264,20955,93,Savings,2019-09-15,648.8,INR,Active
7265,4539,11,Current,2013-12-24,110194.96,INR,Active
7266,22319,1,Current,2017-02-15,32184.06,INR,Active
7267,3168,72,Savings,2016-04-30,2838.03,INR,Active
7268,3786,73,Salary,2018-05-27,16345.02,INR,Active
7269,20506,98,Current,2021-05-23,1646.53,INR,Active
7270,18380,30,Premium,2025-06-27,10587.55,INR,Active
7271,8213,3,Savings,2012-06-24,10841.95,INR,Active
7272,22168,52,Savings,2021-12-20,44088.17,INR,Dormant
7273,6982,7,Savings,2022-03-02,16029.18,INR,Active
7274,12813,92,Savings,2023-03-20,59127.7,INR,Active
7275,9086,37,Savings,2016-11-21,12571.75,INR,Active
7276,16364,4,Savings,2017-06-28,105303.53,INR,Active
7277,3391,15,Savings,2019-02-18,2282.63,INR,Active
7278,7243,56,Savings,2019-01-06,7465.61,INR,Active
7279,6906,31,Savings,2015-01-30,8893.04,INR,Dormant
7280,12617,63,Savings,2015-06-01,1926.36,INR,Active
7281,11720,89,Premium,2013-06-05,3809.66,INR,Active
7282,20460,87,Savings,2025-02-16,34110.15,INR,Active
7283,20886,75,Salary,2017-09-02,18414.85,INR,Active
7284,2898,54,Current,2022-10-28,11408.52,INR,Active
7285,6600,23,Savings,2012-08-20,32822.07,INR,Active
7286,14325,55,Salary,2013-12-07,63092.15,INR,Active
7287,13625,10,Savings,2018-03-09,95108.21,INR,Active
7288,16840,11,Savings,2016-12-31,10742.69,INR,Active
7289,8996,11,Savings,2016-06-27,6425.01,INR,Active
7290,16103,34,Savings,2017-11-29,14604.75,INR,Active
7291,2054,59,Salary,2015-02-09,1595.86,INR,Dormant
7292,21879,88,Savings,2011-10-12,24892.36,INR,Active
7293,22421,6,Savings,2012-08-28,6262.23,INR,Active
7294,18898,81,Current,2011-08-16,8893.54,INR,Active
7295,8792,4,Current,2018-02-25,13374.6,INR,Active
7296,16239,51,Premium,2020-12-27,44268.12,INR,Active
7297,11359,71,Current,2020-11-19,21628.24,INR,Active
7298,11411,39,Savings,2021-11-23,73998.25,INR,Active
7299,15586,7,Savings,2023-01-03,39926.29,INR,Active
7300,8917,27,Premium,2018-11-16,57783.68,INR,Active
7301,21182,52,Current,2016-01-03,80122.05,INR,Active
7302,7046,73,Savings,2023-04-25,2128.04,INR,Active
7303,12550,48,Savings,2011-11-19,1721.61,INR,Dormant
7304,7443,89,Savings,2014-02-24,8688.89,INR,Active
7305,7352,42,Savings,2024-09-09,35654.4,INR,Active
7306,17777,56,Salary,2013-10-31,11858.17,INR,Active
7307,20911,64,Business,2012-08-12,33870.36,INR,Active
7308,22435,86,Current,2014-03-17,7626.27,INR,Active
7309,14977,4,Savings,2012-01-17,11517.2,INR,Active
7310,22998,27,Savings,2022-12-10,27980.6,INR,Active
7311,20674,42,Current,2024-11-02,6366.21,INR,Active
7312,970,89,Savings,2017-10-12,3775.63,INR,Active
7313,17166,97,Salary,2013-08-06,363.96,INR,Active
7314,20376,76,Savings,2014-01-11,4956.5,INR,Active
7315,16916,58,Savings,2022-08-28,3073.14,INR,Active
7316,21034,44,Business,2014-05-24,2700.45,INR,Active
7317,8447,81,Savings,2019-07-15,3070.07,INR,Active
7318,16621,39,Savings,2025-05-14,48122.97,INR,Dormant
7319,6260,11,Savings,2025-06-04,14302.95,INR,Active
7320,18758,78,Savings,2013-10-25,3591.16,INR,Active
7321,4111,45,Premium,2021-07-01,115707.5,INR,Active
7322,18771,8,Premium,2019-11-02,520.42,INR,Active
7323,9378,1,Savings,2013-10-10,4990.3,INR,Active
7324,4721,50,Premium,2025-01-26,17781.68,INR,Active
7325,13835,23,Savings,2014-02-25,73560.01,INR,Active
7326,21547,98,Savings,2014-02-20,8817.69,INR,Active
7327,12177,40,Savings,2016-03-08,11570.11,INR,Active
7328,678,79,Savings,2020-02-23,5867.37,INR,Active
7329,2447,97,Current,2016-05-30,12438.57,INR,Active
7330,200,11,Premium,2011-08-16,16402.37,INR,Active
7331,15363,26,Current,2022-01-30,3801.35,INR,Dormant
7332,7591,76,Savings,2021-06-27,46433.48,INR,Active
7333,4827,50,Salary,2017-03-23,2890.06,INR,Active
7334,5076,63,Savings,2014-02-06,124439.76,INR,Active
7335,22557,34,Savings,2017-05-10,2651.17,INR,Active
7336,3278,89,Salary,2011-12-19,8715.33,INR,Active
7337,7941,85,Savings,2020-09-12,7772.95,INR,Active
7338,13736,16,Savings,2012-09-02,16710.88,INR,Active
7339,23244,20,Current,2019-04-17,13801.44,INR,Active
7340,5521,10,Salary,2013-09-26,21140.15,INR,Active
7341,14328,54,Savings,2024-05-20,7570.86,INR,Active
7342,17956,88,Current,2015-12-29,3521.25,INR,Active
7343,15554,34,Savings,2017-01-18,14550.25,INR,Active
7344,7650,5,Savings,2012-08-22,47111.06,INR,Active
7345,17118,63,Salary,2022-02-11,44627.44,INR,Active
7346,19762,59,Savings,2018-09-25,6345.48,INR,Active
7347,24870,38,Current,2023-04-20,40437.75,INR,Active
7348,2573,84,Savings,2023-06-22,41129.71,INR,Dormant
7349,24909,77,Savings,2017-10-05,7139.66,INR,Active
7350,23083,20,Current,2024-10-09,49646.02,INR,Active
7351,13870,100,Savings,2024-01-29,27482.17,INR,Active
7352,17529,99,Savings,2024-04-06,10464.04,INR,Dormant
7353,9616,72,Savings,2011-09-29,63112.08,INR,Active
7354,22051,92,Savings,2018-10-05,2635.01,INR,Active
7355,1970,44,Business,2014-11-08,32974.71,INR,Dormant
7356,22189,96,Savings,2019-09-15,2267.85,INR,Dormant
7357,7254,4,Salary,2020-11-08,1594.27,INR,Active
7358,23320,1,Savings,2017-10-12,8273.17,INR,Active
7359,2261,43,Savings,2020-10-16,2579.76,INR,Active
7360,10635,47,Savings,2025-05-10,1517.69,INR,Active
7361,12567,65,Savings,2021-01-13,25952.47,INR,Active
7362,6539,16,Salary,2017-06-17,34517.7,INR,Active
7363,6122,58,Savings,2012-03-13,26193.69,INR,Active
7364,18440,16,Business,2022-09-19,12943.37,INR,Active
7365,9858,59,Savings,2021-12-20,83848.73,INR,Active
7366,12452,80,Savings,2017-03-19,6109.27,INR,Active
7367,6585,13,Business,2019-06-26,38755.74,INR,Active
7368,3016,82,Premium,2014-03-23,2158.31,INR,Active
7369,5526,62,Savings,2018-11-01,23575.4,INR,Closed
7370,18712,81,Current,2025-04-20,46146.21,INR,Active
7371,10620,92,Premium,2022-10-06,7139.12,INR,Active
7372,15021,44,Salary,2021-03-09,42876.78,INR,Active
7373,399,34,Premium,2022-12-28,10840.35,INR,Active
7374,9617,92,Savings,2020-04-11,8063.65,INR,Active
7375,20636,56,Current,2022-04-28,27261.48,INR,Active
7376,1736,87,Savings,2020-11-25,10914.32,INR,Active
7377,21713,50,Savings,2016-05-02,8066.15,INR,Active
7378,1325,10,Current,2013-08-18,8771.93,INR,Dormant
7379,21251,66,Savings,2011-12-02,24066.21,INR,Active
7380,16129,76,Savings,2025-05-27,11695.76,INR,Dormant
7381,19060,20,Savings,2014-07-01,120680.58,INR,Active
7382,10203,54,Salary,2014-07-30,5634.77,INR,Active
7383,3183,31,Savings,2021-12-14,10819.5,INR,Active
7384,1883,73,Savings,2014-08-31,5615.81,INR,Active
7385,12429,97,Salary,2014-04-08,31593.04,INR,Active
7386,12437,29,Savings,2019-08-31,17310.89,INR,Active
7387,8788,71,Savings,2022-06-29,14566.72,INR,Active
7388,20287,6,Savings,2024-10-13,84808.99,INR,Active
7389,12053,14,Savings,2014-06-20,8205.34,INR,Active
7390,24549,100,Current,2025-06-11,21095.94,INR,Active
7391,22878,7,Savings,2024-10-10,44423.9,INR,Active
7392,19188,77,Savings,2019-12-03,86497.38,INR,Dormant
7393,10405,49,Business,2017-05-15,12280.5,INR,Active
7394,23735,74,Savings,2019-02-25,118331.24,INR,Active
7395,10104,16,Savings,2020-09-27,36864.92,INR,Active
7396,2111,56,Savings,2025-01-07,124348.64,INR,Active
7397,13560,26,Business,2015-08-02,33240.79,INR,Active
7398,9816,45,Savings,2014-02-03,5441.35,INR,Active
7399,18770,94,Premium,2014-12-30,2375.71,INR,Active
7400,22121,78,Salary,2017-01-14,11551.13,INR,Active
7401,6551,1,Savings,2023-12-08,92897.63,INR,Active
7402,22266,49,Salary,2013-10-25,5603.17,INR,Active
7403,9206,41,Premium,2017-05-18,39659.72,INR,Active
7404,15146,34,Premium,2014-12-16,27054.08,INR,Active
7405,22906,82,Savings,2021-01-23,3678.48,INR,Active
7406,15052,40,Savings,2013-06-09,973.46,INR,Closed
7407,3169,56,Salary,2016-05-18,8673.11,INR,Active
7408,9480,84,Savings,2023-07-06,5762.52,INR,Dormant
7409,22872,46,Current,2013-12-27,22445.53,INR,Active
7410,23936,73,Savings,2012-06-22,14084.16,INR,Active
7411,19436,36,Business,2018-02-20,9245.4,INR,Active
7412,7521,61,Savings,2021-06-21,12494.86,INR,Dormant
7413,23130,96,Savings,2012-08-11,23165.08,INR,Active
7414,18898,89,Savings,2016-11-18,124249.81,INR,Active
7415,19696,62,Savings,2012-06-25,51070.01,INR,Active
7416,14584,67,Salary,2016-12-26,19968.37,INR,Active
7417,8080,76,Savings,2019-06-17,6254.26,INR,Active
7418,655,17,Savings,2022-07-15,3698.87,INR,Active
7419,13230,24,Savings,2021-01-30,3414.14,INR,Active
7420,10969,55,Business,2015-07-11,17362.55,INR,Active
7421,1661,35,Savings,2014-09-03,12443.1,INR,Active
7422,7336,6,Savings,2018-01-11,193409.87,INR,Active
7423,6521,74,Premium,2020-09-22,3395.86,INR,Dormant
7424,247,77,Savings,2024-08-20,6690.31,INR,Active
7425,2435,86,Current,2013-11-11,1491.34,INR,Active
7426,7803,73,Current,2014-08-18,16336.56,INR,Active
7427,8801,36,Savings,2016-06-17,30405.93,INR,Active
7428,24862,39,Current,2017-07-27,211025.33,INR,Active
7429,2815,70,Savings,2021-10-12,48881.75,INR,Active
7430,19449,55,Savings,2018-04-14,21291.83,INR,Active
7431,17698,75,Savings,2025-01-15,54702.39,INR,Active
7432,15742,87,Savings,2023-02-27,7291.6,INR,Active
7433,6451,71,Current,2023-06-12,145672.92,INR,Active
7434,16241,62,Premium,2017-01-19,24357.28,INR,Active
7435,13486,19,Premium,2021-11-11,78219.87,INR,Active
7436,14875,12,Savings,2012-02-17,15859.79,INR,Active
7437,15627,52,Premium,2018-07-06,13840.08,INR,Closed
7438,896,21,Savings,2014-05-05,8175.01,INR,Active
7439,6824,7,Current,2021-02-16,22795.56,INR,Active
7440,17701,62,Salary,2011-08-29,6238.1,INR,Active
7441,14296,45,Savings,2023-08-01,15909.85,INR,Active
7442,11209,21,Savings,2013-04-19,7145.97,INR,Active
7443,5853,98,Savings,2024-06-26,4809.63,INR,Active
7444,17671,69,Salary,2022-10-13,4757.37,INR,Active
7445,4505,78,Savings,2016-06-13,37854.08,INR,Active
7446,15712,49,Savings,2014-03-21,4070.33,INR,Active
7447,22217,2,Savings,2016-09-03,4560.7,INR,Active
7448,15871,96,Savings,2015-10-21,15105.86,INR,Active
7449,19896,32,Salary,2024-12-17,1552.76,INR,Active
7450,10131,14,Salary,2022-04-08,19103.36,INR,Active
7451,18122,52,Current,2017-05-13,22760.56,INR,Active
7452,2826,70,Current,2019-01-25,10594.14,INR,Active
7453,21523,68,Current,2019-07-06,3690.87,INR,Active
7454,22296,86,Savings,2024-12-24,19249.4,INR,Active
7455,17190,26,Savings,2020-09-22,8398.66,INR,Active
7456,19024,12,Savings,2014-11-24,3315.13,INR,Active
7457,20384,39,Savings,2018-03-07,10543.06,INR,Active
7458,5299,29,Salary,2019-01-15,22632.9,INR,Dormant
7459,7272,60,Business,2012-04-25,9062.72,INR,Active
7460,23887,90,Savings,2020-03-18,18484.96,INR,Active
7461,6893,44,Salary,2014-05-09,12826.23,INR,Active
7462,7462,87,Savings,2018-03-21,35604.02,INR,Active
7463,9349,22,Salary,2012-09-03,36622.6,INR,Active
7464,2853,49,Savings,2020-01-28,13908.32,INR,Active
7465,17780,6,Business,2025-02-23,20138.32,INR,Active
7466,14234,87,Salary,2017-10-15,3938.8,INR,Active
7467,7434,91,Premium,2012-01-12,11140.48,INR,Dormant
7468,4479,23,Current,2019-09-14,87302.79,INR,Active
7469,7190,55,Current,2017-01-17,1098.45,INR,Active
7470,23633,45,Premium,2012-12-24,8399.29,INR,Active
7471,86,49,Current,2020-04-12,16502.01,INR,Active
7472,16152,86,Savings,2017-10-06,132928.43,INR,Active
7473,13820,100,Savings,2018-05-23,4965.93,INR,Active
7474,10593,11,Current,2020-03-05,11667.96,INR,Active
7475,5910,2,Savings,2023-06-11,5989.8,INR,Active
7476,18346,23,Savings,2015-12-08,7513.46,INR,Active
7477,6839,18,Premium,2019-07-18,16944.0,INR,Active
7478,6164,34,Premium,2021-12-01,22891.66,INR,Active
7479,23916,13,Savings,2015-02-25,26415.04,INR,Active
7480,19106,11,Current,2019-03-07,13036.05,INR,Active
7481,5220,91,Savings,2023-01-10,25184.95,INR,Active
7482,23893,59,Savings,2015-12-12,50953.75,INR,Active
7483,6834,91,Current,2023-12-03,30244.31,INR,Active
7484,16391,4,Savings,2018-03-25,6464.27,INR,Active
7485,4192,96,Current,2019-07-15,10557.12,INR,Active
7486,3494,5,Savings,2014-01-14,23046.36,INR,Active
7487,18592,93,Savings,2022-11-28,1848.18,INR,Active
7488,1020,93,Savings,2011-11-10,58096.36,INR,Active
7489,5374,51,Savings,2014-01-26,2265.59,INR,Active
7490,7671,14,Savings,2014-05-19,26246.45,INR,Active
7491,17952,41,Savings,2015-08-12,307238.92,INR,Active
7492,8447,85,Savings,2013-06-14,7653.65,INR,Active
7493,20736,39,Savings,2022-02-08,3999.41,INR,Active
7494,555,7,Premium,2017-06-19,3220.31,INR,Active
7495,9004,79,Savings,2023-07-24,51413.56,INR,Active
7496,9409,77,Business,2022-07-20,18317.51,INR,Closed
7497,2264,43,Premium,2022-01-02,1127.75,INR,Active
7498,18748,1,Savings,2020-11-06,3579.51,INR,Active
7499,2123,17,Current,2013-04-29,5458.14,INR,Dormant
7500,24122,17,Current,2019-05-16,15147.48,INR,Active
7501,9459,20,Savings,2015-07-28,113728.44,INR,Active
7502,3837,49,Current,2018-09-13,17303.48,INR,Active
7503,17855,22,Savings,2011-11-12,17912.67,INR,Closed
7504,22090,47,Savings,2021-08-14,2003.52,INR,Active
7505,3357,73,Current,2024-04-22,149039.73,INR,Active
7506,4792,87,Salary,2023-11-28,3431.4,INR,Active
7507,13532,73,Savings,2022-12-30,2117.89,INR,Active
7508,20373,51,Savings,2024-06-20,76211.97,INR,Active
7509,18779,39,Savings,2018-07-01,11754.31,INR,Active
7510,13025,77,Salary,2022-05-11,82958.13,INR,Dormant
7511,18747,85,Savings,2024-12-15,22403.9,INR,Active
7512,9533,29,Business,2022-02-25,10281.4,INR,Active
7513,14300,56,Current,2025-02-11,2742.49,INR,Active
7514,7640,59,Savings,2016-06-13,40100.95,INR,Active
7515,19889,96,Savings,2012-06-20,21561.96,INR,Dormant
7516,13635,89,Premium,2021-02-09,2333.6,INR,Active
7517,23131,100,Savings,2021-06-16,1114.04,INR,Active
7518,9111,60,Savings,2014-09-01,20977.05,INR,Dormant
7519,24005,32,Savings,2024-02-29,19845.81,INR,Active
7520,21890,86,Savings,2018-10-04,15231.64,INR,Active
7521,16928,72,Premium,2020-06-12,22345.79,INR,Active
7522,8724,65,Current,2012-08-17,1349.85,INR,Active
7523,16777,86,Savings,2011-09-28,5635.37,INR,Active
7524,20156,18,Savings,2024-06-12,53775.16,INR,Closed
7525,10702,32,Premium,2019-02-25,56092.77,INR,Active
7526,19134,9,Savings,2021-10-06,12095.79,INR,Active
7527,5440,67,Savings,2017-01-07,5281.3,INR,Active
7528,11321,15,Salary,2017-10-22,2841.88,INR,Active
7529,24198,51,Premium,2014-07-11,917.14,INR,Active
7530,4026,11,Savings,2023-07-25,5057.03,INR,Active
7531,18679,46,Salary,2021-04-24,13194.78,INR,Active
7532,20456,60,Current,2022-10-22,35851.58,INR,Active
7533,11949,58,Savings,2013-06-26,1937.46,INR,Dormant
7534,3797,81,Savings,2024-04-22,20930.33,INR,Active
7535,24217,33,Business,2021-09-15,76836.16,INR,Active
7536,7688,3,Current,2014-12-02,91595.15,INR,Active
7537,18206,15,Salary,2021-07-21,18923.07,INR,Active
7538,9313,18,Savings,2025-01-28,42974.32,INR,Active
7539,17592,15,Savings,2018-01-20,3395.48,INR,Active
7540,13540,56,Savings,2012-05-23,20162.03,INR,Active
7541,8630,17,Savings,2015-10-19,12800.87,INR,Active
7542,24727,2,Salary,2019-12-24,9640.15,INR,Active
7543,10160,44,Current,2017-02-20,71081.93,INR,Active
7544,14115,66,Premium,2018-10-01,26580.99,INR,Active
7545,18231,52,Current,2021-07-29,133345.32,INR,Active
7546,18450,29,Current,2024-05-29,12525.05,INR,Active
7547,21130,84,Salary,2023-08-15,22691.41,INR,Active
7548,6478,45,Business,2011-11-17,5958.51,INR,Active
7549,24324,19,Business,2017-02-21,20699.89,INR,Active
7550,8513,47,Savings,2020-11-16,2811.22,INR,Active
7551,5922,76,Current,2022-09-29,1569.68,INR,Dormant
7552,7793,93,Savings,2016-03-28,5936.65,INR,Dormant
7553,9925,23,Salary,2012-05-19,14814.83,INR,Closed
7554,20781,48,Savings,2015-04-02,1870.53,INR,Active
7555,20258,16,Savings,2012-07-25,13726.1,INR,Active
7556,16579,82,Savings,2024-02-09,12094.85,INR,Active
7557,100,83,Savings,2024-06-23,12211.34,INR,Active
7558,15686,47,Savings,2022-06-18,164533.31,INR,Active
7559,7140,40,Savings,2024-12-09,21223.42,INR,Active
7560,1026,18,Savings,2013-08-10,15303.11,INR,Active
7561,24937,74,Business,2020-03-25,119093.71,INR,Active
7562,5638,4,Savings,2020-09-22,11726.37,INR,Active
7563,24235,80,Savings,2017-12-12,27215.0,INR,Active
7564,20525,98,Current,2011-09-18,6409.62,INR,Active
7565,10532,84,Current,2015-07-12,13787.77,INR,Active
7566,11595,19,Savings,2011-12-17,22777.36,INR,Active
7567,12415,18,Premium,2015-07-04,21385.47,INR,Active
7568,15698,24,Premium,2024-01-06,9808.43,INR,Dormant
7569,12004,75,Current,2013-09-13,25030.57,INR,Active
7570,7264,40,Savings,2012-10-13,36882.7,INR,Active
7571,7871,63,Salary,2023-04-06,14395.82,INR,Active
7572,2215,48,Salary,2017-01-13,49615.64,INR,Active
7573,12249,43,Savings,2014-12-23,5871.77,INR,Active
7574,7957,52,Business,2019-03-27,2261.21,INR,Active
7575,14775,86,Savings,2011-08-30,22645.36,INR,Active
7576,10079,41,Savings,2023-10-06,37620.32,INR,Active
