credit_card_id,customer_id,issue_date,credit_limit,current_balance,interest_rate,card_status
3708,10099,2024-07-15,50000,14598.27,19.525,Active
3709,9001,2024-07-05,500000,57109.16,34.215,Active
3710,792,2022-10-04,100000,36602.58,23.908,Active
3711,14333,2024-02-07,100000,21026.43,20.105,Active
3712,12365,2023-01-19,200000,32480.22,24.193,Closed
3713,24945,2024-12-31,200000,50091.07,18.902,Active
3714,24823,2024-07-23,100000,39344.76,30.978,Active
3715,24228,2024-06-22,100000,11238.09,28.451,Active
3716,21329,2023-11-24,1000000,194059.08,38.756,Blocked
3717,12916,2024-10-07,1000000,381860.87,34.256,Active
3718,2773,2023-12-03,500000,24711.69,36.399,Closed
3719,23592,2022-05-23,200000,50098.61,38.582,Active
3720,17971,2024-03-03,500000,103826.38,21.214,Active
3721,15575,2023-06-22,50000,24190.91,39.998,Active
3722,11898,2024-02-05,50000,20107.84,25.904,Active
3723,5766,2022-08-11,50000,8768.05,28.582,Active
3724,5629,2023-03-27,100000,5131.43,30.998,Active
3725,7287,2023-12-25,100000,48458.91,32.625,Active
3726,10335,2023-11-12,1000000,388963.85,29.102,Active
3727,8912,2022-03-29,1000000,111209.83,21.15,Active
3728,17630,2024-07-18,1000000,340834.63,18.623,Active
3729,12505,2023-07-15,1000000,322221.43,34.929,Active
3730,6633,2024-04-10,200000,37986.08,27.225,Active
3731,3424,2022-10-14,50000,14168.89,29.915,Active
3732,6057,2022-10-04,200000,17126.86,20.883,Active
3733,9576,2024-11-23,200000,92506.45,31.45,Active
3734,23022,2022-08-28,200000,45926.63,20.676,Active
3735,7357,2023-09-23,50000,21093.29,32.442,Blocked
3736,5317,2024-02-10,50000,7130.16,32.871,Active
3737,4445,2024-12-28,500000,296262.61,38.635,Active
3738,19875,2024-07-25,200000,8474.61,41.681,Active
3739,11476,2023-10-04,100000,12112.63,34.033,Active
3740,13893,2023-03-24,100000,23151.86,35.179,Active
3741,20266,2022-10-14,100000,8448.08,28.31,Active
3742,716,2024-02-13,500000,173609.99,31.015,Active
3743,2125,2022-04-20,500000,60938.9,26.169,Blocked
3744,23548,2022-05-27,200000,50838.79,30.344,Active
3745,11102,2022-10-14,100000,39526.56,22.755,Active
3746,12950,2024-04-08,1000000,459221.7,21.476,Active
3747,24598,2023-01-24,200000,50998.13,40.682,Active
3748,16889,2023-12-12,50000,4091.53,35.677,Active
3749,20388,2023-02-01,500000,118620.54,27.508,Active
3750,17242,2024-05-17,50000,16939.06,25.811,Active
3751,5404,2022-08-24,200000,74964.58,32.486,Active
3752,14455,2022-02-26,100000,8911.88,41.077,Active
3753,5479,2024-10-06,100000,36269.15,41.761,Active
3754,9042,2023-06-20,100000,30189.54,27.539,Active
3755,414,2022-02-08,50000,13371.54,18.162,Active
3756,15318,2024-01-19,1000000,267937.22,34.826,Active
3757,15401,2023-03-26,1000000,393293.96,27.086,Active
3758,23943,2022-04-25,50000,11530.94,29.015,Active
3759,15850,2024-05-29,100000,38090.26,30.602,Active
3760,15140,2023-04-12,50000,19258.79,30.081,Active
3761,20683,2022-04-20,50000,6816.99,22.601,Active
3762,2849,2023-05-26,1000000,125981.13,18.84,Active
3763,8925,2023-10-24,50000,5729.18,38.528,Active
3764,23671,2022-03-20,50000,16542.33,31.035,Active
3765,13995,2024-05-04,500000,163212.94,18.705,Active
3766,5896,2022-04-18,100000,17264.83,32.888,Active
3767,13742,2022-09-13,500000,14529.79,40.071,Active
3768,22180,2024-05-10,500000,266173.67,40.443,Active
3769,341,2022-04-08,100000,32346.87,32.272,Active
3770,9484,2022-09-15,200000,34429.89,19.038,Active
3771,4731,2023-08-02,100000,23578.5,29.18,Active
3772,13299,2023-12-08,500000,160988.92,34.736,Active
3773,24058,2024-08-29,50000,14768.56,35.222,Active
3774,10367,2022-10-01,50000,2954.66,35.494,Active
3775,3127,2022-03-11,50000,13393.85,22.082,Active
3776,5818,2023-05-09,1000000,475999.99,27.483,Active
3777,19068,2022-05-09,200000,33537.25,31.06,Active
3778,13500,2024-12-26,200000,62647.71,27.578,Active
3779,21037,2024-05-01,200000,44049.58,18.057,Active
3780,10257,2022-05-31,50000,15186.57,21.421,Active
3781,4505,2024-04-25,100000,52989.97,38.248,Active
3782,12922,2022-08-20,500000,199792.44,22.477,Active
3783,16430,2023-11-22,100000,23361.16,38.617,Active
3784,22728,2022-09-27,1000000,261927.44,22.373,Active
3785,12831,2024-09-20,1000000,98351.14,31.596,Active
3786,13276,2024-06-17,50000,16305.47,35.41,Active
3787,11544,2022-10-22,1000000,205437.91,21.678,Active
3788,23720,2023-07-23,100000,30421.13,31.967,Active
3789,15765,2022-02-17,500000,281224.37,23.985,Active
3790,19045,2024-06-24,200000,49961.13,40.661,Active
3791,4482,2023-05-11,50000,8213.09,21.944,Active
3792,23468,2023-07-24,500000,232602.92,29.779,Active
3793,10350,2023-12-21,100000,38386.9,40.5,Active
3794,2879,2023-02-08,100000,10247.66,41.117,Active
3795,12040,2022-11-13,200000,60476.78,36.452,Active
3796,13966,2023-06-06,500000,122506.92,41.533,Active
3797,16788,2024-10-21,100000,39325.76,23.776,Active
3798,19734,2023-03-05,100000,52040.83,41.135,Active
3799,18697,2023-09-12,500000,185297.17,22.522,Active
3800,11835,2022-04-16,50000,12553.94,31.736,Active
3801,13342,2022-12-04,100000,45131.07,32.993,Active
3802,5299,2023-04-12,50000,5121.47,26.331,Active
3803,3465,2022-10-19,200000,77043.97,34.644,Active
3804,24757,2022-09-02,50000,6378.35,28.954,Active
3805,10692,2023-08-16,500000,223127.2,24.575,Active
3806,12757,2022-04-10,50000,5015.39,36.711,Active
3807,323,2024-03-16,1000000,141762.17,24.765,Active
3808,20610,2022-08-28,50000,3989.5,27.252,Active
3809,11946,2024-01-05,50000,4948.99,34.027,Active
3810,1925,2024-05-10,500000,100854.61,26.194,Active
3811,13579,2024-02-21,50000,328.0,23.634,Active
3812,16821,2024-11-06,100000,31147.42,29.639,Active
3813,13863,2023-02-20,200000,11020.83,32.444,Active
3814,9815,2023-08-09,100000,31135.05,30.221,Active
3815,12806,2023-12-02,200000,92120.05,37.801,Active
3816,14786,2023-02-28,1000000,213674.0,33.102,Active
3817,11,2022-08-30,200000,87114.34,34.861,Active
3818,21548,2023-01-17,100000,54501.81,27.875,Active
3819,9122,2024-03-15,500000,26775.62,18.063,Active
3820,22128,2024-08-04,1000000,881756.23,30.513,Active
3821,9523,2022-01-14,100000,51195.29,26.22,Active
3822,24505,2022-03-18,100000,13445.51,39.06,Active
3823,13064,2023-03-06,50000,9885.2,24.22,Active
3824,11678,2023-07-08,50000,4681.77,38.376,Active
3825,5567,2023-11-15,200000,51045.88,18.736,Active
3826,3682,2022-09-21,500000,132409.08,24.632,Active
3827,7946,2022-04-22,200000,89514.27,18.661,Blocked
3828,21425,2023-07-07,100000,28555.3,39.707,Active
3829,11167,2023-06-04,200000,17534.99,19.445,Blocked
3830,10271,2022-10-05,500000,336236.85,24.152,Active
3831,24932,2023-06-16,500000,276958.45,21.298,Active
3832,21265,2023-07-03,100000,22501.61,35.836,Active
3833,5988,2022-09-08,100000,24519.81,34.55,Active
3834,15659,2023-08-27,1000000,191993.1,21.895,Closed
3835,15776,2024-10-10,100000,59641.4,40.597,Active
3836,12084,2022-12-18,200000,73005.1,41.505,Active
3837,6973,2023-08-07,1000000,406118.94,31.919,Blocked
3838,20990,2024-01-15,1000000,178852.83,31.722,Active
3839,7746,2023-05-19,100000,45632.33,18.582,Active
3840,1340,2022-01-10,1000000,415192.03,33.224,Active
3841,2817,2022-07-31,200000,51127.44,29.875,Active
3842,2825,2023-04-16,500000,29309.03,34.583,Active
3843,8221,2022-06-27,1000000,431944.78,38.791,Active
3844,1798,2023-04-16,50000,22012.23,41.023,Active
3845,22060,2023-02-28,1000000,255245.44,32.933,Active
3846,19907,2024-10-03,100000,22026.31,20.77,Active
3847,4201,2023-11-26,100000,43608.75,34.515,Active
3848,22955,2023-06-25,50000,6461.61,41.437,Active
3849,2398,2023-10-13,100000,33693.64,36.898,Active
3850,9906,2024-11-01,100000,56090.45,40.889,Active
3851,5495,2024-12-03,200000,44028.02,38.198,Closed
3852,9434,2022-02-28,1000000,193446.45,19.455,Active
3853,3498,2022-03-16,500000,137787.91,31.157,Active
3854,21015,2022-05-25,50000,7883.66,33.518,Active
3855,6297,2022-03-20,500000,171354.21,19.434,Active
3856,20631,2022-10-10,500000,280535.92,26.336,Active
3857,16812,2024-04-28,100000,46945.25,39.529,Active
3858,10147,2023-01-23,200000,59649.54,22.642,Active
3859,14324,2022-03-23,500000,39813.61,37.885,Active
3860,16605,2022-07-17,1000000,276052.02,35.79,Active
3861,22369,2023-01-15,50000,8259.88,27.952,Active
3862,18565,2024-09-15,1000000,35281.06,29.73,Active
3863,15909,2023-09-03,50000,8725.29,21.202,Active
3864,20820,2023-08-11,500000,82855.79,30.659,Active
3865,20254,2023-10-14,200000,35605.91,36.528,Active
3866,3766,2022-11-11,100000,24908.11,20.298,Active
3867,20754,2022-09-08,100000,6538.19,39.985,Active
3868,9911,2024-05-14,100000,29945.85,18.617,Active
3869,13914,2022-03-16,1000000,213652.49,30.73,Active
3870,15345,2022-04-10,500000,84477.64,21.038,Active
3871,22356,2023-12-15,200000,49731.64,28.855,Active
3872,16171,2024-08-14,200000,3376.47,31.703,Active
3873,11806,2023-12-09,100000,27542.24,18.069,Active
3874,12318,2022-01-12,50000,10577.3,36.504,Active
3875,22538,2022-01-21,200000,84985.23,21.414,Active
3876,2346,2023-08-28,1000000,387855.68,31.087,Active
3877,13237,2022-05-24,200000,42020.23,31.318,Active
3878,22721,2023-06-25,200000,19210.4,39.302,Active
3879,24274,2022-02-06,1000000,149628.87,41.185,Active
3880,19781,2022-12-30,1000000,389587.02,32.013,Active
3881,6040,2024-06-13,50000,13438.58,33.238,Active
3882,24123,2024-03-02,200000,32301.43,21.896,Active
3883,16435,2024-03-29,100000,32285.18,29.756,Closed
3884,9067,2022-01-13,50000,26612.64,25.999,Active
3885,7545,2024-12-06,500000,80261.28,35.35,Active
3886,20827,2022-08-17,1000000,556398.54,33.796,Active
3887,23200,2024-02-11,1000000,76831.03,18.301,Active
3888,3046,2022-08-08,100000,52097.27,25.19,Active
3889,17304,2022-03-14,200000,84905.14,38.703,Blocked
3890,19535,2023-08-02,50000,2861.82,40.295,Active
3891,16152,2023-04-09,200000,61185.44,25.017,Active
3892,12697,2022-05-27,100000,48953.0,37.558,Active
3893,4747,2023-10-24,50000,9945.59,18.934,Active
3894,1417,2022-06-14,500000,90922.05,29.053,Active
3895,19016,2022-03-31,200000,76001.13,21.445,Active
3896,7422,2024-02-06,200000,60690.15,24.317,Active
3897,1516,2022-12-30,1000000,301669.03,39.2,Active
3898,6390,2024-06-20,100000,12434.18,38.824,Active
3899,5507,2022-07-15,200000,84338.7,36.798,Active
3900,20908,2022-08-05,200000,26943.76,36.695,Active
3901,19984,2022-01-08,200000,32699.32,27.721,Active
3902,6724,2023-10-20,200000,57471.77,20.317,Active
3903,9638,2024-02-11,500000,292163.04,25.267,Active
3904,18769,2024-01-29,1000000,208297.39,30.571,Active
3905,6229,2024-08-25,50000,35237.06,41.915,Active
3906,8347,2023-04-08,500000,30123.77,25.421,Active
3907,3161,2022-08-01,500000,86719.07,24.686,Active
3908,13116,2022-06-03,500000,137711.99,35.809,Active
3909,23172,2023-05-30,200000,56863.26,31.245,Active
3910,2486,2022-09-30,1000000,176190.56,22.506,Blocked
3911,22003,2022-02-21,100000,27462.98,29.97,Active
3912,22871,2024-06-05,200000,125666.5,39.137,Closed
3913,20395,2024-09-20,500000,102248.09,37.279,Active
3914,7000,2023-03-16,50000,26416.41,37.053,Active
3915,1681,2022-04-03,200000,78965.67,29.678,Active
3916,13062,2024-04-09,50000,8840.61,41.004,Active
3917,8629,2024-01-09,200000,59019.9,32.914,Active
3918,20050,2024-12-07,1000000,67616.19,24.535,Blocked
3919,15272,2024-06-29,50000,2339.11,26.019,Active
3920,18810,2023-03-11,50000,1609.71,26.956,Active
3921,6065,2024-04-13,50000,7961.24,22.553,Active
3922,9354,2024-01-29,200000,52396.89,24.178,Active
3923,10412,2022-11-28,1000000,286570.29,18.26,Active
3924,5238,2024-07-12,1000000,207458.44,32.69,Active
3925,21616,2022-10-13,50000,13694.33,31.182,Active
3926,15226,2024-07-28,1000000,75025.66,19.651,Active
3927,11449,2022-02-19,50000,12687.88,18.39,Active
3928,5676,2023-02-10,100000,8644.65,18.19,Active
3929,4351,2024-04-02,500000,26517.83,20.828,Active
3930,1882,2024-08-10,500000,40278.87,25.553,Active
3931,20938,2023-08-07,200000,112481.2,36.53,Active
3932,23340,2023-06-22,500000,72867.64,23.984,Active
3933,5872,2022-03-30,500000,134910.03,40.215,Active
3934,23682,2024-08-08,200000,101808.48,29.198,Active
3935,16642,2024-01-15,100000,33184.44,21.891,Active
3936,24787,2022-04-19,500000,159508.06,29.668,Blocked
3937,9259,2022-07-17,100000,37870.95,30.263,Active
3938,4964,2022-09-14,50000,4270.46,39.83,Active
3939,18052,2024-04-09,200000,77886.7,35.555,Active
3940,23232,2024-11-28,50000,10128.6,28.043,Active
3941,24164,2023-02-16,1000000,339122.21,35.403,Active
3942,23934,2022-12-11,200000,124814.24,19.348,Active
3943,20667,2024-02-25,500000,39496.09,35.819,Active
3944,18517,2023-04-24,200000,84914.71,20.743,Active
3945,24388,2024-03-25,1000000,68620.2,40.411,Active
3946,15,2022-02-05,100000,21223.96,24.349,Blocked
3947,6493,2023-04-30,500000,144854.4,31.04,Active
3948,22906,2024-03-16,200000,30360.73,31.12,Active
3949,6968,2024-04-04,50000,21181.88,31.937,Active
3950,7853,2022-10-15,50000,10062.86,30.163,Active
3951,17151,2024-02-03,1000000,278458.22,32.399,Active
3952,5141,2022-11-29,1000000,99589.07,27.155,Active
3953,22017,2023-06-23,100000,10218.29,38.007,Active
3954,11259,2024-12-19,200000,61615.73,39.366,Active
3955,23597,2022-07-14,1000000,406603.35,25.074,Active
3956,22239,2023-06-18,200000,21612.07,30.73,Active
3957,16715,2024-01-12,100000,56552.78,32.38,Active
3958,1586,2024-01-16,1000000,560623.09,26.885,Active
3959,1962,2022-01-22,500000,171795.74,21.786,Active
3960,22948,2022-04-20,1000000,409326.05,24.73,Active
3961,21204,2023-03-19,1000000,382563.72,18.712,Active
3962,5358,2022-06-01,100000,21455.02,18.133,Active
3963,9727,2024-03-19,200000,41928.91,27.177,Active
3964,15658,2022-01-07,500000,188580.32,23.896,Active
3965,6629,2022-02-14,1000000,283068.56,30.759,Active
3966,2023,2023-12-29,1000000,272205.81,24.918,Active
3967,851,2022-08-17,50000,2861.7,32.33,Active
3968,3545,2022-05-09,100000,23211.34,41.559,Active
3969,4838,2022-05-19,1000000,542757.4,24.33,Blocked
3970,21555,2023-09-29,100000,18500.09,24.591,Closed
3971,19653,2022-02-12,200000,63578.96,36.437,Active
3972,13983,2023-07-30,1000000,328297.56,29.381,Active
3973,22386,2024-11-19,500000,114681.14,37.244,Active
3974,24663,2023-09-15,100000,32889.41,33.051,Active
3975,7354,2024-10-18,200000,27149.69,36.3,Active
3976,13471,2024-02-18,200000,89077.24,41.127,Active
3977,17771,2023-09-22,50000,2211.72,24.287,Active
3978,8986,2023-05-01,1000000,297779.01,29.737,Active
3979,7504,2023-08-16,100000,14783.47,20.481,Active
3980,17928,2024-12-04,1000000,156712.98,20.544,Active
3981,15263,2023-06-21,200000,55377.01,30.465,Active
3982,2735,2023-10-14,200000,72290.73,41.816,Active
3983,13486,2022-08-13,500000,84689.08,25.448,Active
3984,10055,2023-07-07,1000000,696360.45,30.503,Active
3985,16664,2024-04-18,200000,89279.49,25.041,Active
3986,7079,2022-11-12,50000,13309.72,39.105,Closed
3987,21869,2023-08-17,1000000,176194.96,36.69,Active
3988,24931,2023-06-27,100000,24408.49,24.855,Active
3989,22606,2022-01-21,50000,4707.19,30.108,Active
3990,5824,2022-12-11,100000,22348.45,21.488,Active
3991,21336,2023-02-21,50000,23901.06,19.75,Active
3992,10543,2022-01-12,500000,197797.27,31.571,Active
3993,4107,2024-03-01,100000,37351.18,39.071,Active
3994,15862,2024-05-15,100000,30141.37,38.108,Active
3995,1498,2024-02-23,200000,605.88,18.013,Active
3996,6018,2023-07-26,50000,11276.91,35.88,Closed
3997,5075,2024-10-26,500000,199683.2,41.879,Active
3998,3229,2023-03-07,50000,17344.78,40.595,Active
3999,12393,2024-12-16,500000,196301.96,19.06,Active
4000,2790,2022-01-24,1000000,227897.14,34.808,Active
4001,4121,2024-03-01,50000,1449.39,37.54,Active
4002,19483,2024-09-06,500000,49672.41,37.38,Active
4003,11330,2022-07-24,50000,7530.26,39.696,Active
4004,4015,2023-12-19,500000,119021.52,32.982,Active
4005,21240,2023-09-12,50000,20605.5,24.147,Active
4006,23526,2023-09-27,500000,180752.19,30.315,Active
4007,5738,2022-09-01,100000,18650.83,35.909,Active
4008,11476,2022-07-29,50000,4400.9,34.964,Active
4009,6231,2022-12-28,500000,190486.7,37.521,Active
4010,3287,2023-11-18,500000,214602.94,28.042,Active
4011,23172,2023-11-27,50000,26465.59,33.01,Active
4012,3981,2023-12-18,50000,16420.4,19.759,Active
4013,18617,2024-09-15,100000,41979.93,23.172,Active
4014,21277,2024-05-21,500000,56407.19,24.996,Active
4015,4166,2022-06-29,200000,89780.91,40.722,Active
4016,7090,2023-03-12,1000000,172072.49,19.029,Active
4017,2734,2023-04-10,500000,73537.56,28.411,Active
4018,12664,2023-09-04,1000000,473254.57,41.491,Active
4019,4018,2024-12-04,100000,30376.18,24.258,Active
4020,2527,2024-02-07,500000,163258.6,41.604,Active
4021,3186,2024-04-10,1000000,537419.1,26.564,Active
4022,6647,2022-06-01,1000000,198683.5,38.194,Active
4023,21193,2024-12-27,1000000,101232.49,31.444,Blocked
4024,1120,2024-01-19,1000000,162348.64,27.223,Active
4025,1038,2024-08-13,50000,21840.64,34.269,Active
4026,5204,2022-08-09,1000000,259641.13,41.276,Active
4027,1515,2024-04-26,1000000,191026.48,26.443,Active
4028,13910,2022-06-06,200000,29787.02,24.184,Active
4029,7290,2024-03-06,50000,32771.14,40.727,Active
4030,15108,2024-10-23,500000,188462.05,40.665,Active
4031,22531,2022-03-20,200000,81238.6,34.066,Active
4032,19991,2022-01-03,50000,3941.65,27.047,Active
4033,10765,2023-07-13,100000,18150.83,20.915,Active
4034,21075,2024-04-12,50000,3605.31,25.883,Active
4035,16222,2023-01-12,500000,29372.31,29.478,Active
4036,18212,2024-02-12,1000000,156435.08,30.363,Active
4037,21251,2023-04-30,500000,201590.95,19.205,Active
4038,15545,2022-12-15,500000,184661.08,21.447,Active
4039,11645,2024-10-28,100000,34035.09,24.737,Active
4040,22015,2022-08-14,1000000,413234.32,35.757,Active
4041,19940,2023-05-20,200000,77688.43,27.828,Active
4042,3407,2022-02-06,500000,184677.99,28.216,Active
4043,5524,2023-01-02,1000000,371931.35,33.801,Active
4044,5807,2024-09-13,100000,39186.14,25.248,Active
4045,23261,2022-04-09,200000,104130.62,23.339,Active
4046,17634,2023-07-19,1000000,129265.67,22.22,Active
4047,13882,2024-12-21,500000,79059.05,21.506,Active
4048,2666,2024-11-28,50000,5515.48,35.126,Active
4049,2422,2023-11-17,500000,151742.53,31.3,Active
4050,12060,2022-12-27,500000,140713.62,31.756,Active
4051,7032,2022-09-27,50000,31199.18,39.4,Active
4052,24771,2023-03-23,1000000,39735.78,20.66,Active
4053,16743,2022-05-23,1000000,197705.96,21.683,Active
4054,9316,2023-09-16,500000,300700.82,32.077,Closed
4055,18928,2022-08-11,1000000,196483.56,36.256,Active
4056,18538,2023-12-26,500000,42105.45,23.481,Active
4057,23365,2023-09-12,200000,31494.11,33.649,Active
4058,811,2023-05-16,100000,37938.79,23.663,Closed
4059,13972,2022-05-08,1000000,195402.54,40.763,Active
4060,20350,2024-10-28,50000,11538.94,36.469,Active
4061,12796,2022-11-21,500000,182369.35,19.389,Active
4062,7351,2022-02-28,500000,19767.45,22.867,Active
4063,14419,2022-06-29,1000000,36411.52,26.086,Active
4064,8719,2023-01-08,50000,10016.69,34.418,Active
4065,15006,2022-08-31,500000,128707.82,35.859,Blocked
4066,10794,2022-01-08,1000000,337110.51,24.207,Active
4067,11971,2023-10-04,100000,44234.47,29.594,Blocked
4068,24396,2022-02-21,100000,29192.77,21.299,Active
4069,19699,2024-01-07,500000,113569.44,34.683,Active
4070,16540,2023-11-24,200000,80778.18,39.337,Active
4071,7091,2022-06-17,200000,43389.47,25.874,Active
4072,20487,2024-12-28,200000,112850.92,34.737,Active
4073,17853,2022-01-28,100000,16902.54,37.496,Active
4074,101,2023-09-28,100000,50987.65,35.966,Blocked
4075,1516,2022-02-23,100000,3506.88,34.915,Active
4076,4227,2024-05-24,500000,159983.35,19.574,Active
4077,6892,2024-05-27,50000,27447.42,37.187,Active
4078,23996,2023-03-27,100000,18963.12,31.932,Active
4079,20713,2023-09-16,500000,61580.32,26.663,Active
4080,22452,2024-02-26,50000,12863.81,31.044,Active
4081,12653,2024-05-10,50000,13113.19,20.046,Active
4082,16656,2024-11-06,500000,179976.69,28.083,Active
4083,3710,2024-08-27,100000,47161.4,37.309,Active
4084,21647,2022-01-12,50000,10668.37,35.443,Active
4085,16340,2022-06-28,100000,26324.89,24.869,Active
