mortgage_id,customer_id,branch_id,property_value,loan_amount,interest_rate,term_years,start_date,outstanding_balance,mortgage_status
2241,4720,69,8209836.6,4556015.45,8.775,10,2023-01-18,3157162.58,Active
2242,22837,48,4781982.27,3393719.63,6.969,15,2024-10-17,1116777.36,Active
2243,24864,8,1644732.73,1208804.75,7.264,15,2024-03-16,945543.34,Active
2244,19565,78,3177128.76,1645358.72,9.637,15,2024-10-17,1378261.32,Active
2245,24722,100,3983682.76,2371221.0,11.066,15,2023-07-27,1278608.68,Active
2246,24159,64,4108049.06,2982780.94,7.803,30,2024-02-22,1735687.23,Active
2247,15015,96,3141343.32,1451248.13,10.715,15,2022-05-10,933819.16,Active
2248,2992,10,2682079.36,1652276.15,11.489,20,2024-05-31,1533573.72,Active
2249,16081,6,3231480.53,2393669.13,7.103,20,2023-10-09,1959408.02,Active
2250,5107,47,3713314.16,2557223.63,11.335,20,2022-12-22,1002725.45,Active
2251,7663,22,4877015.05,3329004.6,8.822,10,2022-12-31,1003053.46,Active
2252,14865,65,1052997.19,521425.45,8.732,25,2024-07-10,270291.89,Active
2253,17859,97,4344768.95,1862042.23,6.958,15,2024-08-12,998272.51,Closed
2254,613,85,2756250.25,2186793.57,8.265,30,2024-08-16,1287145.31,Active
2255,7557,41,4267585.26,3129867.68,7.724,10,2024-05-20,2794264.83,Active
2256,24113,62,7622291.83,4405494.72,8.167,20,2023-01-09,2115502.07,Active
2257,14740,81,3405278.45,1810056.19,11.475,30,2023-05-20,1601720.9,Active
2258,20678,3,1000000.0,545691.15,10.287,25,2022-05-09,501478.2,Active
2259,18473,86,7671693.89,3457651.45,9.453,30,2024-03-26,1107820.45,Active
2260,10326,5,3510215.94,1779602.84,7.427,30,2024-05-12,762550.31,Active
2261,18027,78,4578039.23,3575635.17,6.908,20,2024-05-05,2121291.43,Active
2262,1383,21,4602184.68,2005238.6,7.462,10,2024-08-28,1570472.42,Active
2263,18979,98,1955338.79,1513351.23,8.667,15,2024-01-01,543938.23,Active
2264,21076,8,4064698.19,1770269.52,7.134,15,2022-05-05,1536897.11,Closed
2265,17199,30,6622984.71,3781145.97,7.767,15,2022-05-12,3557225.82,Active
2266,22010,2,3354399.07,1417074.73,8.943,30,2023-03-24,490545.89,Active
2267,14844,73,2911037.15,1311105.35,7.031,10,2023-12-13,823479.13,Active
2268,17527,93,2671554.64,1255244.25,8.799,10,2023-06-22,592394.37,Active
2269,17117,25,1108026.93,756944.25,8.161,10,2023-10-02,246846.39,Active
2270,4495,40,3655597.46,2848156.43,11.208,30,2024-05-04,1897966.53,Active
2271,23125,84,3940923.12,2569629.82,9.928,20,2022-02-02,1176857.91,Active
2272,9054,37,4199275.56,3012993.07,10.088,25,2022-02-03,2760213.01,Active
2273,14697,48,3112974.65,2448431.59,8.002,15,2023-08-23,771687.62,Active
2274,19127,34,2580950.52,1602023.8,7.45,25,2024-07-18,1512272.15,Active
2275,7146,40,8563012.29,4562986.92,10.083,15,2022-12-08,1645013.36,Active
2276,18409,49,1658460.32,970747.2,8.003,25,2023-08-30,698263.24,Active
2277,12925,82,3162412.01,1715579.28,11.109,30,2023-03-25,530264.14,Active
2278,4740,79,1874804.93,1365344.08,9.067,30,2023-11-10,822357.16,Active
2279,12237,7,3118989.54,1689855.5,8.975,20,2022-08-31,1009060.66,Active
2280,12718,38,9511007.47,6401205.29,7.753,20,2024-08-27,5063367.79,Active
2281,13293,80,3707129.14,1489191.15,8.478,15,2024-09-29,1193314.47,Active
2282,5779,51,6712881.4,4732992.46,8.738,10,2022-11-06,1420779.06,Active
2283,8770,10,6951735.77,3226589.72,8.81,30,2023-08-28,2417703.9,Active
2284,17807,7,6786885.42,5162564.24,10.571,15,2024-10-30,4404209.56,Active
2285,17126,79,4041785.01,1926063.76,7.351,30,2023-10-16,843088.67,Active
2286,7427,87,1965122.21,1164579.35,6.903,20,2022-04-06,1016398.92,Active
2287,16796,75,1880532.99,752673.28,10.612,15,2023-11-30,346628.44,Active
2288,23663,34,5548525.33,3684287.65,11.327,10,2022-07-19,1141465.41,Active
2289,12765,44,6279303.25,2662185.21,9.736,20,2022-11-30,1467563.19,Active
2290,4657,35,3438229.03,1464672.17,7.284,25,2023-09-29,568271.71,Active
2291,2958,5,5131894.79,2828763.56,11.428,15,2022-01-27,1271662.75,Active
2292,3952,4,5500964.62,2467547.38,9.427,25,2022-02-11,2322147.98,Active
2293,17086,58,19453890.61,9829362.45,11.225,20,2024-06-20,7076606.92,Active
2294,20645,42,8149148.26,3422030.43,8.316,10,2024-06-11,3135861.84,Active
2295,21452,45,3986964.76,3160074.15,11.365,30,2022-01-30,1253141.15,Active
2296,10834,52,6070181.25,4783873.58,9.335,30,2023-05-07,1727207.54,Active
2297,8030,17,2486012.47,1958641.48,7.444,25,2024-01-13,799863.37,Active
2298,20304,65,3278957.3,1757745.33,8.935,15,2024-09-03,640731.74,Active
2299,22130,90,7821311.21,3802477.18,11.098,25,2024-04-08,2883418.54,Active
2300,10625,77,3338213.96,1649737.85,6.843,10,2023-05-13,709780.92,Active
2301,18771,47,1891192.28,1261849.73,8.147,25,2024-07-02,510697.64,Active
2302,7243,86,1794287.77,963077.05,7.935,15,2023-10-15,307021.92,Defaulted
2303,3163,31,3293055.98,1822660.84,8.3,15,2022-03-31,873763.51,Active
2304,16100,83,11945568.48,7437816.94,10.444,15,2022-07-28,6287890.09,Active
2305,7555,8,2185420.64,1134376.5,8.391,30,2024-11-08,725587.09,Active
2306,15462,48,1000000.0,507332.43,11.354,25,2022-02-28,377338.01,Active
2307,18831,61,2907667.41,1499739.59,7.365,30,2022-11-14,762818.89,Active
2308,9559,43,2839119.13,1733897.65,10.679,20,2024-03-07,665639.64,Active
2309,19774,75,2276167.35,1414643.32,10.511,20,2024-12-16,444245.31,Active
2310,2785,46,10369326.97,4432972.73,10.462,25,2024-05-03,1861481.14,Active
2311,17928,7,2264947.75,1553636.75,10.645,15,2024-07-30,1474636.29,Active
2312,1941,15,3329300.5,2367655.33,9.937,10,2023-04-01,1516858.46,Active
2313,14629,39,4952676.87,3261359.4,8.369,20,2022-12-21,3010480.94,Active
2314,21572,55,4371162.19,2738467.1,6.842,25,2022-06-04,2518208.6,Defaulted
2315,23528,29,4522830.95,1873209.99,8.748,15,2022-01-27,1211653.68,Active
2316,11574,80,3090222.05,1646459.88,8.764,30,2022-02-12,536610.67,Active
2317,5154,83,4167884.94,2035450.3,7.483,25,2024-05-15,1401970.58,Active
2318,6972,2,4526330.27,3102905.59,11.247,30,2024-05-20,2686658.87,Active
2319,13617,88,4318342.0,3097312.45,9.185,10,2024-10-08,2655782.21,Active
2320,24087,77,4860559.06,3797606.1,10.504,10,2024-02-17,2907028.79,Active
2321,18051,94,2723401.91,1135583.14,9.921,10,2024-06-11,468635.47,Active
2322,4116,81,4770278.59,3654139.74,6.661,15,2022-01-19,2653098.05,Active
2323,18101,46,3778342.65,1577604.68,8.596,30,2023-07-19,900413.82,Active
2324,7140,6,3263725.93,1679303.76,7.309,10,2022-03-01,878910.77,Active
2325,8862,2,2273380.31,1800491.1,7.345,20,2024-11-16,717022.35,Active
2326,7289,33,4867733.1,3077511.37,9.966,10,2022-11-23,2172279.76,Active
2327,569,91,3204445.37,2216045.36,10.417,20,2023-02-12,702773.12,Active
2328,14976,32,2792606.26,1314921.03,8.883,15,2023-05-09,732594.41,Active
2329,18765,81,3321300.2,1428958.31,6.94,10,2022-08-28,1112545.21,Active
2330,14310,5,2764195.76,1662741.25,8.4,15,2023-01-20,965580.04,Active
2331,3320,98,4370518.9,2462435.54,9.171,20,2024-10-22,1082502.94,Active
2332,16623,13,3502672.32,2684284.89,7.411,10,2024-08-03,2277982.45,Active
2333,7671,64,2763920.59,1203029.21,10.761,30,2022-09-22,907204.27,Active
2334,505,44,4761341.59,2628079.98,10.369,30,2024-09-14,1046780.45,Active
2335,9394,41,1341237.69,810834.86,9.405,10,2024-02-07,664306.06,Active
2336,19652,18,2879993.94,2110502.35,10.843,25,2024-06-04,1243567.77,Active
2337,20041,8,1587923.67,1203739.61,7.133,15,2023-12-22,827099.06,Active
2338,17036,27,1000000.0,707624.59,9.337,30,2024-08-11,510990.69,Active
2339,9800,67,1445391.74,680876.77,9.129,15,2023-12-27,320453.43,Active
2340,942,77,1000000.0,407206.66,7.237,25,2023-02-22,197392.13,Active
2341,18002,67,4454814.25,3429573.88,10.882,30,2022-07-25,2936483.14,Active
2342,20455,68,1908940.92,1400838.78,9.849,10,2023-12-04,824592.65,Active
2343,21885,80,2761602.82,1134644.62,11.135,15,2022-06-17,625977.93,Active
2344,23668,40,7414290.04,3626479.14,10.967,25,2024-06-09,1929455.33,Active
2345,11863,33,2838389.42,1533571.47,11.39,30,2024-12-10,551372.35,Active
2346,4275,39,3447822.96,2445104.39,9.555,25,2023-12-06,2140163.05,Active
2347,16066,63,1377362.43,604989.57,7.193,25,2023-09-09,395393.48,Active
2348,8753,96,1322412.48,914369.14,10.413,20,2022-01-25,347825.74,Active
2349,7487,82,3353485.99,1662862.42,11.408,10,2024-10-28,1114480.07,Active
2350,24570,29,1574181.53,845772.35,9.563,25,2022-01-11,492838.6,Active
2351,11566,56,1383794.06,554070.58,10.052,15,2024-05-22,209223.76,Active
2352,9182,31,1636692.01,939000.31,7.584,10,2024-06-30,666735.11,Active
2353,21923,44,2674820.35,1305068.3,7.508,25,2022-08-20,915517.21,Active
2354,11189,27,3146402.84,2216660.73,10.452,25,2023-06-14,1925118.16,Active
2355,12467,10,1000000.0,700492.08,11.131,20,2023-08-18,298040.82,Defaulted
2356,8087,10,9676574.92,4627760.01,7.659,15,2023-06-07,3183984.07,Active
2357,9485,12,3012992.34,2327931.47,9.971,20,2023-07-09,2138613.49,Active
2358,20953,51,5721764.43,3698390.77,10.96,25,2022-06-19,3440799.02,Active
2359,3910,20,4697189.57,2422061.18,9.829,20,2024-10-30,890251.71,Active
2360,5493,51,2007120.22,1492053.88,10.255,10,2024-06-22,531491.8,Active
2361,14152,19,7622737.29,5342149.48,7.321,20,2024-12-22,2521969.75,Active
2362,2242,7,4157230.61,2615313.03,9.967,20,2024-05-04,884053.34,Active
2363,18724,79,5026143.67,2778316.43,9.491,20,2024-07-13,1861853.5,Closed
2364,7592,17,2803991.39,1457139.08,8.906,15,2022-09-18,1192005.64,Active
2365,14731,3,3527231.63,1812385.73,7.431,20,2023-09-24,769536.55,Closed
2366,3356,7,7596043.19,4756488.0,9.68,20,2022-01-27,2740840.79,Active
2367,4699,56,1545350.84,1224307.37,8.083,30,2024-11-13,789670.25,Active
2368,10289,43,2058827.38,1391338.74,7.061,15,2024-01-08,549589.21,Active
2369,20844,54,9546011.05,4744776.12,9.923,20,2022-01-10,4104935.55,Active
2370,2942,29,2961267.08,2336943.98,6.517,30,2024-01-31,1597507.43,Active
2371,12838,15,1868947.27,1236635.95,7.515,10,2024-03-31,930360.21,Active
2372,19585,30,2282637.01,930019.67,10.724,10,2022-01-01,651663.21,Closed
2373,12795,99,3281491.48,1911459.63,10.678,20,2024-01-29,655237.91,Active
2374,10159,12,1967184.59,1108819.66,6.679,15,2022-01-14,748894.25,Active
2375,16462,23,4261589.98,2373858.02,10.646,30,2024-02-29,1501926.4,Active
2376,7117,84,9883523.3,5761928.2,10.248,25,2024-10-11,3441269.33,Active
2377,9980,70,2562748.2,1728501.0,8.553,30,2024-05-23,660666.14,Active
2378,2015,17,10212736.6,7221121.44,7.372,10,2023-11-19,4511748.67,Active
2379,19133,13,6014551.66,3314328.51,8.368,25,2023-07-19,2803071.31,Active
2380,10058,25,5688544.69,2531926.94,6.904,30,2022-07-15,1349302.71,Active
2381,3857,76,3598517.69,2282730.08,8.055,20,2023-12-03,1152473.15,Active
2382,24597,15,2067978.31,1633797.59,7.958,15,2024-06-14,494346.62,Active
2383,17102,29,2827908.46,1613135.44,7.334,15,2024-10-22,892375.14,Active
2384,10723,49,4572173.58,2422565.67,8.766,20,2022-01-17,1021044.72,Active
2385,15647,12,4954187.59,2873804.98,7.338,25,2023-02-26,974970.57,Active
2386,8517,35,3813121.03,2758146.97,9.613,30,2024-09-07,2524340.08,Active
2387,11268,66,13122721.22,6549025.77,9.634,10,2022-03-10,2280986.71,Active
2388,19109,58,2683534.95,1542770.51,9.882,20,2024-06-04,714145.06,Active
2389,10548,78,5566347.64,3741511.06,7.806,30,2023-08-29,3389172.19,Active
2390,5257,78,3150934.67,2302245.73,9.219,20,2024-11-26,1038314.44,Active
2391,23991,3,2150897.27,1398220.72,8.249,30,2023-04-30,1200197.63,Active
2392,14226,49,1372553.05,573263.83,6.855,20,2023-10-31,285999.99,Active
2393,15499,5,1245826.16,895020.03,10.713,25,2022-06-19,336926.36,Active
2394,22861,69,3712028.65,2093208.33,10.367,15,2023-10-03,1370539.39,Active
2395,18073,6,7407501.75,3207097.85,7.397,15,2023-02-24,1725897.16,Active
2396,5097,3,5284220.02,2246800.55,7.308,10,2022-08-31,1447661.26,Defaulted
2397,16909,63,4243782.31,3141778.42,6.576,25,2024-02-25,1143300.86,Active
2398,17804,61,7672226.55,5354234.31,9.018,30,2023-02-16,3716338.47,Active
2399,23114,50,4163787.62,3004230.02,8.104,30,2022-01-12,2600632.98,Active
2400,9627,61,2282760.82,1397631.51,10.049,20,2022-08-29,503232.5,Active
2401,12096,1,1635855.41,768726.34,8.436,20,2023-08-22,690412.49,Active
2402,23428,80,2867829.93,1825141.52,11.044,30,2022-08-07,754045.9,Active
2403,17196,58,2683965.1,1941270.57,10.561,15,2024-06-01,1005885.21,Active
2404,9140,68,2342256.27,1040089.23,7.657,30,2023-05-07,403565.88,Active
2405,9947,97,2170394.69,1387179.3,9.478,10,2023-06-07,868905.89,Active
2406,23711,22,4103225.57,1959855.7,11.015,30,2024-02-17,697918.09,Active
2407,15987,92,5017016.15,3403058.79,10.576,30,2022-08-31,3074153.82,Active
2408,21892,76,1492075.06,638673.65,7.273,10,2022-01-26,544350.16,Active
2409,4667,37,4903152.23,2796399.41,11.244,10,2022-05-21,2219111.61,Active
2410,1361,22,2773399.64,1655901.77,7.292,20,2023-01-01,973931.88,Active
2411,17056,22,2100966.95,1131698.2,9.075,10,2022-08-23,803719.12,Active
2412,21474,19,4512200.34,2214625.51,8.461,20,2023-03-16,1807361.27,Active
2413,19417,64,2031289.97,834230.07,9.919,15,2023-04-07,718690.85,Active
2414,12214,92,2341412.76,1042100.11,6.634,15,2022-06-17,844663.06,Active
2415,4994,92,2160833.14,927756.64,9.398,20,2023-06-12,817857.15,Active
2416,9645,54,7362154.52,3539192.66,10.047,10,2022-11-02,1753399.99,Active
2417,9927,4,2728763.37,1802613.78,10.443,20,2024-08-12,1481883.45,Active
2418,24931,73,4693555.96,3558585.71,11.366,30,2023-06-12,2393571.37,Active
2419,9409,60,1274792.79,836092.87,9.473,20,2024-04-13,729897.55,Active
2420,16771,28,2342018.4,1213759.45,6.672,25,2023-04-06,689850.53,Active
2421,847,79,1339605.19,962453.01,9.124,30,2023-04-22,603368.59,Active
2422,2820,84,3351332.7,2288157.12,8.548,20,2022-06-24,861507.15,Closed
2423,16617,38,4531348.84,2710415.78,9.891,15,2022-05-06,2165032.63,Active
2424,13595,11,6439098.36,4699551.89,10.654,20,2023-01-17,3553884.23,Active
2425,17432,8,1253583.51,733138.06,8.287,25,2022-06-18,674186.74,Closed
2426,6287,36,5382662.11,3349572.22,7.429,30,2023-04-20,2345995.04,Closed
2427,18905,57,2394341.61,1424944.38,9.104,25,2024-10-09,1338730.63,Active
2428,3912,81,1835967.99,1378808.54,10.749,15,2024-06-26,1171072.82,Active
2429,13779,98,1659840.63,740995.12,9.698,20,2023-12-26,691074.09,Active
2430,15612,11,4512421.42,1833093.22,8.343,20,2023-08-17,1399089.64,Active
2431,24813,33,2705008.39,1778310.9,9.128,20,2024-10-22,991627.49,Active
2432,13962,23,4565788.53,2206814.11,10.295,30,2023-12-19,744131.46,Active
2433,9096,43,2511095.96,1230005.29,9.223,25,2023-01-24,1098172.91,Closed
2434,22106,3,3428230.88,2052959.37,7.469,30,2022-12-23,684425.24,Active
2435,17442,50,6991291.75,3836486.74,7.71,20,2022-01-27,3403296.86,Active
2436,24012,3,6283476.9,3845865.68,9.681,20,2023-10-27,3111134.39,Active
2437,1652,34,1635382.77,798527.0,7.704,15,2023-11-15,643520.8,Active
2438,8506,20,4075818.2,1927224.98,11.381,25,2024-05-18,1727703.04,Active
2439,21526,83,2899332.77,1917103.66,7.401,25,2023-05-16,983042.07,Active
2440,18579,26,5250090.12,3714930.17,6.572,20,2022-10-03,3232914.35,Active
2441,4118,71,1839492.03,1319184.34,10.396,30,2022-09-20,846568.27,Active
2442,24968,89,1889466.13,1366470.53,8.024,25,2022-08-16,1167938.45,Active
2443,14437,31,4563898.93,2757374.83,9.524,15,2022-03-31,1891529.95,Closed
2444,10872,2,2606339.61,1697266.92,9.435,10,2023-11-22,1021324.19,Active
2445,17214,74,6350754.37,4047910.38,7.21,30,2024-07-27,2098169.07,Active
2446,10510,93,2686908.04,1104090.98,11.025,10,2022-10-01,494026.19,Active
2447,15964,85,2474349.06,1815772.09,10.57,15,2023-06-20,929436.54,Active
2448,8600,15,1391013.99,950748.23,10.773,20,2023-03-24,606773.1,Defaulted
2449,14172,17,2683364.38,2136448.57,10.666,15,2022-05-26,991536.56,Active
2450,4723,15,11866589.78,9251820.68,6.518,10,2023-02-19,4988060.4,Active
2451,16492,19,3448016.75,2342125.25,7.455,20,2022-06-09,1244785.35,Active
2452,11679,59,1000000.0,531243.42,9.756,15,2023-08-31,436084.79,Active
2453,2022,31,4244065.27,3363412.56,10.867,15,2022-01-01,1327567.24,Active
2454,13044,53,3363339.16,2611104.33,7.853,30,2024-06-04,2237327.28,Active
2455,6102,40,2787565.1,1396355.07,8.019,15,2022-05-17,1317182.25,Active
2456,8602,38,6430016.12,4528104.77,8.167,20,2022-09-19,3339665.27,Active
2457,6470,81,10980741.84,7395859.51,8.849,15,2023-07-10,3663496.17,Active
2458,21273,74,1390206.97,756905.15,7.394,25,2022-08-23,249901.95,Active
2459,1043,69,1891454.46,1071955.84,8.929,30,2024-03-20,468669.93,Closed
2460,15454,10,2983615.06,2128639.22,9.292,10,2023-07-08,1215608.16,Active
2461,22040,19,4876357.35,2928433.76,7.541,30,2022-01-18,1651354.79,Active
2462,7914,12,7490619.78,4779366.37,11.133,20,2022-02-02,1564344.37,Active
2463,4345,64,2068986.1,1527231.98,9.548,15,2024-10-24,1285991.09,Active
2464,21320,16,1000000.0,421259.84,10.372,15,2023-07-02,184917.18,Active
2465,16401,24,4182188.76,2967899.25,10.663,20,2024-09-01,1378826.23,Active
2466,6069,89,2765969.77,2062673.6,8.788,30,2022-09-27,1800723.94,Active
2467,23285,84,2723452.12,2049670.31,9.797,20,2024-12-08,1802357.92,Active
2468,9366,70,1185289.33,538423.46,11.141,25,2022-03-18,443829.72,Active
2469,18757,23,1626683.47,874435.96,6.939,25,2024-05-28,537252.16,Active
2470,17900,60,4188669.04,2208277.08,10.4,25,2022-03-21,1888220.46,Active
2471,1361,9,2584154.96,1717955.76,11.0,25,2024-04-20,1060846.55,Active
2472,18752,48,3916160.58,2327737.31,10.063,15,2023-02-11,978557.99,Active
2473,3388,80,2200092.68,1458409.05,10.247,10,2023-10-04,590912.09,Active
2474,5244,11,2404578.68,1899715.01,11.479,10,2024-06-21,1581164.04,Active
2475,3957,50,3257031.59,1623401.14,10.05,25,2022-01-21,1187564.03,Active
2476,13490,37,4899098.63,2613018.52,9.703,30,2023-09-22,1405611.8,Active
2477,22008,15,6573675.26,2725286.64,11.092,10,2022-01-07,897065.85,Active
2478,9223,91,3896985.78,2196932.1,10.12,10,2023-08-13,2070939.22,Active
2479,18323,19,1882744.0,1198950.07,11.028,30,2024-07-28,624376.58,Active
2480,17761,65,2653554.88,1394995.13,9.534,20,2024-05-10,1272999.86,Active
2481,4212,14,4721024.87,2827774.27,7.624,15,2022-01-09,1259552.1,Active
2482,21017,45,5967220.26,4499438.16,10.802,30,2024-02-16,2915824.23,Active
2483,20189,55,9868912.08,4285652.7,8.522,30,2022-01-15,3975915.32,Closed
2484,5585,21,3085884.24,2285031.96,11.32,10,2024-04-13,1269132.08,Active
2485,12370,86,4215331.45,2300213.13,11.026,15,2022-04-06,1285352.28,Active
2486,357,58,5814023.88,3008749.92,8.687,15,2024-12-18,1441942.48,Active
2487,13772,9,2924159.63,2239332.02,10.063,30,2023-02-07,1901039.37,Active
2488,24505,60,2218407.21,1006597.49,11.356,15,2022-04-02,869788.96,Active
2489,16472,19,1688169.79,710113.46,10.689,30,2023-07-05,350906.53,Active
2490,12030,46,1567202.68,1062956.94,10.565,10,2023-07-18,861981.63,Active
2491,4201,28,5262042.12,4151327.35,7.115,10,2024-06-04,3535443.55,Active
2492,21824,68,5145872.22,3005214.27,6.87,20,2022-12-28,2133597.02,Active
2493,965,71,3082355.26,1714950.49,7.716,15,2024-06-18,1258327.63,Closed
2494,15675,36,2929160.81,1945614.28,8.081,10,2022-11-02,1273728.94,Active
2495,19373,25,1470497.01,978361.57,9.634,10,2024-08-22,869840.63,Active
2496,17623,31,2097071.49,1662063.64,9.155,10,2023-11-06,1094585.88,Active
2497,15112,54,4799133.34,2105321.89,7.047,30,2022-08-22,1474396.57,Defaulted
2498,17514,39,1000000.0,516803.22,6.523,25,2023-02-10,407722.48,Active
2499,4298,92,3271995.89,2553551.24,8.859,25,2022-12-06,1398842.7,Active
2500,5426,78,3967368.77,2049558.18,6.576,30,2024-01-28,1561802.21,Active
2501,20337,77,9117727.05,3687202.99,10.977,20,2024-12-24,2886019.07,Active
2502,9985,52,4471587.18,2078629.72,7.895,10,2023-09-24,741106.72,Active
2503,18335,97,2200475.78,1087428.33,9.205,25,2024-08-11,785140.18,Active
2504,20108,90,6676398.5,2804842.79,10.713,10,2023-05-24,1911990.1,Active
2505,19561,61,2940147.11,1420718.59,6.597,20,2022-04-09,628252.34,Active
2506,11653,57,5170245.08,2177648.86,9.446,20,2022-09-29,1615392.96,Active
2507,11718,59,4351215.87,2392021.08,10.038,30,2023-06-20,994819.13,Active
2508,2608,97,9596611.04,6324531.8,10.574,10,2023-08-03,1903948.43,Active
2509,18808,53,4843068.3,3382031.3,9.877,15,2022-04-10,2917073.27,Active
2510,4052,22,2613881.92,1692693.99,11.333,30,2024-10-15,1155721.86,Defaulted
2511,15842,49,3450205.14,2746880.16,8.528,30,2024-02-28,2181837.81,Active
2512,22357,84,5756654.42,2390376.4,11.485,30,2023-03-01,1059889.71,Active
2513,4399,99,2182145.8,1406132.66,11.347,30,2022-02-11,769856.11,Active
2514,22561,28,2056114.94,1205804.02,9.943,15,2023-05-23,711963.14,Active
2515,21815,4,10543664.59,6593430.24,9.479,15,2024-07-03,3370837.25,Closed
2516,15789,12,3542942.97,1848063.21,8.073,10,2023-05-18,602757.41,Closed
2517,4364,30,3701020.06,2073849.09,6.853,25,2023-09-04,656406.43,Active
2518,4716,26,2963553.41,1238638.62,7.61,30,2023-06-12,1040221.18,Active
2519,14714,78,8723661.32,6492481.04,10.423,25,2022-03-08,2711160.04,Active
2520,22317,60,4079540.85,2460035.09,6.669,10,2024-04-27,1593018.19,Active
2521,7508,96,4441240.87,2460294.26,8.818,30,2022-03-12,2212426.96,Active
2522,143,96,3134477.13,1761759.75,9.835,30,2022-08-05,1197514.81,Active
