investment_id,customer_id,investment_type,asset_name,investment_date,quantity,purchase_price,current_value,risk_level
6732,9087,ETF,Mid Cap Fund,2022-12-06,472.012041,695.06,256654.22,Low
6733,11229,Mutual Fund,Large Cap Fund,2023-10-31,605.893338,3243.55,1706018.25,Low
6734,12647,Equity,Banking ETF,2023-05-18,508.663541,1033.62,641006.17,High
6735,15444,Equity,Mid Cap Fund,2024-10-02,286.16343,803.07,308814.13,High
6736,18009,Fixed Deposit,SENSEX ETF,2025-02-03,215.100885,4753.49,1151533.54,Low
6737,10024,Fixed Deposit,SENSEX ETF,2025-03-17,939.496482,3564.98,2719815.02,Low
6738,10393,Fixed Deposit,Banking ETF,2022-12-20,788.914076,1404.88,1085838.08,Low
6739,24453,Equity,Government Bond,2024-05-20,135.027058,2416.46,363918.69,High
6740,21421,Equity,Technology Fund,2025-10-17,52.223265,488.29,27739.3,High
6741,2859,ETF,Banking ETF,2025-06-15,31.990586,3434.21,95838.51,Low
6742,6227,Equity,Corporate Bond Fund,2022-11-14,346.468775,491.67,206430.63,High
6743,17339,Mutual Fund,NIFTY 50 ETF,2024-09-13,911.538363,2463.67,2928885.98,High
6744,8255,Mutual Fund,Mid Cap Fund,2025-07-01,414.79798,3803.23,1629215.98,High
6745,5168,Mutual Fund,NIFTY 50 ETF,2024-12-06,872.881763,772.61,748434.63,Medium
6746,19869,ETF,Banking ETF,2024-12-29,399.457071,2775.76,1301768.68,Low
6747,1420,Bond,Mid Cap Fund,2022-12-24,54.294377,1227.2,77156.0,Low
6748,3879,Bond,Technology Fund,2025-08-03,191.156682,1442.5,359893.05,Low
6749,23494,Mutual Fund,Technology Fund,2024-08-19,366.147631,198.75,57890.68,High
6750,17159,ETF,NIFTY 50 ETF,2024-04-26,996.615943,1242.57,973679.89,High
6751,23053,Fixed Deposit,Technology Fund,2022-12-25,785.56793,3596.8,3559847.68,Low
6752,20330,ETF,NIFTY 50 ETF,2025-10-19,706.176322,491.38,458388.88,Low
6753,24359,Bond,Corporate Bond Fund,2022-11-09,716.698298,3068.1,1740963.18,Low
6754,18451,Fixed Deposit,NIFTY 50 ETF,2022-04-05,124.239482,4989.71,494820.05,Low
6755,3111,Bond,Large Cap Fund,2024-03-27,86.853252,182.71,15354.94,Low
6756,23738,Mutual Fund,Government Bond,2025-05-19,198.930227,3937.17,904545.5,Medium
6757,24739,Equity,Banking ETF,2022-05-11,112.271849,3423.51,338243.45,High
6758,1934,Fixed Deposit,SENSEX ETF,2023-09-03,999.110871,1959.09,1876532.83,Low
6759,24621,Fixed Deposit,Healthcare Fund,2023-10-09,79.032326,4779.54,302602.47,Low
6760,14395,Equity,Technology Fund,2022-08-19,928.644684,3936.96,2958144.54,High
6761,12842,Fixed Deposit,Large Cap Fund,2023-09-01,322.502173,1245.09,390242.25,Low
6762,23503,Mutual Fund,NIFTY 50 ETF,2025-06-02,956.570221,645.71,502461.0,High
6763,204,ETF,Mid Cap Fund,2025-02-12,651.452566,1253.4,668904.96,Medium
6764,17522,ETF,SENSEX ETF,2023-06-30,831.4968,298.52,276679.9,Low
6765,520,Bond,NIFTY 50 ETF,2022-04-20,138.975066,924.99,146062.0,Low
6766,13247,Bond,Corporate Bond Fund,2022-01-12,283.591115,3113.65,1046554.65,Low
6767,16764,Fixed Deposit,NIFTY 50 ETF,2022-03-21,471.065165,3953.01,2118948.22,Low
6768,8644,Equity,Corporate Bond Fund,2024-04-01,776.501413,4127.96,2545093.61,High
6769,22204,Bond,Healthcare Fund,2025-11-10,11.226195,3349.0,49079.52,Low
6770,8359,Equity,Technology Fund,2025-09-29,696.813464,4943.01,4007196.14,High
6771,19239,Mutual Fund,Banking ETF,2025-10-24,419.007997,219.31,87749.77,High
6772,17311,Mutual Fund,Mid Cap Fund,2022-12-07,286.30767,2637.16,1017550.58,Low
6773,17212,Bond,Government Bond,2023-11-10,310.876191,2851.54,913092.03,Low
6774,17698,Mutual Fund,Government Bond,2022-02-12,949.31645,1899.37,1475293.12,Low
6775,17627,Equity,Technology Fund,2022-04-23,129.829219,3796.06,547604.46,High
6776,10486,ETF,Healthcare Fund,2023-05-24,567.705691,2892.85,1842042.47,High
6777,15654,ETF,Energy Fund,2025-09-11,768.817419,3210.93,2089774.68,Low
6778,5737,Fixed Deposit,Banking ETF,2025-08-07,402.468931,772.39,398187.93,Low
6779,12217,Fixed Deposit,Banking ETF,2025-07-03,468.985889,2513.87,1078278.44,Low
6780,24694,ETF,Large Cap Fund,2023-04-04,636.979972,4497.83,2629910.96,High
6781,11712,Equity,Large Cap Fund,2023-07-30,18.21595,2927.98,65266.46,High
6782,2710,Bond,Technology Fund,2025-07-07,653.639069,189.36,99411.78,Low
6783,3817,Bond,Banking ETF,2023-07-23,590.574962,3091.11,1484148.58,Low
6784,24262,ETF,Energy Fund,2023-11-22,804.908571,4064.14,3569983.88,Medium
6785,9572,Mutual Fund,Large Cap Fund,2025-01-21,544.156347,2922.43,1972932.14,Medium
6786,23911,Equity,Energy Fund,2025-09-16,932.129883,477.59,599274.76,High
6787,18952,Mutual Fund,Corporate Bond Fund,2022-09-10,563.237722,2240.57,1395653.06,High
6788,22749,ETF,SENSEX ETF,2024-01-02,253.420189,1043.53,310586.22,Medium
6789,23965,Mutual Fund,Government Bond,2023-12-14,271.337688,1951.22,476535.35,High
6790,10176,Fixed Deposit,Corporate Bond Fund,2022-08-24,744.097259,4924.95,3176840.81,Low
6791,4487,Mutual Fund,Technology Fund,2023-09-06,89.431343,2465.18,284116.0,Low
6792,21896,Fixed Deposit,Large Cap Fund,2022-03-29,238.290777,1991.85,450801.34,Low
6793,11117,Fixed Deposit,Large Cap Fund,2024-01-02,693.013547,3135.74,2420588.02,Low
6794,5433,Mutual Fund,Government Bond,2022-03-27,622.635732,4100.58,2191073.32,High
6795,14301,Fixed Deposit,Government Bond,2025-02-24,691.191623,747.77,661597.42,Low
6796,21503,Mutual Fund,Technology Fund,2025-08-30,484.319326,2406.94,1203307.27,Low
6797,16651,ETF,Mid Cap Fund,2024-03-25,498.745368,2547.65,1551616.48,High
6798,10477,Equity,Large Cap Fund,2025-06-27,11.689889,710.63,10008.75,High
6799,16405,Mutual Fund,NIFTY 50 ETF,2025-10-08,301.855344,1174.23,398269.6,Medium
6800,19033,ETF,NIFTY 50 ETF,2023-09-25,792.070863,2196.45,1797974.56,High
6801,15018,Fixed Deposit,Large Cap Fund,2022-12-31,676.786745,4408.04,2464415.47,Low
6802,22837,Mutual Fund,Healthcare Fund,2022-05-27,22.313271,1979.85,51031.47,Medium
6803,19189,Mutual Fund,SENSEX ETF,2022-10-22,896.372983,4027.18,2893994.84,Medium
6804,10003,Bond,Large Cap Fund,2023-07-10,60.847499,1368.83,77486.99,Low
6805,9166,Fixed Deposit,Energy Fund,2023-12-31,160.959325,1418.89,235356.95,Low
6806,9951,Fixed Deposit,NIFTY 50 ETF,2023-10-18,104.549452,2178.54,283906.36,Low
6807,20579,Equity,Government Bond,2024-03-05,619.598129,1276.27,985367.24,High
6808,8077,Mutual Fund,Large Cap Fund,2022-03-07,241.872155,2347.71,683480.06,Low
6809,7918,Mutual Fund,Government Bond,2025-09-05,184.518028,4724.37,878817.08,High
6810,9302,Fixed Deposit,Mid Cap Fund,2022-04-27,881.359138,3276.53,3365779.36,Low
6811,5230,Mutual Fund,Large Cap Fund,2023-07-25,982.817926,1218.88,1162309.29,High
6812,922,Equity,Corporate Bond Fund,2025-01-13,472.199263,1128.33,413461.56,High
6813,5778,ETF,Technology Fund,2022-02-18,151.481227,208.53,28657.29,High
6814,5423,Fixed Deposit,NIFTY 50 ETF,2022-03-22,397.869635,1760.11,808895.55,Low
6815,17773,Mutual Fund,Banking ETF,2023-08-22,3.219621,2101.79,7171.63,High
6816,5817,Mutual Fund,Government Bond,2023-08-09,871.324207,709.97,679353.76,Medium
6817,6053,ETF,Mid Cap Fund,2022-09-05,625.030279,1646.82,1084628.95,High
6818,11964,ETF,Energy Fund,2023-02-20,995.53724,4724.05,6308650.41,Low
6819,7312,ETF,Banking ETF,2024-12-22,865.75236,4077.98,3545366.43,Medium
6820,21281,Bond,Technology Fund,2023-12-31,289.515232,4906.81,1823069.08,Low
6821,12093,Equity,Corporate Bond Fund,2024-03-01,957.472289,2261.77,1830329.05,High
6822,555,Fixed Deposit,Technology Fund,2025-05-26,527.215971,507.64,264488.53,Low
6823,16573,Equity,NIFTY 50 ETF,2025-05-05,700.690543,1796.36,1091787.85,High
6824,15662,ETF,Energy Fund,2023-03-09,934.089358,4541.19,3578005.95,Low
6825,17996,ETF,Mid Cap Fund,2023-11-13,722.452197,2613.53,1494733.39,Medium
6826,20654,Fixed Deposit,Energy Fund,2025-09-21,259.853993,3655.22,1120366.86,Low
6827,18443,Bond,Healthcare Fund,2025-09-19,613.237753,2501.78,1765393.85,Low
6828,598,Equity,Technology Fund,2022-04-21,725.447592,4987.78,4693644.59,High
6829,18099,Equity,NIFTY 50 ETF,2024-01-07,827.138232,3848.6,2600199.94,High
6830,17649,Equity,Government Bond,2025-10-27,405.967098,1760.76,669168.5,High
6831,24629,Fixed Deposit,Technology Fund,2023-11-03,273.457714,974.69,303477.85,Low
6832,10670,Equity,SENSEX ETF,2025-02-15,936.036403,1790.23,2248407.67,High
6833,17464,Mutual Fund,SENSEX ETF,2022-12-23,426.795121,3266.29,1477812.33,High
6834,2163,Mutual Fund,Government Bond,2023-04-19,639.455897,2417.79,1309884.96,High
6835,22048,Bond,Large Cap Fund,2024-09-09,291.638703,1674.7,526697.1,Low
6836,9364,ETF,Healthcare Fund,2023-10-08,414.38311,1344.8,537409.73,Medium
6837,15574,ETF,Technology Fund,2025-01-23,977.228591,1687.1,1236525.58,Medium
6838,10985,ETF,Government Bond,2024-03-09,333.369735,3070.5,1211164.38,Low
6839,449,ETF,Large Cap Fund,2022-04-11,212.691221,4468.21,1219824.92,High
6840,120,Mutual Fund,Large Cap Fund,2023-01-24,129.611225,1555.03,244420.32,Medium
6841,9745,Equity,Large Cap Fund,2023-03-16,43.449831,3221.68,156679.76,High
6842,14129,Mutual Fund,Energy Fund,2024-11-11,643.063225,2527.34,1314613.38,Medium
6843,13857,Equity,Energy Fund,2024-08-12,109.415791,1266.06,148582.69,High
6844,23131,Equity,Energy Fund,2024-08-22,228.566051,2474.07,506103.69,High
6845,21834,Bond,Healthcare Fund,2022-05-18,807.52861,1245.53,1054948.4,Low
6846,19841,Fixed Deposit,Large Cap Fund,2025-09-17,789.732099,849.28,612768.23,Low
6847,18300,ETF,Healthcare Fund,2023-02-12,992.953903,3902.94,2968894.05,High
6848,171,Equity,Energy Fund,2025-05-09,688.723415,1220.18,716922.17,High
6849,6621,Mutual Fund,Large Cap Fund,2024-01-29,542.783701,3270.56,1962452.3,Low
6850,3276,Bond,Banking ETF,2024-06-26,671.159001,4764.6,3942288.64,Low
6851,20502,Mutual Fund,SENSEX ETF,2024-04-22,472.003372,2759.15,1452599.47,Medium
6852,19697,Bond,NIFTY 50 ETF,2023-02-13,351.541507,222.37,90883.52,Low
6853,15473,ETF,Government Bond,2023-03-26,90.2032,4091.41,474549.84,Low
6854,18930,Bond,Banking ETF,2023-12-17,707.364886,653.78,522959.83,Low
6855,8169,ETF,Large Cap Fund,2022-10-09,793.953034,4503.96,4041799.88,Low
6856,20735,Equity,Mid Cap Fund,2023-02-16,11.158422,1520.34,22118.03,High
6857,8501,Bond,Large Cap Fund,2023-04-26,11.836715,4949.02,59957.11,Low
6858,23174,Fixed Deposit,Energy Fund,2023-11-04,530.868995,2291.01,1465198.28,Low
6859,4279,Mutual Fund,Technology Fund,2024-11-29,675.946693,4299.98,3384178.45,Low
6860,2677,Equity,SENSEX ETF,2025-03-15,15.238709,1110.13,14254.89,High
6861,21513,Bond,Energy Fund,2025-01-17,152.318333,1433.22,275011.63,Low
6862,23713,Mutual Fund,Healthcare Fund,2022-09-15,586.142042,1170.52,825079.12,Medium
6863,17671,ETF,Government Bond,2023-06-14,484.704088,2555.0,1119937.11,High
6864,22498,Equity,Banking ETF,2022-02-23,107.723643,2120.68,306451.51,High
6865,19053,Equity,Healthcare Fund,2024-10-02,410.307874,2878.84,1029582.44,High
6866,21191,Fixed Deposit,Healthcare Fund,2025-04-22,412.396931,4537.75,2094383.54,Low
6867,15399,Mutual Fund,Banking ETF,2022-10-30,643.70182,4432.05,3423476.73,High
6868,10442,Mutual Fund,Healthcare Fund,2022-03-15,416.073081,3249.04,1130368.02,High
6869,14256,Bond,SENSEX ETF,2022-10-18,279.534682,3997.94,1180515.62,Low
6870,16283,ETF,Government Bond,2025-05-28,585.220343,2212.29,1716661.07,Medium
6871,4276,Equity,Mid Cap Fund,2023-04-17,56.205652,887.21,57061.2,High
6872,9275,Fixed Deposit,Healthcare Fund,2022-07-08,805.384787,1630.84,1244919.21,Low
6873,24988,Mutual Fund,NIFTY 50 ETF,2023-12-29,713.260716,4084.61,2537604.3,Low
6874,15969,ETF,SENSEX ETF,2025-01-11,566.583935,4979.29,2483742.45,High
6875,10526,Fixed Deposit,Banking ETF,2024-09-22,919.386151,3806.66,3340986.51,Low
6876,24458,Mutual Fund,Healthcare Fund,2022-12-23,908.533905,2840.03,2043430.79,Medium
6877,23542,Bond,Government Bond,2025-01-11,786.48704,3612.01,2979706.71,Low
6878,8141,Fixed Deposit,Corporate Bond Fund,2023-06-29,710.909684,385.62,266906.56,Low
6879,15223,ETF,Energy Fund,2024-07-24,207.951462,1295.96,361765.77,Medium
6880,1877,Equity,NIFTY 50 ETF,2022-06-07,834.351499,1777.71,1851954.5,High
6881,22595,Bond,Mid Cap Fund,2023-09-04,679.771666,465.26,296876.39,Low
6882,8520,Mutual Fund,Healthcare Fund,2022-08-28,53.236446,3852.49,261109.71,High
6883,19835,Equity,Healthcare Fund,2024-04-15,694.383008,4280.51,3668593.42,High
6884,8378,ETF,Government Bond,2025-05-30,695.230699,3667.31,3138047.97,Low
6885,20041,Fixed Deposit,NIFTY 50 ETF,2022-02-07,586.175197,2819.44,1693011.98,Low
6886,10922,Mutual Fund,SENSEX ETF,2025-11-07,955.766905,3118.14,3906104.04,Medium
6887,6561,Mutual Fund,SENSEX ETF,2025-08-22,300.945663,4456.3,1474362.28,Low
6888,14085,Bond,NIFTY 50 ETF,2024-04-13,892.796576,1004.47,1192187.84,Low
6889,16910,ETF,NIFTY 50 ETF,2025-02-18,331.480304,2846.51,811475.82,Medium
6890,5917,Equity,Energy Fund,2023-03-24,275.194884,4518.89,1560120.32,High
6891,11452,Fixed Deposit,NIFTY 50 ETF,2025-08-31,144.112434,2164.56,373351.92,Low
6892,7956,ETF,Technology Fund,2023-02-05,869.248871,1784.83,1551414.9,High
6893,21373,Mutual Fund,Healthcare Fund,2025-04-08,522.323172,3672.74,2557663.28,Low
6894,14690,Fixed Deposit,Government Bond,2024-03-08,826.020031,595.68,377208.18,Low
6895,13186,Mutual Fund,NIFTY 50 ETF,2024-03-26,340.307213,2038.6,819911.37,Medium
6896,13378,Mutual Fund,Large Cap Fund,2024-10-21,765.974684,3357.01,3405508.39,High
6897,16915,Mutual Fund,Healthcare Fund,2024-04-06,373.992683,311.73,131151.51,Low
6898,5069,Fixed Deposit,NIFTY 50 ETF,2024-08-08,615.420757,4275.56,3095245.82,Low
6899,20367,Fixed Deposit,Large Cap Fund,2023-12-28,219.266962,4807.65,801117.05,Low
6900,15815,Equity,Energy Fund,2024-08-08,237.858463,2504.47,485325.97,High
6901,18585,ETF,Energy Fund,2024-09-30,895.483095,4617.6,3798402.93,Medium
6902,15212,Fixed Deposit,Banking ETF,2025-09-01,509.635182,505.15,244746.47,Low
6903,17355,Fixed Deposit,Mid Cap Fund,2025-05-01,697.580816,983.37,551981.34,Low
6904,58,Mutual Fund,Large Cap Fund,2023-12-27,290.167248,689.47,240664.29,High
6905,16797,Equity,Government Bond,2024-12-11,883.52795,167.89,145256.34,High
6906,7586,Equity,Healthcare Fund,2025-01-10,52.584751,1371.4,66416.42,High
6907,9810,Fixed Deposit,SENSEX ETF,2023-05-25,617.326764,4979.15,2814657.32,Low
6908,22009,Equity,Corporate Bond Fund,2025-05-31,652.876394,4213.9,2444246.17,High
6909,15797,Fixed Deposit,Large Cap Fund,2022-05-10,705.308135,883.01,559209.58,Low
6910,23392,Equity,Mid Cap Fund,2023-04-10,500.444142,3646.74,1663505.43,High
6911,4887,Bond,Banking ETF,2023-06-29,835.146023,4951.83,5202362.32,Low
6912,7578,Fixed Deposit,Technology Fund,2023-07-20,824.339876,148.06,161231.95,Low
6913,2806,Fixed Deposit,Government Bond,2022-01-28,764.753648,803.97,522095.78,Low
6914,4131,ETF,Banking ETF,2023-06-10,386.74673,2422.54,990773.13,Medium
6915,13295,Mutual Fund,Technology Fund,2025-10-31,84.056688,3456.42,304761.48,Medium
6916,21898,Mutual Fund,Government Bond,2024-01-27,109.8508,4329.6,451328.56,High
6917,13537,Mutual Fund,Mid Cap Fund,2022-09-30,297.66639,1957.14,533844.03,Medium
6918,20775,Fixed Deposit,Corporate Bond Fund,2023-08-08,992.32827,4279.02,5318872.55,Low
6919,16634,Mutual Fund,Banking ETF,2022-10-23,198.12925,4481.97,946071.0,Medium
6920,3918,ETF,Banking ETF,2022-09-13,371.361558,773.4,263359.97,Low
6921,6041,Equity,Corporate Bond Fund,2022-12-15,92.474787,2315.25,171322.82,High
6922,10051,ETF,SENSEX ETF,2023-01-05,186.143655,2240.0,403165.31,Low
6923,16959,Equity,Energy Fund,2025-11-09,749.19551,273.52,165228.32,High
6924,21862,Fixed Deposit,NIFTY 50 ETF,2023-06-09,224.279146,4318.09,1008399.55,Low
6925,24737,Bond,Healthcare Fund,2024-01-29,628.008815,4049.47,3184566.58,Low
6926,6982,Fixed Deposit,Energy Fund,2022-09-06,92.133437,4836.0,463087.79,Low
6927,23808,Mutual Fund,NIFTY 50 ETF,2024-11-19,973.684302,1430.45,1448135.5,High
6928,2172,Equity,Mid Cap Fund,2022-09-25,410.654218,397.44,187365.22,High
6929,270,ETF,SENSEX ETF,2025-07-03,215.616668,1519.17,437493.18,Medium
6930,8727,Bond,Energy Fund,2022-12-17,905.951835,3408.49,4063472.89,Low
6931,8656,ETF,Banking ETF,2023-11-20,747.855542,68.94,65825.46,Low
6932,14291,Mutual Fund,Healthcare Fund,2022-07-15,954.011167,2559.61,2634448.32,High
6933,19303,Fixed Deposit,Technology Fund,2024-05-20,505.634568,1971.57,1264499.79,Low
6934,8690,Fixed Deposit,Healthcare Fund,2023-06-09,277.172796,982.45,260841.21,Low
6935,12510,Equity,Government Bond,2025-02-05,963.726428,1534.32,1867098.15,High
6936,14531,Equity,Large Cap Fund,2024-05-15,214.970148,4959.58,869076.39,High
6937,10287,Equity,Energy Fund,2025-09-07,587.017804,2137.05,1002558.47,High
6938,23107,Bond,Healthcare Fund,2025-11-08,387.708219,3111.98,1406533.76,Low
6939,13249,Bond,Large Cap Fund,2025-06-27,477.683792,1333.67,621696.75,Low
6940,784,Mutual Fund,Corporate Bond Fund,2024-05-26,583.258101,2164.14,1428290.77,Medium
6941,8062,ETF,Healthcare Fund,2023-03-05,630.609148,1463.18,784547.47,Medium
6942,970,Mutual Fund,SENSEX ETF,2022-12-26,821.807362,964.48,609024.23,High
6943,11032,Bond,SENSEX ETF,2024-05-28,905.054672,4550.24,4581793.68,Low
6944,2207,ETF,Government Bond,2022-03-28,6.787712,2896.02,17082.66,Medium
6945,8327,Mutual Fund,Large Cap Fund,2022-07-17,812.510457,2842.62,2430069.58,Medium
6946,19483,Equity,SENSEX ETF,2025-10-01,278.414078,522.39,155396.52,High
6947,2109,Equity,Large Cap Fund,2023-09-24,761.188883,1525.46,1252375.12,High
6948,1309,Mutual Fund,Energy Fund,2024-08-07,518.468528,674.59,386881.26,Medium
6949,6103,ETF,Mid Cap Fund,2024-11-10,581.895484,222.51,137147.29,Medium
6950,22236,Mutual Fund,Healthcare Fund,2023-01-03,794.664755,1588.57,1308754.42,High
6951,19492,Fixed Deposit,SENSEX ETF,2023-07-26,497.947453,3828.43,1516713.94,Low
6952,16176,Fixed Deposit,Technology Fund,2022-05-30,411.137803,2653.7,1339619.91,Low
6953,18760,Mutual Fund,Government Bond,2023-07-20,49.668043,1507.73,85112.94,Low
6954,1281,Mutual Fund,Large Cap Fund,2022-06-25,234.032681,912.22,272261.97,Medium
6955,2307,Mutual Fund,Corporate Bond Fund,2025-04-30,127.296832,82.55,12054.53,Medium
6956,15884,ETF,Corporate Bond Fund,2023-02-12,800.041595,4846.47,5078734.91,Medium
6957,11563,ETF,NIFTY 50 ETF,2022-01-21,868.162103,1257.38,1291450.44,Low
6958,11637,Fixed Deposit,NIFTY 50 ETF,2022-08-24,794.61181,2425.72,2377679.57,Low
6959,21330,Mutual Fund,Banking ETF,2023-10-03,704.628099,1686.55,1029126.71,High
6960,7847,Fixed Deposit,Healthcare Fund,2022-02-20,965.4565,4195.17,4965749.8,Low
6961,2386,Fixed Deposit,Government Bond,2023-03-08,131.088145,3902.94,445184.28,Low
6962,18663,Equity,Government Bond,2024-02-03,227.165753,2066.97,404975.08,High
6963,5508,Equity,Banking ETF,2022-11-27,670.418782,1768.4,1359404.86,High
6964,717,Equity,Large Cap Fund,2025-05-12,536.985999,313.32,127372.18,High
6965,1947,Mutual Fund,Energy Fund,2025-09-13,733.502121,802.04,713942.92,Medium
6966,16912,Mutual Fund,Banking ETF,2024-07-15,24.595752,4547.44,103110.19,Medium
6967,14176,ETF,Large Cap Fund,2025-06-20,123.934634,1765.41,172973.7,Medium
6968,14483,Fixed Deposit,Energy Fund,2022-11-12,485.909065,4655.45,2357300.69,Low
6969,21224,Mutual Fund,Banking ETF,2023-12-01,374.27152,3016.05,1440161.07,High
6970,3144,Fixed Deposit,Technology Fund,2022-04-08,124.936104,2933.17,391952.43,Low
6971,3115,ETF,Banking ETF,2025-03-13,447.498638,1887.36,721465.37,High
6972,22704,ETF,Large Cap Fund,2025-02-04,422.10174,861.16,402953.75,High
6973,24657,Mutual Fund,Technology Fund,2024-07-04,697.710866,219.53,116622.22,Medium
6974,12836,Mutual Fund,Banking ETF,2024-08-04,764.118571,687.25,562014.7,Low
6975,6723,Bond,Government Bond,2024-04-19,710.370335,123.15,102087.96,Low
6976,11859,Equity,Healthcare Fund,2023-08-02,278.503645,967.66,335742.87,High
6977,19256,Bond,Banking ETF,2023-07-29,431.103073,2212.23,932344.44,Low
6978,14320,Mutual Fund,Banking ETF,2023-01-04,256.429432,3931.39,1236210.21,High
6979,3751,ETF,Large Cap Fund,2025-07-23,712.96916,2421.59,1727603.76,Medium
6980,21275,Bond,Healthcare Fund,2025-11-10,642.726154,2289.51,1776218.29,Low
6981,21661,Fixed Deposit,Banking ETF,2022-07-16,33.263701,553.86,21811.13,Low
6982,23211,Bond,NIFTY 50 ETF,2024-09-21,208.32776,4441.37,831781.48,Low
6983,2373,Fixed Deposit,SENSEX ETF,2022-04-22,866.620057,971.35,764968.14,Low
6984,17342,Mutual Fund,Energy Fund,2022-04-04,161.86635,4163.33,769010.31,High
6985,10294,Bond,Mid Cap Fund,2024-09-02,502.237918,1140.86,564248.8,Low
6986,15440,ETF,SENSEX ETF,2024-10-28,14.724319,2400.85,28971.0,Low
6987,21176,Mutual Fund,NIFTY 50 ETF,2024-05-14,36.624843,1695.21,60383.13,Medium
6988,13847,Fixed Deposit,SENSEX ETF,2025-10-17,362.540513,4709.39,1982244.63,Low
6989,14526,ETF,NIFTY 50 ETF,2022-05-24,809.748954,1683.97,1449438.43,Medium
6990,6329,ETF,Banking ETF,2023-08-13,35.362684,458.74,13232.7,High
6991,6112,Mutual Fund,Technology Fund,2023-05-04,318.758975,1200.77,339494.15,High
6992,10534,Bond,SENSEX ETF,2024-05-04,107.107974,2937.09,415581.73,Low
6993,3500,ETF,NIFTY 50 ETF,2024-04-23,460.350162,2930.14,1272366.68,High
6994,9169,Bond,NIFTY 50 ETF,2025-05-30,143.379417,886.01,112226.81,Low
6995,14754,Equity,Energy Fund,2025-09-14,119.18312,1270.1,192395.63,High
6996,22,ETF,Mid Cap Fund,2025-03-19,39.569286,1459.47,49305.12,Medium
6997,23719,Fixed Deposit,Energy Fund,2025-07-07,765.464601,2536.34,1995549.51,Low
6998,16924,Fixed Deposit,Technology Fund,2024-06-14,523.751693,3078.92,1211492.04,Low
6999,22867,Fixed Deposit,Mid Cap Fund,2024-08-02,130.351364,3396.02,556251.08,Low
7000,1564,Equity,Corporate Bond Fund,2025-11-12,122.270933,126.9,18449.79,High
7001,15587,ETF,SENSEX ETF,2025-02-15,285.807174,2366.79,722177.88,Low
7002,24498,ETF,Mid Cap Fund,2023-02-17,231.883847,1305.49,406274.45,High
