complaint_id,customer_id,branch_id,complaint_date,complaint_type,channel,priority,resolution_status,resolution_date
8619,6576,95,2024-01-31 09:39:46,Investment Service,Branch,Medium,Resolved,2024-02-07 09:39:46
8620,4774,55,2024-12-06 07:20:10,ATM Issue,Mobile,Low,In Progress,
8621,12447,6,2023-07-10 02:15:34,Transaction Issue,Web,High,In Progress,
8622,20853,39,2023-10-09 05:56:31,ATM Issue,Branch,Low,Resolved,2023-10-27 05:56:31
8623,10465,9,2022-07-10 04:00:21,Investment Service,Web,Medium,In Progress,
8624,15865,32,2022-12-14 10:59:01,Digital Banking,Mobile,Low,Resolved,2022-12-22 10:59:01
8625,21577,36,2022-02-07 11:38:03,Loan Service,Branch,Medium,Resolved,2022-02-21 11:38:03
8626,3321,16,2022-11-03 03:44:31,Investment Service,Web,Low,Resolved,2022-11-11 03:44:31
8627,10751,12,2025-08-19 04:59:50,Credit Card,Phone,Medium,Open,
8628,4699,41,2024-01-30 05:42:45,Transaction Issue,Branch,Low,In Progress,
8629,20696,67,2024-02-09 01:03:38,Account Service,Phone,Medium,Resolved,2024-02-12 01:03:38
8630,20058,58,2023-01-14 20:39:29,ATM Issue,Branch,Low,Resolved,2023-01-20 20:39:29
8631,17949,91,2022-10-28 10:47:35,Loan Service,Web,Medium,Resolved,2022-11-07 10:47:35
8632,18225,91,2022-07-09 23:17:26,ATM Issue,Phone,Low,Resolved,2022-07-18 23:17:26
8633,6059,9,2022-02-26 03:46:45,Digital Banking,Phone,Low,Resolved,2022-03-15 03:46:45
8634,23516,17,2022-07-23 22:11:59,Fraud Concern,Phone,Medium,Resolved,2022-07-26 22:11:59
8635,727,5,2023-07-04 16:31:16,ATM Issue,Branch,Medium,Resolved,2023-07-15 16:31:16
8636,6698,26,2025-12-21 04:56:10,Transaction Issue,Branch,Medium,In Progress,
8637,11911,85,2025-06-15 14:51:01,Credit Card,Mobile,Low,Resolved,2025-06-22 14:51:01
8638,9258,1,2023-03-28 06:21:49,Investment Service,Branch,High,Resolved,2023-04-17 06:21:49
8639,12964,1,2023-08-26 02:07:30,Credit Card,Phone,Medium,Resolved,2023-09-04 02:07:30
8640,16667,35,2022-07-17 12:42:57,Digital Banking,Mobile,Medium,Resolved,2022-07-22 12:42:57
8641,1082,9,2023-05-08 13:02:00,Transaction Issue,Web,Low,In Progress,
8642,20270,87,2022-01-07 03:41:36,Credit Card,Phone,Medium,Resolved,2022-01-26 03:41:36
8643,19266,38,2022-05-30 02:01:37,Loan Service,Phone,Medium,Resolved,2022-06-14 02:01:37
8644,10777,4,2022-05-31 10:31:22,ATM Issue,Web,Low,In Progress,
8645,14197,52,2024-08-01 12:38:01,Digital Banking,Web,High,Resolved,2024-08-16 12:38:01
8646,19355,19,2024-07-31 12:33:45,Loan Service,Mobile,Medium,Resolved,2024-08-12 12:33:45
8647,9345,5,2023-12-01 06:14:40,Digital Banking,Phone,Low,Resolved,2023-12-22 06:14:40
8648,15959,92,2023-07-02 09:29:11,Transaction Issue,Phone,Medium,In Progress,
8649,23370,48,2022-01-15 10:08:19,Digital Banking,Web,Medium,Resolved,2022-02-01 10:08:19
8650,11690,87,2023-06-10 20:18:13,Account Service,Phone,Medium,Resolved,2023-06-22 20:18:13
8651,17332,63,2024-05-16 16:06:34,Credit Card,Phone,Low,Resolved,2024-05-20 16:06:34
8652,4761,38,2024-06-14 14:31:32,Transaction Issue,Mobile,Low,Resolved,2024-06-23 14:31:32
8653,13437,52,2023-11-22 02:24:55,Investment Service,Web,Medium,Open,
8654,67,87,2024-09-05 10:58:17,Fraud Concern,Branch,Low,Open,
8655,24890,46,2022-07-05 17:48:06,Digital Banking,Phone,Low,Resolved,2022-07-19 17:48:06
8656,565,82,2025-03-28 22:40:32,Loan Service,Mobile,Medium,Resolved,2025-04-26 22:40:32
8657,13394,93,2022-05-03 04:16:39,Transaction Issue,Phone,Low,Resolved,2022-05-24 04:16:39
8658,3671,92,2023-10-28 22:53:51,Fraud Concern,Mobile,High,In Progress,
8659,2252,9,2025-09-06 14:56:35,Investment Service,Mobile,Medium,Resolved,2025-09-25 14:56:35
8660,12950,50,2022-11-28 07:31:50,Fraud Concern,Branch,Medium,In Progress,
8661,805,74,2022-04-23 00:15:46,Transaction Issue,Mobile,Low,Resolved,2022-05-15 00:15:46
8662,21016,66,2022-05-25 00:13:34,Investment Service,Web,Low,Open,
8663,9584,77,2025-02-10 17:05:37,Digital Banking,Mobile,Low,Resolved,2025-02-24 17:05:37
8664,17620,38,2025-01-27 11:29:20,Digital Banking,Branch,Medium,Resolved,2025-02-23 11:29:20
8665,23105,27,2022-06-28 12:31:21,Account Service,Phone,Medium,Resolved,2022-07-24 12:31:21
8666,12225,20,2024-01-05 15:33:08,Fraud Concern,Mobile,Medium,Resolved,2024-01-26 15:33:08
8667,23291,62,2022-09-11 17:59:26,Transaction Issue,Branch,Medium,Open,
8668,6017,74,2023-01-02 04:33:51,ATM Issue,Web,High,Resolved,2023-01-24 04:33:51
8669,13037,16,2024-05-27 02:14:50,Investment Service,Phone,Medium,In Progress,
8670,19934,79,2024-05-31 17:28:13,ATM Issue,Branch,Medium,In Progress,
8671,12393,13,2023-04-11 10:17:38,Credit Card,Phone,High,Resolved,2023-04-26 10:17:38
8672,7939,20,2023-02-01 23:30:26,Transaction Issue,Web,Low,Resolved,2023-02-19 23:30:26
8673,4142,24,2024-08-01 16:50:15,Investment Service,Mobile,Low,Resolved,2024-08-07 16:50:15
8674,23351,50,2023-08-09 06:44:32,Account Service,Mobile,Medium,Resolved,2023-08-23 06:44:32
8675,9547,7,2025-10-13 00:31:56,ATM Issue,Branch,Low,Resolved,2025-10-21 00:31:56
8676,5336,87,2025-07-23 15:57:37,Account Service,Web,Low,Resolved,2025-08-08 15:57:37
8677,5078,88,2025-12-19 08:07:28,Loan Service,Mobile,Low,Resolved,2025-12-25 08:07:28
8678,13248,29,2024-04-15 00:24:38,Transaction Issue,Phone,Low,In Progress,
8679,5612,5,2023-11-20 22:20:19,ATM Issue,Phone,Low,In Progress,
8680,8090,35,2022-04-11 15:31:14,Account Service,Web,Low,Resolved,2022-05-07 15:31:14
8681,2893,65,2024-10-12 19:02:42,Digital Banking,Phone,Low,Resolved,2024-10-17 19:02:42
8682,5578,100,2024-08-26 14:07:37,Loan Service,Web,Medium,Resolved,2024-09-02 14:07:37
8683,20003,82,2025-05-09 23:27:22,Credit Card,Web,Medium,Resolved,2025-05-31 23:27:22
8684,17944,70,2025-11-18 14:33:38,ATM Issue,Mobile,Medium,In Progress,
8685,6684,87,2025-04-22 03:28:04,Digital Banking,Web,High,Resolved,2025-04-25 03:28:04
8686,1508,74,2024-07-26 23:20:16,Loan Service,Mobile,Low,Resolved,2024-08-05 23:20:16
8687,16336,7,2022-01-21 17:42:17,Loan Service,Phone,Low,Resolved,2022-01-25 17:42:17
8688,2064,44,2022-08-05 02:21:33,Credit Card,Web,High,Resolved,2022-09-02 02:21:33
8689,20027,72,2025-12-04 01:32:39,Fraud Concern,Phone,Low,In Progress,
8690,2001,13,2024-12-08 06:04:38,Investment Service,Web,Medium,Resolved,2024-12-21 06:04:38
8691,15567,94,2023-03-26 01:11:26,Account Service,Phone,Low,In Progress,
8692,1295,82,2022-04-12 15:42:05,Fraud Concern,Branch,Medium,Resolved,2022-04-21 15:42:05
8693,15097,78,2024-08-16 16:09:01,Digital Banking,Web,High,Open,
8694,4066,75,2025-08-31 05:34:23,ATM Issue,Mobile,Medium,Resolved,2025-09-12 05:34:23
8695,14091,38,2022-10-10 14:36:34,Transaction Issue,Branch,Medium,In Progress,
8696,24399,13,2025-03-24 05:09:00,Loan Service,Branch,Medium,In Progress,
8697,17988,54,2022-05-23 14:14:35,ATM Issue,Mobile,Low,Resolved,2022-06-13 14:14:35
8698,17707,44,2024-08-14 15:38:32,Transaction Issue,Web,High,Resolved,2024-08-15 15:38:32
8699,22341,97,2023-09-14 07:20:58,Fraud Concern,Branch,Low,Resolved,2023-10-08 07:20:58
8700,18826,13,2023-06-18 00:55:53,ATM Issue,Mobile,Critical,Resolved,2023-06-23 00:55:53
8701,17483,25,2024-12-13 06:17:19,ATM Issue,Branch,Medium,Resolved,2024-12-30 06:17:19
8702,21458,24,2024-10-15 22:10:36,Investment Service,Web,Low,Resolved,2024-10-18 22:10:36
8703,9319,29,2023-07-14 06:28:00,Loan Service,Branch,Medium,In Progress,
8704,8489,100,2025-01-05 07:10:13,Loan Service,Web,Medium,In Progress,
8705,11242,70,2022-05-25 12:58:59,ATM Issue,Web,Medium,In Progress,
8706,10418,18,2022-09-25 06:36:21,ATM Issue,Branch,Medium,Resolved,2022-10-22 06:36:21
8707,15575,92,2025-06-05 19:06:21,Investment Service,Web,Medium,In Progress,
8708,15303,5,2025-09-20 18:54:07,Fraud Concern,Branch,Low,Resolved,2025-09-26 18:54:07
8709,14651,18,2023-05-30 21:52:30,Credit Card,Web,Critical,Open,
8710,13351,63,2023-09-02 14:31:30,Transaction Issue,Web,Medium,Resolved,2023-09-14 14:31:30
8711,20172,37,2023-07-25 00:19:32,Digital Banking,Web,Low,Resolved,2023-08-07 00:19:32
8712,2097,71,2022-12-30 01:45:22,Digital Banking,Branch,Medium,Resolved,2023-01-22 01:45:22
8713,11802,55,2024-08-31 23:32:54,Credit Card,Phone,Medium,Resolved,2024-09-17 23:32:54
8714,18593,73,2024-09-09 03:04:30,Fraud Concern,Branch,High,Resolved,2024-09-29 03:04:30
8715,22373,99,2022-03-23 07:31:16,ATM Issue,Mobile,Low,In Progress,
8716,16560,12,2023-09-17 15:43:15,ATM Issue,Web,Low,Resolved,2023-10-09 15:43:15
8717,7170,52,2023-03-27 10:10:06,Credit Card,Branch,Low,Resolved,2023-04-16 10:10:06
8718,13289,57,2022-11-13 14:55:53,Digital Banking,Web,High,Resolved,2022-11-21 14:55:53
8719,22399,46,2024-05-13 09:27:18,Loan Service,Phone,Low,Resolved,2024-06-03 09:27:18
8720,10695,44,2024-09-27 18:55:18,Loan Service,Phone,Medium,Resolved,2024-10-26 18:55:18
8721,12192,24,2024-01-12 23:16:47,Fraud Concern,Branch,Low,Resolved,2024-02-03 23:16:47
8722,18052,9,2025-10-15 06:54:33,ATM Issue,Branch,High,In Progress,
8723,10738,12,2023-08-08 18:24:08,Transaction Issue,Mobile,Low,Resolved,2023-08-27 18:24:08
8724,18208,100,2024-05-11 12:15:58,Digital Banking,Phone,High,Resolved,2024-05-15 12:15:58
8725,5148,9,2025-11-24 08:10:42,Account Service,Mobile,Medium,Resolved,2025-11-30 08:10:42
8726,17741,22,2025-04-17 11:57:14,Transaction Issue,Branch,Medium,Resolved,2025-05-05 11:57:14
8727,19457,17,2023-11-12 20:26:02,Investment Service,Mobile,Medium,Resolved,2023-11-18 20:26:02
8728,19644,33,2023-10-21 15:50:33,ATM Issue,Web,Medium,Resolved,2023-10-28 15:50:33
8729,6200,47,2022-08-05 19:34:39,Fraud Concern,Web,Medium,Resolved,2022-08-29 19:34:39
8730,547,88,2024-12-22 06:17:59,Fraud Concern,Mobile,Medium,Resolved,2024-12-26 06:17:59
8731,5232,15,2023-12-25 12:40:54,Digital Banking,Branch,High,Resolved,2024-01-07 12:40:54
8732,7966,93,2023-01-26 12:22:32,Loan Service,Mobile,Medium,Resolved,2023-02-08 12:22:32
8733,18468,96,2022-05-10 04:16:01,Fraud Concern,Phone,Medium,Resolved,2022-06-03 04:16:01
8734,2041,33,2025-09-13 22:58:13,Account Service,Web,High,Open,
8735,20919,93,2024-04-29 07:04:04,Loan Service,Web,Medium,Resolved,2024-05-25 07:04:04
8736,1753,15,2022-02-21 23:55:14,Fraud Concern,Web,Medium,Resolved,2022-03-15 23:55:14
8737,1850,27,2024-09-15 11:36:38,Transaction Issue,Web,Medium,Resolved,2024-10-05 11:36:38
8738,2643,98,2023-02-04 15:16:30,Digital Banking,Phone,Medium,Resolved,2023-02-23 15:16:30
8739,1601,61,2022-08-07 09:48:21,Fraud Concern,Web,Low,In Progress,
8740,13952,68,2022-09-30 02:13:55,Account Service,Phone,Low,In Progress,
8741,20787,82,2023-08-11 17:21:32,ATM Issue,Phone,Critical,Resolved,2023-08-15 17:21:32
8742,11798,85,2022-10-26 14:17:48,Investment Service,Phone,Medium,Resolved,2022-11-14 14:17:48
8743,20184,48,2022-08-26 05:51:50,Investment Service,Web,Low,Resolved,2022-09-18 05:51:50
8744,17003,8,2022-07-08 01:27:10,Credit Card,Web,Medium,Resolved,2022-07-23 01:27:10
8745,1133,6,2024-01-15 15:14:46,Fraud Concern,Phone,Low,Open,
8746,5492,63,2025-08-09 14:57:42,Investment Service,Web,Medium,Resolved,2025-08-30 14:57:42
8747,5796,84,2024-01-02 17:55:53,Fraud Concern,Mobile,Medium,In Progress,
8748,10532,2,2024-09-22 23:02:04,Fraud Concern,Web,Low,Resolved,2024-10-04 23:02:04
8749,10932,22,2022-09-01 14:34:31,Fraud Concern,Web,High,Resolved,2022-10-01 14:34:31
8750,7634,21,2023-08-27 18:12:13,Investment Service,Phone,Medium,In Progress,
8751,17872,6,2024-04-02 06:23:38,Credit Card,Mobile,Low,In Progress,
8752,24233,96,2025-06-17 08:40:51,Account Service,Mobile,High,In Progress,
8753,5010,70,2022-01-12 15:30:50,Account Service,Phone,Low,Resolved,2022-01-30 15:30:50
8754,2114,13,2022-11-13 02:25:04,Credit Card,Web,Medium,Resolved,2022-12-05 02:25:04
8755,1045,1,2024-10-03 14:08:34,Fraud Concern,Web,Medium,Resolved,2024-10-18 14:08:34
8756,13924,22,2023-05-29 18:49:11,ATM Issue,Phone,Low,Resolved,2023-06-22 18:49:11
8757,2432,24,2023-12-21 21:55:56,Account Service,Branch,Low,Resolved,2024-01-01 21:55:56
8758,24364,64,2025-02-04 05:45:31,Credit Card,Phone,Medium,Resolved,2025-02-15 05:45:31
8759,13927,41,2024-09-05 10:18:46,Account Service,Mobile,Medium,Resolved,2024-09-17 10:18:46
8760,1583,94,2024-11-18 10:47:15,Transaction Issue,Web,Low,Resolved,2024-12-17 10:47:15
8761,14375,22,2023-12-25 23:47:45,Loan Service,Branch,Low,Resolved,2024-01-15 23:47:45
8762,1309,61,2023-11-12 16:37:05,Credit Card,Mobile,Low,Resolved,2023-11-18 16:37:05
8763,21302,12,2023-08-26 16:05:24,Loan Service,Web,Low,Resolved,2023-09-23 16:05:24
8764,8794,90,2023-06-03 22:43:40,Fraud Concern,Mobile,Medium,Resolved,2023-06-25 22:43:40
8765,1621,4,2022-11-23 12:45:37,Fraud Concern,Phone,Low,Resolved,2022-11-25 12:45:37
8766,23888,83,2025-08-26 02:20:31,Transaction Issue,Web,Low,Resolved,2025-09-14 02:20:31
8767,4767,80,2024-06-12 22:46:50,Digital Banking,Mobile,Medium,Resolved,2024-06-13 22:46:50
8768,21747,12,2023-04-28 20:40:38,Account Service,Mobile,Medium,In Progress,
8769,5193,33,2022-08-26 11:37:36,Fraud Concern,Mobile,High,In Progress,
8770,6623,21,2023-10-07 02:09:12,Digital Banking,Branch,Medium,Resolved,2023-10-30 02:09:12
8771,6094,100,2024-07-07 11:18:06,Investment Service,Web,Low,Resolved,2024-08-02 11:18:06
8772,23089,73,2024-04-16 16:54:17,ATM Issue,Phone,Medium,Resolved,2024-05-11 16:54:17
8773,16485,72,2025-08-29 05:10:24,Loan Service,Phone,Low,Resolved,2025-09-04 05:10:24
8774,23042,84,2025-03-11 01:18:18,ATM Issue,Phone,Low,Open,
8775,22260,74,2024-02-26 02:59:28,Credit Card,Mobile,Low,Resolved,2024-03-02 02:59:28
8776,20656,96,2025-05-16 06:37:49,Investment Service,Mobile,Medium,Resolved,2025-06-11 06:37:49
8777,238,92,2023-01-03 08:50:39,ATM Issue,Phone,Low,In Progress,
8778,23611,74,2022-04-27 09:14:30,Investment Service,Mobile,Low,In Progress,
8779,24417,72,2024-06-08 11:00:45,Fraud Concern,Branch,Medium,In Progress,
8780,21603,52,2024-07-16 03:09:02,Transaction Issue,Web,High,Resolved,2024-08-02 03:09:02
8781,20410,47,2024-04-23 04:08:09,ATM Issue,Web,Low,Open,
8782,11111,97,2022-03-28 11:29:31,Investment Service,Branch,Low,Resolved,2022-04-15 11:29:31
8783,6074,59,2022-03-22 18:54:58,Fraud Concern,Web,High,Resolved,2022-04-06 18:54:58
8784,2543,47,2024-06-26 02:35:07,Credit Card,Branch,Low,Open,
8785,15283,56,2024-03-19 12:31:00,Credit Card,Branch,Low,Resolved,2024-04-11 12:31:00
8786,10196,13,2025-06-21 03:42:57,Transaction Issue,Branch,Low,Resolved,2025-06-26 03:42:57
8787,1538,44,2024-10-13 03:42:45,Loan Service,Branch,High,Resolved,2024-11-04 03:42:45
8788,17139,35,2023-06-09 02:23:33,Digital Banking,Phone,Low,Resolved,2023-07-08 02:23:33
8789,11561,29,2022-07-10 16:58:55,Investment Service,Branch,High,Resolved,2022-07-13 16:58:55
8790,13435,56,2024-06-12 22:09:47,Transaction Issue,Branch,Medium,In Progress,
8791,7397,5,2024-10-24 14:14:40,Digital Banking,Mobile,Medium,Resolved,2024-11-02 14:14:40
8792,24208,67,2023-11-14 22:08:11,Investment Service,Mobile,Medium,In Progress,
8793,21892,53,2023-12-14 03:02:49,Transaction Issue,Phone,Medium,Resolved,2023-12-25 03:02:49
8794,20620,60,2022-11-03 16:50:00,Transaction Issue,Branch,Low,In Progress,
8795,16925,6,2024-12-24 07:14:56,ATM Issue,Branch,Low,Open,
8796,21895,48,2025-01-04 22:02:29,ATM Issue,Phone,Low,Resolved,2025-02-02 22:02:29
8797,24846,80,2025-08-20 08:34:31,ATM Issue,Branch,Low,Resolved,2025-09-07 08:34:31
8798,24311,35,2024-10-03 08:29:03,Transaction Issue,Web,Medium,Resolved,2024-10-07 08:29:03
8799,5132,18,2025-02-25 17:27:35,ATM Issue,Branch,Medium,Resolved,2025-03-15 17:27:35
8800,8698,11,2022-05-15 02:13:46,Fraud Concern,Phone,Low,Open,
8801,17514,51,2023-04-03 08:14:17,Transaction Issue,Branch,Medium,In Progress,
8802,10272,23,2022-08-08 05:56:13,ATM Issue,Branch,Low,Resolved,2022-08-09 05:56:13
8803,3146,47,2025-06-01 13:51:26,Digital Banking,Phone,Medium,Open,
8804,13101,75,2024-09-14 13:06:25,Loan Service,Phone,Critical,Resolved,2024-10-14 13:06:25
8805,24938,59,2025-07-30 09:14:41,ATM Issue,Web,Low,Open,
8806,20105,57,2025-09-13 04:40:08,Investment Service,Web,Low,Resolved,2025-09-21 04:40:08
8807,4068,93,2025-11-25 00:12:06,Credit Card,Web,Low,In Progress,
8808,4196,56,2022-10-30 12:21:11,Fraud Concern,Web,High,In Progress,
8809,9245,27,2024-06-12 07:47:59,Loan Service,Phone,Low,Resolved,2024-07-08 07:47:59
8810,7282,73,2022-03-13 16:40:16,Credit Card,Web,Medium,Open,
8811,2510,35,2024-03-15 18:14:01,Loan Service,Web,Medium,Resolved,2024-03-21 18:14:01
8812,21401,55,2023-10-04 12:50:29,ATM Issue,Phone,High,Resolved,2023-10-20 12:50:29
8813,15503,9,2023-04-16 03:34:56,Account Service,Branch,Medium,Resolved,2023-04-18 03:34:56
8814,6534,18,2024-10-04 22:55:48,Digital Banking,Branch,Medium,Resolved,2024-11-03 22:55:48
8815,21112,44,2024-06-21 08:40:49,ATM Issue,Branch,High,In Progress,
8816,17066,21,2024-06-05 00:39:42,Fraud Concern,Branch,Low,In Progress,
8817,14671,56,2022-07-08 11:12:40,Account Service,Mobile,Medium,Resolved,2022-07-23 11:12:40
8818,3933,48,2024-03-16 00:33:06,Transaction Issue,Branch,Medium,Resolved,2024-04-14 00:33:06
8819,14596,100,2025-11-30 23:26:39,Account Service,Mobile,Medium,Resolved,2025-12-01 23:26:39
8820,13042,1,2024-12-25 03:16:09,Investment Service,Phone,Low,Resolved,2024-12-29 03:16:09
8821,5561,27,2023-12-27 16:23:50,Investment Service,Web,High,Resolved,2024-01-25 16:23:50
8822,4017,45,2024-01-12 14:17:18,Account Service,Web,High,Resolved,2024-02-10 14:17:18
8823,23724,63,2024-01-05 05:05:05,Credit Card,Mobile,Low,Resolved,2024-01-31 05:05:05
8824,720,58,2024-12-04 14:27:53,Loan Service,Web,Medium,In Progress,
8825,75,40,2024-02-25 22:43:15,Investment Service,Branch,Medium,Resolved,2024-03-18 22:43:15
8826,20542,63,2022-06-28 06:13:45,Digital Banking,Phone,Critical,Resolved,2022-07-16 06:13:45
8827,13162,38,2025-11-08 05:22:26,Credit Card,Branch,Medium,Open,
8828,24896,29,2023-03-09 06:24:48,Digital Banking,Mobile,Low,Open,
8829,2150,40,2024-05-24 14:44:25,Credit Card,Phone,Medium,In Progress,
8830,14034,19,2024-09-03 00:20:37,ATM Issue,Phone,High,Resolved,2024-09-08 00:20:37
8831,23098,88,2024-12-09 12:59:32,Account Service,Mobile,Medium,Resolved,2024-12-28 12:59:32
8832,4208,56,2025-02-27 16:04:21,Fraud Concern,Branch,Low,In Progress,
8833,23526,44,2023-03-24 07:33:17,Transaction Issue,Phone,Low,Resolved,2023-04-02 07:33:17
8834,15044,65,2022-07-18 03:14:08,Credit Card,Mobile,Medium,Resolved,2022-07-22 03:14:08
8835,9079,100,2023-04-27 06:00:10,Investment Service,Branch,Low,In Progress,
8836,11726,87,2024-12-15 20:54:39,Account Service,Web,Medium,Resolved,2024-12-20 20:54:39
8837,3937,13,2023-10-16 03:56:39,Digital Banking,Mobile,Low,Resolved,2023-11-01 03:56:39
8838,9308,30,2025-11-19 02:40:51,ATM Issue,Mobile,Low,Resolved,2025-12-17 02:40:51
8839,17460,49,2025-10-25 05:26:30,Account Service,Phone,Medium,In Progress,
8840,20261,75,2022-06-06 10:37:11,Loan Service,Phone,Medium,Resolved,2022-07-03 10:37:11
8841,4616,63,2024-09-06 13:33:22,Loan Service,Web,Low,In Progress,
8842,7266,71,2024-09-24 20:08:45,Fraud Concern,Mobile,High,Resolved,2024-10-13 20:08:45
8843,22764,35,2023-03-15 06:29:23,ATM Issue,Mobile,Medium,In Progress,
8844,10117,11,2024-02-24 08:12:24,Account Service,Web,Low,Resolved,2024-03-05 08:12:24
8845,15734,49,2022-03-31 21:24:30,Investment Service,Phone,High,Resolved,2022-04-12 21:24:30
8846,13893,40,2024-02-25 08:44:27,Fraud Concern,Web,Medium,Open,
8847,4653,21,2023-05-27 07:33:12,Investment Service,Web,Low,In Progress,
8848,23177,47,2025-12-14 09:16:31,Account Service,Phone,Low,Resolved,2025-12-27 09:16:31
8849,10474,3,2022-05-02 16:25:58,Loan Service,Mobile,Medium,Resolved,2022-05-18 16:25:58
8850,9248,30,2022-03-05 14:48:50,Investment Service,Branch,High,Resolved,2022-04-01 14:48:50
8851,23841,88,2024-12-11 11:13:17,Digital Banking,Phone,Low,Resolved,2025-01-08 11:13:17
8852,21059,67,2025-06-11 14:14:50,Fraud Concern,Phone,Medium,Resolved,2025-07-02 14:14:50
8853,16926,62,2022-09-19 08:29:23,Transaction Issue,Branch,Low,Resolved,2022-10-10 08:29:23
8854,2162,37,2024-10-15 16:12:38,Fraud Concern,Web,Medium,Resolved,2024-11-05 16:12:38
8855,18636,97,2022-10-05 05:41:16,Account Service,Phone,High,Open,
8856,20954,22,2024-03-25 01:22:45,ATM Issue,Web,Low,In Progress,
8857,19129,31,2023-11-14 11:56:05,Transaction Issue,Mobile,Low,Resolved,2023-12-07 11:56:05
8858,14589,46,2022-08-17 06:09:14,Transaction Issue,Web,Low,In Progress,
8859,12062,76,2023-04-19 21:02:59,ATM Issue,Branch,Low,Resolved,2023-04-23 21:02:59
8860,6042,45,2023-08-21 14:10:01,Credit Card,Phone,Low,Resolved,2023-09-11 14:10:01
8861,12674,14,2025-08-17 10:39:27,Digital Banking,Mobile,Medium,Open,
8862,21060,12,2022-01-31 11:12:39,ATM Issue,Branch,Low,Resolved,2022-02-20 11:12:39
8863,1561,63,2025-08-12 18:09:44,Digital Banking,Branch,Medium,Open,
8864,11955,91,2022-03-15 18:40:57,Account Service,Mobile,Low,Resolved,2022-03-20 18:40:57
8865,17549,77,2023-09-12 14:21:42,Transaction Issue,Branch,Low,Resolved,2023-10-02 14:21:42
8866,15079,88,2025-04-26 11:56:07,Transaction Issue,Phone,Low,Resolved,2025-05-15 11:56:07
8867,5420,38,2024-10-28 13:13:29,Credit Card,Mobile,Medium,Resolved,2024-11-27 13:13:29
8868,2723,47,2024-11-16 02:37:21,Transaction Issue,Phone,Low,Resolved,2024-12-02 02:37:21
8869,10551,54,2023-12-09 18:14:11,ATM Issue,Branch,Medium,Resolved,2023-12-13 18:14:11
8870,16855,55,2022-04-22 11:13:06,Account Service,Phone,High,Resolved,2022-05-03 11:13:06
8871,1469,48,2023-10-29 20:37:57,Digital Banking,Mobile,Medium,Resolved,2023-11-11 20:37:57
8872,24310,73,2025-11-10 08:44:49,Credit Card,Phone,Low,Resolved,2025-12-02 08:44:49
8873,809,72,2022-12-15 23:59:18,Fraud Concern,Mobile,Medium,In Progress,
8874,24748,15,2025-03-12 21:50:31,ATM Issue,Web,Medium,Resolved,2025-03-31 21:50:31
8875,6720,71,2022-06-20 08:22:43,Digital Banking,Web,Low,Resolved,2022-07-19 08:22:43
8876,16364,88,2023-02-06 22:22:47,Investment Service,Branch,Low,Resolved,2023-02-17 22:22:47
8877,10592,16,2025-10-31 23:20:39,Digital Banking,Branch,Low,In Progress,
