alert_id,transaction_id,customer_id,alert_date,fraud_type,risk_level,fraud_status,fraud_amount
1296,545484,6773,2022-04-13 16:35:04,High Value Transaction,High,Closed,11565.07
1297,386815,19405,2024-09-15 21:06:06,Unusual Transaction,High,Investigating,1852.02
1298,328118,23839,2024-09-03 17:51:56,Suspicious Merchant,Medium,Closed,1306.01
1299,472292,2789,2024-10-18 03:53:24,Geographic Anomaly,Low,False Positive,460.88
1300,423295,10631,2023-09-02 08:53:46,High Value Transaction,Low,False Positive,1251.7
1301,36766,10237,2024-08-05 22:51:56,High Value Transaction,High,False Positive,1102.6
1302,156709,19013,2023-10-04 10:12:09,Suspicious Merchant,High,False Positive,1239.32
1303,743822,23306,2023-08-08 09:56:04,Velocity Anomaly,High,False Positive,716.28
1304,628724,14771,2023-08-17 11:13:25,Unusual Transaction,High,Confirmed,4063.22
1305,58175,24976,2025-09-04 17:25:16,High Value Transaction,High,Closed,634.62
1306,147888,12502,2025-01-16 10:02:52,Suspicious Merchant,Critical,Investigating,758.19
1307,625909,2288,2022-08-19 06:12:17,Suspicious Merchant,Low,Confirmed,10475.51
1308,635397,16994,2024-12-07 00:38:34,Geographic Anomaly,High,Open,6887.83
1309,732734,17654,2025-10-27 08:49:13,Velocity Anomaly,Medium,Confirmed,1328.76
1310,480910,24252,2022-04-07 03:34:18,Unusual Transaction,Medium,Investigating,7553.15
1311,626956,8303,2024-08-21 21:13:08,Possible Account Takeover,Critical,Open,634.11
1312,875398,18947,2022-03-18 04:00:52,Geographic Anomaly,High,Confirmed,145.38
1313,234366,24249,2023-03-08 11:45:46,High Value Transaction,Low,Confirmed,12807.33
1314,888745,10767,2022-12-12 06:02:05,High Value Transaction,Low,Open,3064.48
1315,475206,10014,2022-04-19 17:02:17,Geographic Anomaly,High,Confirmed,4155.73
1316,257040,18918,2022-07-25 20:50:28,Suspicious Merchant,Medium,Closed,106.98
1317,578795,2667,2022-05-04 23:48:11,High Value Transaction,High,Investigating,782.59
1318,90878,13237,2022-06-02 03:22:41,Velocity Anomaly,Low,Confirmed,1053.98
1319,5792,20834,2022-01-18 16:12:01,Unusual Transaction,Low,Open,8092.05
1320,695199,18163,2023-11-05 02:38:57,Velocity Anomaly,Medium,Investigating,5403.86
1321,615340,3446,2022-03-03 21:24:20,High Value Transaction,Low,False Positive,1345.43
1322,391033,21415,2025-08-23 22:50:56,Possible Account Takeover,Low,Confirmed,2322.17
1323,427261,9025,2023-12-20 17:57:01,Unusual Transaction,High,Confirmed,1139.77
1324,830425,7114,2022-04-17 01:25:51,Unusual Transaction,Medium,Investigating,360.7
1325,520112,4870,2023-10-17 08:45:26,Geographic Anomaly,Medium,False Positive,8282.81
1326,937316,2960,2025-06-05 22:40:17,Geographic Anomaly,Low,False Positive,3378.06
1327,179437,13120,2022-11-21 12:35:31,Possible Account Takeover,Medium,Investigating,308.53
1328,214628,8174,2022-02-09 12:21:56,Suspicious Merchant,High,Open,1755.38
1329,756972,23593,2022-09-17 07:27:17,Unusual Transaction,Medium,Open,149.1
1330,272962,3314,2024-07-16 11:11:40,Possible Account Takeover,High,False Positive,162.71
1331,994655,9655,2024-01-26 19:16:41,Geographic Anomaly,Medium,Investigating,2204.76
1332,886873,16889,2025-12-17 19:40:37,Geographic Anomaly,Medium,Confirmed,4235.93
1333,750656,11404,2024-09-09 23:45:26,Unusual Transaction,Medium,Investigating,371.15
1334,898679,14753,2022-03-25 03:22:32,Velocity Anomaly,Medium,Investigating,206.56
1335,292464,21937,2022-05-18 14:48:02,High Value Transaction,High,Open,1605.62
1336,274386,12204,2024-07-21 14:29:17,Geographic Anomaly,Medium,Confirmed,1196.44
1337,456770,18700,2025-08-21 09:50:31,Suspicious Merchant,High,Open,985.82
1338,911167,6848,2023-11-16 10:23:12,Suspicious Merchant,Low,Confirmed,4377.79
1339,520065,19262,2023-03-08 07:32:36,Geographic Anomaly,High,False Positive,217.79
1340,240974,16610,2023-04-24 23:46:02,Velocity Anomaly,High,Confirmed,81.84
1341,505824,15845,2025-11-27 09:58:24,Velocity Anomaly,Medium,False Positive,450.22
1342,740969,5168,2024-08-01 17:05:00,Possible Account Takeover,Medium,False Positive,1831.4
1343,777798,12427,2023-04-01 21:29:26,Suspicious Merchant,Critical,False Positive,142.51
1344,570302,8857,2025-01-30 03:44:41,Possible Account Takeover,Medium,Closed,104.87
1345,405957,1557,2023-05-17 11:34:51,Suspicious Merchant,Medium,Investigating,330.11
1346,874663,15774,2022-02-10 10:25:02,High Value Transaction,Medium,Investigating,4542.63
1347,130111,1983,2024-12-02 05:42:07,High Value Transaction,High,False Positive,6184.51
1348,691886,12371,2025-02-23 20:32:52,Unusual Transaction,High,False Positive,356.23
1349,536311,13117,2022-02-06 05:42:04,Possible Account Takeover,Medium,False Positive,415.9
1350,59175,2913,2025-07-18 06:03:13,Geographic Anomaly,Medium,Open,251.72
1351,450174,13723,2025-04-08 20:40:31,Possible Account Takeover,Critical,False Positive,808.25
1352,503843,6776,2023-11-19 05:02:25,Geographic Anomaly,Low,Closed,477.4
1353,499229,2929,2023-09-05 18:58:45,Velocity Anomaly,Medium,Confirmed,78.15
1354,8470,18441,2024-01-12 23:44:44,Possible Account Takeover,Low,Closed,426.42
1355,458145,11492,2022-11-17 06:41:24,Velocity Anomaly,High,Confirmed,4100.7
1356,300933,4495,2022-06-26 21:45:50,High Value Transaction,Low,Investigating,635.5
1357,154415,23705,2022-07-03 12:23:23,High Value Transaction,High,Confirmed,646.87
1358,351988,9171,2023-07-26 18:46:03,Unusual Transaction,Low,Confirmed,339.0
1359,533028,12203,2025-09-11 23:59:50,Possible Account Takeover,High,False Positive,197.41
1360,909429,14190,2023-04-30 13:33:51,Velocity Anomaly,High,False Positive,317.06
1361,298300,12266,2022-04-24 11:18:06,Geographic Anomaly,Medium,False Positive,1342.68
1362,774468,18119,2024-04-08 00:02:04,High Value Transaction,Medium,Open,893.16
1363,335049,13476,2023-08-10 09:40:25,High Value Transaction,Medium,Confirmed,1785.88
1364,326440,5404,2024-02-14 13:00:46,Geographic Anomaly,Medium,Confirmed,533.39
1365,208868,15212,2023-03-22 23:37:18,Velocity Anomaly,High,Closed,4948.48
1366,980778,20987,2025-09-14 19:34:34,Velocity Anomaly,Medium,Confirmed,1547.48
1367,514922,18910,2023-10-20 15:35:26,Possible Account Takeover,High,Closed,3520.81
1368,467124,23640,2024-01-28 02:36:09,Possible Account Takeover,Low,Confirmed,228.72
1369,24567,5666,2023-02-24 06:28:44,Suspicious Merchant,Low,Open,1095.28
1370,666889,4521,2024-06-07 17:20:33,Suspicious Merchant,Medium,Investigating,2059.64
1371,438319,23600,2022-02-20 02:38:05,Unusual Transaction,Medium,Confirmed,4547.36
1372,811551,6360,2022-04-19 03:15:40,High Value Transaction,Medium,Closed,507.33
1373,295615,14470,2024-11-14 09:03:01,Possible Account Takeover,High,False Positive,4338.74
1374,604707,10856,2022-11-09 01:55:23,Velocity Anomaly,Low,Closed,14.44
1375,849151,2245,2024-10-17 16:01:19,Geographic Anomaly,Low,False Positive,16367.18
1376,353444,17276,2024-08-10 02:32:34,Velocity Anomaly,High,False Positive,788.8
1377,691971,8303,2023-04-02 07:29:27,High Value Transaction,High,False Positive,16260.76
1378,180680,11163,2022-03-12 02:28:55,Suspicious Merchant,Low,False Positive,783.33
1379,121585,13725,2022-02-06 21:15:41,Velocity Anomaly,Medium,False Positive,144.53
1380,462443,10652,2024-02-09 02:16:48,Unusual Transaction,Medium,Confirmed,17363.66
1381,494014,1770,2024-08-04 19:58:28,High Value Transaction,High,Confirmed,993.62
1382,803715,9876,2025-10-30 01:05:24,Suspicious Merchant,High,False Positive,19465.21
1383,566079,9607,2022-06-28 13:57:35,Geographic Anomaly,High,Open,831.93
1384,782474,7911,2023-01-05 16:31:47,Suspicious Merchant,High,Confirmed,3204.44
1385,633998,13449,2024-12-16 20:17:08,Unusual Transaction,Medium,Closed,5898.19
1386,861995,3924,2024-06-15 15:20:54,High Value Transaction,High,Confirmed,6625.37
1387,851694,8644,2022-03-18 11:23:13,Geographic Anomaly,Medium,False Positive,1176.39
1388,167185,24656,2022-09-13 09:20:25,Unusual Transaction,Low,Investigating,1164.12
1389,961368,22556,2023-05-04 06:44:35,Suspicious Merchant,Medium,False Positive,11903.64
1390,795496,22144,2025-01-07 06:49:51,Unusual Transaction,High,Confirmed,2728.88
1391,353455,9982,2022-11-27 05:46:39,High Value Transaction,High,Closed,5113.05
1392,921006,21964,2025-07-31 01:31:40,Possible Account Takeover,Low,Closed,132.83
1393,281282,5382,2022-03-04 07:19:52,Unusual Transaction,High,Closed,1159.6
1394,288636,12553,2024-04-25 09:18:37,Unusual Transaction,High,Open,669.93
1395,943664,2812,2023-10-15 13:46:36,Suspicious Merchant,Medium,Confirmed,1300.54
1396,355610,6944,2025-04-19 15:28:54,Suspicious Merchant,Medium,Closed,495.44
1397,263826,11181,2022-07-12 09:42:20,Geographic Anomaly,High,False Positive,3647.09
1398,788008,22897,2022-07-08 12:13:05,Suspicious Merchant,Medium,Closed,804.12
1399,857579,1489,2024-11-07 05:27:24,Velocity Anomaly,Low,False Positive,1561.58
1400,353956,166,2024-03-01 05:47:49,High Value Transaction,High,Confirmed,156.2
1401,63645,15863,2022-04-18 06:08:43,High Value Transaction,High,Investigating,1569.5
1402,993769,18981,2024-11-06 19:31:47,Possible Account Takeover,High,False Positive,179.23
1403,767461,19234,2022-01-31 02:27:30,Possible Account Takeover,High,False Positive,152.48
1404,359710,11024,2023-05-28 13:06:42,High Value Transaction,Medium,Open,657.01
1405,190667,18329,2023-03-08 07:27:05,Possible Account Takeover,Low,Investigating,550.94
1406,128330,4137,2025-06-12 17:40:59,Geographic Anomaly,Medium,False Positive,829.64
1407,683048,4125,2024-06-29 22:32:11,Suspicious Merchant,Medium,False Positive,1526.33
1408,607628,11690,2024-07-17 13:11:31,High Value Transaction,High,Investigating,276.01
1409,844520,1219,2025-04-20 20:29:20,Possible Account Takeover,Low,Investigating,3373.94
1410,858257,6489,2022-10-22 18:00:47,High Value Transaction,Medium,Investigating,353.16
1411,139053,18625,2025-10-02 20:04:15,Velocity Anomaly,Medium,Investigating,354.95
1412,395330,22871,2023-11-24 15:04:07,Unusual Transaction,High,Closed,645.9
1413,398166,18265,2023-09-17 13:47:19,Suspicious Merchant,Low,False Positive,2577.64
1414,203547,7553,2025-02-14 14:19:34,High Value Transaction,Low,False Positive,172.79
1415,145451,15103,2024-03-11 11:11:51,Unusual Transaction,Low,False Positive,1174.72
1416,993761,21144,2022-04-01 08:00:36,Possible Account Takeover,High,Confirmed,451.68
1417,52542,7671,2022-07-04 10:42:17,Unusual Transaction,Low,False Positive,876.67
1418,726696,10107,2023-11-18 17:56:12,Suspicious Merchant,Low,Closed,568.29
1419,155734,6348,2024-08-15 12:14:13,High Value Transaction,Low,False Positive,353.26
1420,695259,11975,2024-10-15 10:10:04,Velocity Anomaly,High,Confirmed,90.92
1421,147965,4792,2025-12-21 11:26:00,Possible Account Takeover,Low,False Positive,10974.66
1422,780211,24405,2023-05-06 22:44:45,High Value Transaction,Medium,Closed,1756.38
1423,328314,15709,2023-06-30 18:31:41,Suspicious Merchant,Medium,Investigating,90.84
1424,971047,16042,2023-10-15 22:47:52,Possible Account Takeover,Medium,Confirmed,634.28
1425,44775,9727,2025-01-31 03:07:20,Geographic Anomaly,High,Closed,3651.63
1426,822931,17259,2023-05-10 04:29:35,Unusual Transaction,Medium,Closed,476.64
1427,350971,23641,2024-06-06 06:43:46,Suspicious Merchant,High,Confirmed,496.89
1428,94878,2261,2022-03-31 11:25:13,Geographic Anomaly,Critical,Confirmed,1210.32
1429,379551,18731,2022-07-30 04:17:47,High Value Transaction,Medium,Confirmed,4541.11
1430,847804,21360,2025-01-29 16:58:48,Velocity Anomaly,High,Confirmed,14069.54
1431,265614,14246,2023-12-28 06:34:37,Possible Account Takeover,High,Closed,159.29
1432,859354,15073,2022-07-03 00:06:52,Unusual Transaction,High,Investigating,305.67
1433,291618,21516,2024-10-30 16:55:15,Possible Account Takeover,Medium,Confirmed,364.98
1434,599095,12279,2022-10-21 03:49:08,High Value Transaction,Medium,Closed,1199.08
1435,640334,12036,2023-05-20 08:20:39,Possible Account Takeover,Medium,Confirmed,438.05
1436,38897,1536,2022-03-05 09:59:16,Unusual Transaction,High,False Positive,2108.8
1437,994441,271,2022-08-29 02:06:29,High Value Transaction,Low,Confirmed,404.5
1438,13038,6515,2024-05-04 05:44:53,Possible Account Takeover,Low,False Positive,52.88
1439,448117,1021,2024-08-04 00:21:21,Velocity Anomaly,Medium,Closed,424.06
1440,547878,13729,2025-02-24 16:45:55,Suspicious Merchant,Low,Confirmed,1565.82
1441,733581,9190,2024-06-10 20:17:16,High Value Transaction,Medium,False Positive,350.89
1442,957197,5579,2023-10-02 18:17:13,Suspicious Merchant,Low,Closed,364.76
1443,749394,8704,2022-12-18 22:33:50,High Value Transaction,Medium,Closed,154.27
1444,802407,19322,2025-02-20 11:18:32,Velocity Anomaly,High,Confirmed,711.84
1445,632152,319,2024-09-17 16:39:54,Suspicious Merchant,Medium,Confirmed,1286.89
1446,345613,23908,2025-03-02 08:14:12,Geographic Anomaly,High,Confirmed,8993.57
1447,257404,13453,2024-12-09 01:59:26,Unusual Transaction,Low,Confirmed,3271.59
1448,544961,5809,2022-09-30 10:47:07,Geographic Anomaly,Low,Confirmed,3039.62
1449,3520,13233,2024-10-18 04:27:50,Possible Account Takeover,High,Investigating,3308.38
1450,834278,20104,2023-12-12 14:05:36,Velocity Anomaly,High,False Positive,797.78
1451,763826,15891,2023-02-27 17:28:59,Geographic Anomaly,Medium,False Positive,62.46
1452,782889,8760,2022-11-15 11:39:19,High Value Transaction,Critical,Closed,1220.18
1453,577319,22181,2022-01-30 03:48:24,Possible Account Takeover,High,False Positive,105.7
1454,371678,8330,2025-05-25 22:33:05,Possible Account Takeover,Critical,Confirmed,240.18
1455,407581,11052,2025-03-14 11:27:56,Geographic Anomaly,Medium,False Positive,2480.44
1456,388684,11744,2023-08-22 00:24:38,Geographic Anomaly,Low,False Positive,1009.58
1457,948744,4872,2025-03-13 07:35:52,Velocity Anomaly,Medium,Investigating,852.75
1458,518362,19592,2024-01-16 06:36:35,Unusual Transaction,High,Open,5502.36
1459,943542,14121,2024-06-01 12:30:08,Geographic Anomaly,Low,Closed,442.94
1460,5465,14326,2022-03-24 15:55:52,Geographic Anomaly,High,Investigating,2278.42
1461,139639,11361,2022-10-29 03:54:47,Suspicious Merchant,Low,Closed,2473.53
1462,508349,4713,2022-05-18 21:31:17,High Value Transaction,Medium,Closed,1651.97
1463,227502,9263,2022-03-21 00:50:24,Suspicious Merchant,Medium,Confirmed,1841.82
1464,641981,6509,2025-10-20 05:36:03,Suspicious Merchant,High,False Positive,2445.93
1465,75141,1950,2023-03-19 00:26:53,Possible Account Takeover,Medium,Confirmed,225.78
1466,403633,17033,2025-04-06 11:04:12,Unusual Transaction,High,Closed,110.7
1467,514524,20640,2023-04-01 23:03:54,High Value Transaction,Medium,False Positive,800.88
1468,569264,19189,2023-05-27 09:39:20,Velocity Anomaly,High,Open,820.82
1469,334680,16066,2024-01-18 22:00:20,Velocity Anomaly,Critical,False Positive,7540.71
1470,885523,11328,2025-06-14 14:47:33,Geographic Anomaly,High,False Positive,1478.23
1471,955664,21399,2024-07-20 07:26:28,Geographic Anomaly,Critical,Open,325.67
1472,493851,23704,2024-12-23 14:52:14,Velocity Anomaly,Low,Closed,1371.45
1473,721733,8062,2024-08-16 14:33:40,Geographic Anomaly,Medium,Confirmed,1681.64
1474,720513,10807,2022-11-04 15:48:29,Unusual Transaction,Low,False Positive,490.1
1475,104515,564,2023-02-10 17:39:46,Suspicious Merchant,Medium,Investigating,493.69
1476,198395,19933,2023-11-28 09:56:29,Geographic Anomaly,High,False Positive,18.9
1477,72684,14122,2022-03-31 01:42:16,Possible Account Takeover,Low,False Positive,607.57
1478,124509,21820,2023-03-10 09:43:42,Geographic Anomaly,Medium,False Positive,2809.86
1479,28164,9923,2024-11-09 16:25:21,High Value Transaction,Medium,False Positive,5245.76
1480,282686,11473,2023-12-03 13:42:15,Unusual Transaction,Medium,False Positive,542.76
1481,526408,11100,2025-08-29 06:08:35,High Value Transaction,Medium,Investigating,1223.85
1482,278738,17587,2022-05-31 16:24:39,High Value Transaction,High,Confirmed,10347.6
1483,135209,24534,2025-01-10 15:31:18,Possible Account Takeover,Low,Investigating,86.63
1484,204281,22527,2022-07-21 22:09:12,Unusual Transaction,Medium,Open,917.73
1485,872420,16040,2022-07-21 15:57:36,Unusual Transaction,Medium,Open,995.05
1486,616221,16176,2025-09-14 23:00:58,Unusual Transaction,High,Closed,188.29
1487,68978,24547,2022-06-22 05:30:35,Unusual Transaction,Medium,Closed,473.14
1488,500306,22866,2023-01-26 17:24:03,Unusual Transaction,High,Open,785.94
1489,354332,22326,2025-10-19 16:33:50,Possible Account Takeover,Medium,Confirmed,391.52
1490,365302,2403,2022-01-19 01:24:11,Geographic Anomaly,Medium,Investigating,94.98
1491,737862,16898,2023-12-25 17:07:03,High Value Transaction,Low,False Positive,3619.51
1492,962126,17937,2022-04-09 14:45:30,Unusual Transaction,Medium,Confirmed,5024.03
1493,672512,3796,2022-08-18 13:48:50,Geographic Anomaly,High,False Positive,735.33
1494,236214,24420,2022-03-12 10:59:39,Geographic Anomaly,Low,False Positive,1413.41
1495,437102,121,2024-02-19 06:37:32,High Value Transaction,Medium,False Positive,358.45
1496,941420,14834,2025-06-14 20:44:25,Possible Account Takeover,High,Confirmed,362.6
1497,396005,7068,2023-02-08 02:54:16,Velocity Anomaly,Medium,Investigating,265.38
1498,212673,18370,2023-03-07 10:33:29,Velocity Anomaly,Low,Open,1827.82
1499,809977,19132,2023-10-13 02:18:49,Geographic Anomaly,High,Confirmed,6606.72
1500,831640,17683,2022-02-12 06:44:23,Suspicious Merchant,Low,Closed,661.51
1501,625359,21929,2024-04-09 19:51:29,Suspicious Merchant,High,Confirmed,75.71
1502,502499,7130,2023-07-12 14:15:27,High Value Transaction,Low,Investigating,1616.07
1503,109565,3977,2023-03-09 05:18:13,Velocity Anomaly,High,Closed,2247.54
1504,164452,5874,2023-03-13 19:53:33,Geographic Anomaly,Medium,Investigating,236.17
1505,977969,9645,2023-06-20 09:27:50,Possible Account Takeover,High,Open,218.82
1506,895578,22727,2023-02-07 13:39:08,Velocity Anomaly,Low,Closed,236.93
1507,589551,3003,2025-12-07 04:07:46,Geographic Anomaly,High,False Positive,518.85
1508,544380,10968,2025-12-25 18:23:17,Geographic Anomaly,Medium,Confirmed,2125.27
1509,324840,17342,2023-09-24 15:53:06,Unusual Transaction,Medium,False Positive,755.32
1510,486980,21135,2024-09-06 06:42:13,Possible Account Takeover,Medium,False Positive,1909.12
1511,660058,16601,2024-01-29 00:14:07,Unusual Transaction,High,Open,5401.67
1512,733595,4244,2022-09-16 07:37:17,High Value Transaction,High,False Positive,30.23
1513,398329,18906,2022-03-29 06:20:42,Unusual Transaction,Low,False Positive,3129.07
1514,10969,3824,2024-05-04 22:59:04,Unusual Transaction,Low,Closed,1016.76
1515,973841,15634,2023-09-24 22:18:19,Velocity Anomaly,High,Closed,131.66
1516,884339,8815,2023-06-11 06:04:44,Suspicious Merchant,Low,Confirmed,640.13
1517,407208,23460,2024-12-15 10:04:41,Geographic Anomaly,Critical,False Positive,270.87
1518,315921,20323,2023-04-13 03:25:38,Possible Account Takeover,Medium,Investigating,4644.0
1519,396407,19331,2023-10-05 09:48:04,Unusual Transaction,High,Open,614.4
1520,465776,18079,2025-04-10 02:31:56,Possible Account Takeover,Low,Confirmed,1172.16
1521,124700,1518,2024-01-16 23:50:13,Suspicious Merchant,Low,False Positive,1156.11
1522,438902,14122,2022-07-22 21:41:17,Suspicious Merchant,High,False Positive,5472.4
1523,643890,12567,2024-03-13 13:20:52,Unusual Transaction,High,Confirmed,517.38
