loan_id,customer_id,branch_id,loan_type,application_date,approval_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag,outstanding_amount
1679,11518,72,Home,2023-09-17,2023-09-26,90142.95,11.526,60,690,Active,False,53592.58
1680,8391,38,Business,2023-12-30,2024-01-15,387152.39,7.197,24,697,Active,False,265123.04
1681,8797,58,Auto,2024-11-17,2024-11-18,251017.23,9.209,120,777,Active,False,117813.12
1682,11007,46,Home,2024-12-29,2025-01-14,125351.42,7.447,60,584,Active,False,37000.75
1683,18722,81,Auto,2022-12-23,2023-01-11,101660.54,15.891,48,674,Active,False,33493.27
1684,7766,66,Home,2022-12-11,2022-12-20,146814.56,7.009,12,702,Active,False,51692.15
1685,24784,55,Auto,2022-12-02,2022-12-14,118417.56,13.26,84,582,Active,False,45589.63
1686,4973,23,Education,2024-10-25,2024-11-18,50000.0,9.9,36,697,Active,False,19155.63
1687,17689,67,Personal,2022-10-15,2022-11-14,57780.69,14.865,120,791,Active,False,6596.86
1688,22135,25,Business,2024-03-10,2024-03-16,456941.42,14.456,24,752,Active,False,80275.67
1689,17951,99,Home,2023-10-24,2023-11-10,371461.48,10.358,12,753,Defaulted,True,349544.03
1690,19514,68,Education,2022-04-18,2022-05-17,126621.79,9.247,120,670,Active,False,100856.82
1691,481,12,Home,2023-08-19,2023-09-14,305203.05,7.724,84,673,Active,False,114667.7
1692,21745,3,Education,2024-02-23,2024-02-24,304062.53,7.497,48,738,Defaulted,True,141165.95
1693,19254,38,Personal,2022-07-16,2022-08-03,145956.74,17.716,120,768,Active,False,49333.65
1694,16503,26,Personal,2024-07-09,2024-07-15,809577.3,7.501,120,677,Active,False,478562.8
1695,4298,57,Education,2025-03-17,2025-04-06,323842.7,15.282,48,712,Active,False,194135.93
1696,14110,49,Auto,2022-07-20,2022-08-11,124393.04,16.777,12,785,Active,False,85697.75
1697,6528,32,Personal,2024-07-30,2024-08-10,398862.33,7.347,24,636,Active,False,344201.87
1698,7137,71,Education,2023-07-22,2023-07-26,286805.69,8.326,48,726,Defaulted,True,84333.68
1699,3552,86,Personal,2022-11-24,2022-11-28,189259.38,15.486,12,723,Active,False,35879.57
1700,24227,96,Business,2023-01-23,2023-02-19,157026.4,16.455,36,619,Active,False,100986.43
1701,18785,97,Business,2025-06-14,2025-07-04,569851.88,11.195,36,778,Active,False,184611.61
1702,519,14,Auto,2024-02-26,2024-03-19,517386.59,7.317,60,538,Active,False,85353.09
1703,3757,81,Auto,2023-06-01,2023-06-17,196891.88,10.283,12,655,Active,False,51859.92
1704,7913,87,Personal,2024-08-03,2024-08-15,332423.69,13.001,12,756,Active,False,160044.63
1705,17973,41,Business,2024-08-29,2024-09-27,374083.81,16.668,12,701,Active,False,71156.92
1706,18622,61,Home,2022-02-09,2022-02-22,177060.81,9.728,12,693,Active,False,28566.75
1707,19008,96,Home,2022-09-15,2022-09-28,87961.69,14.985,24,672,Active,False,49736.75
1708,24536,48,Auto,2025-04-16,2025-05-02,210672.24,11.896,120,717,Active,False,194061.73
1709,3906,57,Personal,2024-02-12,2024-02-28,973407.36,12.334,84,791,Active,False,901513.27
1710,10526,43,Business,2023-12-14,2024-01-10,144523.6,9.964,48,741,Active,False,52196.72
1711,11587,51,Personal,2022-01-05,2022-01-25,50000.0,17.934,36,571,Active,False,10570.77
1712,19942,67,Auto,2024-10-24,2024-11-17,62226.82,14.933,84,622,Active,False,37871.17
1713,14491,8,Business,2022-03-26,2022-04-16,120247.23,9.49,120,693,Active,False,15071.17
1714,23253,97,Education,2024-03-02,2024-03-09,88073.57,17.837,12,758,Active,False,37198.75
1715,22881,82,Home,2023-04-16,2023-05-13,194593.69,16.134,120,815,Active,False,126801.3
1716,240,13,Education,2022-02-24,2022-02-28,93720.71,14.992,84,663,Active,False,76347.42
1717,10156,98,Auto,2022-02-09,2022-03-09,337657.25,17.08,60,702,Active,False,129830.66
1718,8282,21,Business,2023-08-17,2023-08-29,100224.28,12.046,48,823,Active,False,19394.93
1719,12998,48,Personal,2022-05-10,2022-05-16,75654.7,15.4,24,767,Active,False,38748.42
1720,10905,25,Education,2022-03-19,2022-04-02,365957.73,17.417,84,600,Active,False,38078.47
1721,17834,77,Personal,2022-10-16,2022-10-28,50000.0,11.796,36,711,Active,False,15688.59
1722,24643,55,Business,2025-03-25,2025-04-24,168454.52,8.544,36,614,Active,False,154215.83
1723,12071,34,Auto,2024-07-06,2024-07-10,50000.0,12.338,24,634,Active,False,7625.61
1724,5555,69,Business,2023-12-07,2023-12-08,287824.69,14.366,24,821,Active,False,79747.88
1725,7516,83,Education,2022-02-28,2022-03-23,395524.08,16.98,60,610,Active,False,248343.75
1726,16147,77,Personal,2025-01-31,2025-02-17,55502.85,14.37,24,844,Active,False,36557.94
1727,11635,51,Home,2023-03-15,2023-03-20,50000.0,16.875,120,665,Active,False,37122.46
1728,7244,6,Business,2024-08-16,2024-08-20,321797.42,11.85,24,685,Active,False,235017.6
1729,13761,89,Business,2023-06-03,2023-07-02,316330.74,11.323,60,631,Active,False,182152.12
1730,10965,54,Education,2025-01-05,2025-01-13,125780.06,13.043,48,687,Active,False,55408.56
1731,857,90,Business,2023-10-23,2023-11-19,92127.69,16.297,60,795,Active,False,53078.64
1732,12540,51,Business,2024-04-05,2024-04-06,50000.0,17.729,48,625,Active,False,15053.11
1733,19150,72,Personal,2022-09-26,2022-10-15,113160.35,13.555,60,696,Active,False,54895.05
1734,11205,71,Business,2023-11-22,2023-11-29,185252.55,16.831,60,595,Active,False,126592.65
1735,4958,87,Business,2023-03-02,2023-03-28,329423.24,17.131,12,753,Active,False,114793.03
1736,3916,57,Auto,2024-06-06,2024-06-13,157585.86,12.415,24,772,Active,False,56457.51
1737,8042,34,Home,2022-10-31,2022-11-01,608412.37,14.337,120,602,Active,False,538827.58
1738,20335,68,Business,2022-06-04,2022-06-27,216841.53,14.824,24,694,Active,False,151383.56
1739,6422,38,Auto,2022-08-12,2022-09-07,61164.31,17.789,24,807,Active,False,23520.03
1740,1700,29,Education,2022-10-25,2022-11-20,50000.0,17.233,24,693,Active,False,12750.72
1741,11930,55,Education,2022-08-28,2022-08-30,150620.38,15.908,48,704,Active,False,133856.95
1742,2844,45,Auto,2022-06-26,2022-07-09,251702.63,8.429,48,653,Defaulted,True,186800.94
1743,6586,65,Auto,2024-08-22,2024-09-13,333953.62,8.838,36,725,Active,False,296230.78
1744,5920,71,Business,2024-03-09,2024-03-18,1834792.42,9.216,24,850,Active,False,1367353.24
1745,20655,12,Business,2022-05-02,2022-05-21,101186.81,10.112,48,776,Active,False,45990.06
1746,2675,56,Home,2023-03-05,2023-03-15,303472.65,10.057,24,750,Active,False,167863.55
1747,23096,37,Personal,2022-04-28,2022-05-03,109205.63,7.222,120,620,Active,False,72402.19
1748,3251,61,Business,2022-11-19,2022-12-07,50000.0,12.495,120,809,Active,False,16897.69
1749,1465,79,Education,2024-11-24,2024-12-23,115718.1,8.028,24,620,Active,False,50452.54
1750,18417,55,Auto,2024-08-07,2024-08-22,327257.11,7.7,60,620,Active,False,65536.6
1751,16138,26,Personal,2023-03-14,2023-04-07,69885.71,8.865,36,731,Active,False,61919.7
1752,21082,11,Personal,2023-03-26,2023-04-08,136859.51,13.299,48,654,Active,False,87882.77
1753,8353,67,Personal,2023-04-03,2023-04-14,439030.66,10.665,120,759,Active,False,239338.11
1754,20494,3,Personal,2024-02-18,2024-02-24,128301.8,17.716,84,675,Defaulted,True,93328.1
1755,12755,7,Education,2025-06-01,2025-06-22,175741.88,15.33,12,696,Active,False,63390.19
1756,199,26,Personal,2025-02-22,2025-03-13,149099.57,11.242,36,735,Active,False,47696.45
1757,24310,34,Personal,2022-01-17,2022-01-28,269420.0,7.264,24,556,Active,False,130873.25
1758,14890,48,Education,2023-04-19,2023-04-23,1001122.16,9.757,12,692,Active,False,722406.24
1759,3622,82,Education,2023-01-25,2023-02-03,50000.0,16.743,48,746,Active,False,21956.84
1760,13107,78,Business,2024-02-28,2024-03-19,50000.0,16.002,36,807,Active,False,5423.55
1761,12066,39,Business,2025-04-10,2025-05-05,98658.18,8.95,24,611,Active,False,20422.31
1762,19637,34,Home,2023-04-03,2023-05-02,118979.24,17.553,120,690,Active,False,77360.33
1763,21030,70,Business,2024-09-03,2024-09-15,359103.03,9.01,36,721,Active,False,186583.02
1764,23085,87,Business,2023-08-16,2023-09-07,385267.59,8.158,60,643,Active,False,63763.32
1765,16116,34,Auto,2023-09-01,2023-09-29,122183.8,8.432,24,834,Active,False,66314.03
1766,5781,30,Personal,2023-07-30,2023-08-15,50000.0,12.593,84,721,Active,False,30641.54
1767,7070,17,Home,2023-03-10,2023-03-17,180851.69,7.697,12,687,Active,False,113624.86
1768,6927,7,Home,2023-06-18,2023-06-19,631217.86,12.271,120,655,Active,False,506180.83
1769,4403,38,Home,2024-04-21,2024-05-21,140773.29,8.558,84,598,Active,False,25155.6
1770,22691,27,Auto,2022-12-30,2023-01-07,78234.69,7.186,48,699,Active,False,30077.45
1771,13221,80,Auto,2025-02-28,2025-03-30,185478.8,7.204,120,628,Active,False,63548.83
1772,6725,80,Auto,2024-08-10,2024-08-14,395297.46,11.099,24,736,Active,False,350085.13
1773,21007,14,Home,2024-07-15,2024-08-03,257690.59,8.788,48,772,Active,False,180150.17
1774,23665,58,Business,2023-02-02,2023-02-14,108943.25,11.632,48,735,Active,False,99509.36
1775,5830,55,Home,2022-02-22,2022-03-13,204711.35,14.713,48,711,Active,False,38629.2
1776,23001,39,Business,2024-12-06,2024-12-09,50000.0,13.515,48,670,Active,False,39095.48
1777,15887,77,Education,2024-05-31,2024-06-26,61777.96,12.189,120,712,Active,False,28167.54
1778,6135,9,Personal,2025-01-22,2025-01-31,89656.11,8.507,84,785,Active,False,81750.73
1779,4861,23,Education,2023-01-26,2023-02-10,98308.57,16.449,48,623,Active,False,79020.45
1780,1988,26,Business,2024-12-17,2024-12-18,53444.06,11.196,36,698,Active,False,18566.43
1781,12667,45,Personal,2022-06-03,2022-06-25,138250.5,10.385,48,775,Active,False,120439.15
1782,24756,99,Business,2022-11-28,2022-12-02,112154.89,7.663,120,815,Active,False,56585.07
1783,8173,100,Education,2025-02-04,2025-02-26,184130.25,17.841,84,642,Active,False,103292.08
1784,18999,87,Home,2022-04-15,2022-04-26,64618.42,13.179,84,737,Active,False,12599.5
1785,10464,36,Auto,2022-09-21,2022-10-09,242914.33,13.108,12,756,Active,False,172358.47
1786,21447,13,Home,2024-02-17,2024-03-14,102651.61,11.587,24,730,Active,False,71731.86
1787,14379,23,Home,2022-03-08,2022-03-24,169849.41,15.124,48,794,Active,False,95048.76
1788,11733,76,Personal,2023-04-22,2023-04-25,275566.05,14.616,12,650,Active,False,78271.58
1789,9220,50,Education,2022-04-20,2022-05-13,296568.93,7.672,48,649,Active,False,225568.44
1790,21470,85,Auto,2024-10-03,2024-10-09,320676.57,17.316,120,690,Active,False,136000.09
1791,3119,59,Education,2024-03-24,2024-03-25,490819.83,9.795,84,787,Defaulted,True,242434.94
1792,3131,63,Auto,2024-05-08,2024-05-27,660804.67,15.45,36,543,Active,False,621811.36
1793,833,91,Personal,2022-12-17,2022-12-29,100582.02,9.684,48,775,Active,False,45991.86
1794,3746,27,Personal,2023-03-06,2023-04-01,97373.51,14.617,24,699,Active,False,28525.11
1795,15136,2,Personal,2024-05-25,2024-06-23,200544.35,7.351,84,766,Active,False,44343.08
1796,13509,88,Personal,2022-11-25,2022-12-12,165972.11,10.667,24,753,Active,False,100299.68
1797,19566,27,Auto,2023-10-12,2023-11-11,255581.96,10.489,120,721,Active,False,209749.66
1798,13581,33,Auto,2024-07-18,2024-07-30,409592.41,12.467,36,692,Active,False,175492.86
1799,8827,33,Auto,2023-01-29,2023-02-02,118585.07,15.686,48,576,Active,False,12193.53
1800,1577,7,Personal,2024-07-21,2024-08-05,295157.24,9.026,60,762,Active,False,255738.38
1801,24579,71,Business,2025-05-03,2025-05-25,195376.38,14.641,48,850,Active,False,141790.52
1802,6957,22,Personal,2022-04-26,2022-05-12,227125.6,7.198,120,630,Active,False,175990.74
1803,20801,62,Personal,2023-02-12,2023-02-24,145497.1,11.73,48,625,Active,False,83456.03
1804,21995,29,Personal,2022-12-09,2023-01-08,204413.05,10.838,60,703,Active,False,96704.83
1805,1775,4,Home,2022-11-17,2022-12-09,249657.86,17.802,120,677,Active,False,204279.7
1806,16219,98,Auto,2022-03-27,2022-03-31,115951.13,17.123,36,634,Active,False,104702.79
1807,11999,34,Business,2022-10-25,2022-11-06,107633.56,17.215,48,664,Active,False,45373.54
1808,5150,15,Auto,2022-09-16,2022-10-14,335530.42,9.869,24,693,Active,False,145896.58
1809,14860,4,Home,2023-07-27,2023-08-22,236002.08,10.143,120,800,Active,False,184578.28
1810,11875,90,Auto,2022-02-22,2022-02-28,1109663.35,13.7,24,850,Active,False,347280.19
1811,15817,15,Auto,2022-02-23,2022-03-19,220106.97,13.184,12,727,Active,False,39264.77
1812,21274,30,Home,2022-03-29,2022-04-14,116194.82,12.957,24,745,Active,False,40668.31
1813,5130,72,Business,2022-10-22,2022-11-05,201018.47,7.468,84,630,Active,False,90946.68
1814,12140,67,Business,2024-01-18,2024-02-13,153993.39,8.151,120,799,Active,False,72959.48
1815,7596,65,Business,2023-01-11,2023-01-25,51941.51,8.936,36,648,Active,False,12134.32
1816,24085,43,Home,2023-02-19,2023-03-06,106016.29,7.813,84,794,Active,False,67457.42
1817,12007,50,Home,2024-04-10,2024-04-24,154879.19,8.157,36,708,Active,False,123229.42
1818,5716,91,Business,2024-08-06,2024-08-10,409335.22,13.593,12,694,Active,False,51867.72
1819,10069,33,Education,2024-07-07,2024-07-23,499176.94,10.711,36,732,Active,False,321365.59
1820,23049,23,Education,2024-11-30,2024-12-24,75751.98,16.453,120,760,Active,False,31262.61
1821,11382,37,Auto,2022-12-07,2023-01-04,253361.68,17.75,48,674,Active,False,167821.86
1822,14250,26,Personal,2025-03-14,2025-03-18,215743.76,13.472,120,850,Active,False,145985.93
1823,18563,33,Business,2022-12-24,2023-01-17,359099.06,8.399,36,649,Active,False,225818.32
1824,6364,18,Education,2024-05-23,2024-05-31,127065.66,9.838,36,547,Active,False,34206.96
1825,13036,72,Business,2022-10-09,2022-10-25,101325.28,15.582,12,812,Defaulted,True,88372.13
1826,9874,26,Personal,2025-02-23,2025-03-15,110117.91,15.751,60,754,Active,False,99557.9
1827,915,88,Personal,2023-09-09,2023-09-26,119637.45,17.228,60,765,Active,False,54818.38
1828,3160,67,Education,2022-12-19,2022-12-23,498017.18,17.206,120,722,Active,False,259862.79
1829,2490,97,Home,2022-04-16,2022-05-04,80028.29,15.45,12,733,Active,False,43133.49
1830,6460,47,Auto,2022-03-25,2022-04-13,51707.8,7.174,36,679,Active,False,10259.04
1831,16937,77,Education,2025-02-11,2025-03-03,103036.02,10.011,84,709,Active,False,75189.79
1832,8458,32,Personal,2023-10-10,2023-10-14,56018.48,16.652,60,712,Active,False,11489.89
1833,16822,26,Personal,2022-02-12,2022-03-10,103379.3,17.567,120,751,Active,False,45293.61
1834,6856,84,Auto,2024-01-03,2024-01-21,167051.15,8.328,48,667,Active,False,104026.11
1835,15826,40,Business,2024-11-25,2024-12-15,110243.44,10.702,24,790,Active,False,92467.7
1836,22311,90,Home,2022-06-04,2022-06-30,224932.35,13.981,120,685,Active,False,84301.94
1837,23942,40,Business,2024-09-09,2024-10-09,56138.94,11.524,60,692,Active,False,51957.88
1838,12909,1,Business,2023-06-12,2023-07-03,53524.14,10.697,12,714,Active,False,37523.8
1839,16123,86,Home,2023-10-09,2023-10-15,88704.33,10.092,84,693,Active,False,57426.44
1840,9811,28,Education,2023-10-09,2023-10-21,202572.98,7.923,24,704,Active,False,148209.0
1841,925,43,Home,2022-09-06,2022-09-12,113967.4,10.006,24,629,Active,False,47631.04
1842,14293,61,Education,2025-05-07,2025-05-16,289307.7,15.907,36,768,Active,False,181577.41
1843,3348,100,Education,2022-06-24,2022-07-23,50000.0,16.661,120,673,Active,False,18264.8
1844,17190,30,Business,2024-03-23,2024-03-27,376166.27,12.691,120,801,Active,False,277078.15
1845,15173,85,Home,2022-05-14,2022-05-16,254955.53,9.81,24,578,Active,False,40796.48
1846,13623,79,Business,2022-10-29,2022-11-10,123915.66,8.414,12,782,Active,False,101218.69
1847,3523,22,Education,2022-02-04,2022-02-13,63253.71,10.221,120,760,Active,False,18656.51
1848,4642,24,Education,2023-09-15,2023-09-29,151546.27,11.708,48,762,Active,False,43945.9
1849,9555,52,Business,2025-04-24,2025-05-17,78845.21,15.937,120,728,Active,False,11545.6
1850,5343,87,Education,2024-03-12,2024-03-31,119957.77,9.266,120,638,Active,False,106656.36
1851,19939,21,Education,2023-07-16,2023-07-30,229446.85,16.131,60,757,Active,False,137112.08
1852,7742,14,Education,2024-04-28,2024-05-18,225808.63,8.978,12,724,Active,False,75286.71
1853,6551,94,Business,2024-11-04,2024-11-18,781829.65,10.456,84,681,Active,False,662818.35
1854,22428,11,Personal,2022-07-15,2022-07-25,80523.49,17.987,48,723,Active,False,59502.44
1855,7690,59,Home,2024-03-23,2024-04-02,253129.72,7.578,120,820,Active,False,148604.35
1856,20141,100,Education,2024-08-09,2024-08-17,289854.15,10.421,24,577,Active,False,119851.15
1857,23201,93,Personal,2023-05-19,2023-06-01,164107.83,15.987,60,785,Active,False,22940.66
1858,7782,39,Personal,2025-04-11,2025-04-28,86132.5,10.668,60,738,Active,False,26539.4
1859,22351,87,Business,2023-04-21,2023-05-16,199430.11,11.974,24,673,Active,False,179387.13
1860,12260,52,Education,2023-07-30,2023-08-04,88290.12,14.99,60,791,Active,False,27330.27
1861,5817,89,Personal,2024-04-02,2024-04-07,326771.21,14.426,24,790,Active,False,55138.92
1862,19624,60,Home,2024-06-16,2024-06-21,273422.27,17.549,36,596,Active,False,205796.32
1863,4360,100,Home,2024-11-10,2024-11-23,376064.76,11.579,48,691,Active,False,68100.41
1864,8026,69,Auto,2023-06-03,2023-06-27,98810.08,12.505,48,658,Active,False,87371.56
1865,19248,33,Personal,2022-10-23,2022-11-06,50515.29,11.244,36,687,Active,False,13711.35
1866,22526,37,Education,2025-05-17,2025-06-01,192308.49,16.351,120,663,Active,False,153525.21
1867,7770,20,Home,2024-07-10,2024-07-29,208294.37,15.741,24,846,Active,False,24395.44
1868,8916,86,Education,2023-06-25,2023-07-23,136166.78,14.803,48,643,Active,False,91975.08
1869,11092,29,Education,2024-05-10,2024-05-25,162123.84,14.187,12,783,Active,False,65873.94
1870,13841,7,Auto,2023-05-11,2023-05-13,87689.5,11.598,12,717,Active,False,40894.21
1871,20516,92,Home,2023-12-29,2024-01-05,113000.89,8.769,60,670,Active,False,25632.95
1872,10326,55,Home,2023-05-19,2023-06-07,172956.37,15.491,12,699,Active,False,81966.74
1873,15615,37,Personal,2022-08-06,2022-09-01,257909.21,7.334,12,670,Active,False,65513.73
1874,10557,43,Business,2025-02-26,2025-03-21,307850.08,14.344,12,667,Active,False,164239.38
1875,22163,71,Home,2022-03-11,2022-04-09,178654.99,16.697,60,613,Active,False,60305.22
1876,14834,53,Business,2024-07-01,2024-07-13,286052.55,16.094,60,811,Active,False,61605.9
1877,322,67,Home,2024-01-15,2024-01-24,251934.2,7.665,24,755,Active,False,54601.65
1878,5146,51,Business,2022-08-16,2022-08-25,171121.72,7.671,60,611,Active,False,47595.71
1879,8126,64,Personal,2023-06-24,2023-06-29,67083.62,12.539,84,688,Active,False,52123.71
1880,12902,44,Education,2025-01-03,2025-01-30,50000.0,14.707,60,807,Active,False,18048.01
1881,4592,59,Business,2023-02-15,2023-02-28,164864.17,17.142,120,607,Active,False,154572.13
1882,55,23,Auto,2022-10-10,2022-11-04,522871.55,16.769,12,689,Active,False,121993.79
1883,17584,59,Education,2022-07-03,2022-08-01,112708.32,13.967,48,734,Active,False,95986.59
1884,23259,89,Auto,2023-01-13,2023-01-21,339881.63,16.922,48,621,Active,False,83119.25
1885,20366,50,Business,2023-04-12,2023-04-24,125680.99,7.121,84,613,Defaulted,True,22490.08
1886,16585,90,Education,2023-08-12,2023-09-04,117167.87,12.917,84,742,Active,False,15119.22
1887,15584,92,Business,2024-08-09,2024-08-30,211471.96,15.59,60,697,Active,False,64298.17
1888,18070,51,Home,2023-10-06,2023-10-11,171073.75,10.621,24,785,Active,False,134857.02
1889,16891,3,Personal,2025-04-24,2025-04-30,426346.52,13.256,60,601,Active,False,267827.44
1890,1933,53,Education,2023-04-26,2023-05-08,248307.98,14.379,12,661,Active,False,107664.4
1891,24646,73,Education,2022-08-20,2022-09-02,61907.58,15.353,120,751,Active,False,11072.8
1892,20449,28,Business,2023-05-27,2023-06-13,116635.06,13.624,60,850,Active,False,99072.62
1893,2619,36,Education,2022-09-18,2022-10-08,50000.0,14.905,84,793,Active,False,13707.86
1894,21920,55,Auto,2022-01-16,2022-01-18,139495.87,9.778,60,700,Active,False,37099.86
1895,19809,50,Education,2024-07-12,2024-08-11,189197.32,12.316,36,763,Active,False,24412.44
1896,21788,79,Business,2023-11-21,2023-12-05,111726.37,8.343,36,636,Active,False,77322.37
1897,13505,15,Home,2023-08-14,2023-08-28,177443.69,13.541,84,697,Active,False,127085.71
1898,13953,98,Auto,2025-05-08,2025-05-23,143335.08,9.156,120,743,Active,False,19496.83
