market_date,asset_name,asset_type,open_price,high_price,low_price,close_price,volume
2025-07-29,NIFTY 50,Index,8272.6553,8493.7183,8147.5308,8426.9871,1009694
2025-07-30,NIFTY 50,Index,8426.9871,8584.5263,8103.4496,8144.3144,1006067
2025-07-31,NIFTY 50,Index,8144.3144,8331.8456,8082.7695,8173.3926,1228354
2025-08-01,NIFTY 50,Index,8173.3926,8256.0962,8127.2015,8153.6066,1993984
2025-08-04,NIFTY 50,Index,8153.6066,8218.9503,7885.2988,7903.5,1646235
2025-08-05,NIFTY 50,Index,7903.5,7964.7164,7776.6054,7880.5802,8537311
2025-08-06,NIFTY 50,Index,7880.5802,8128.4916,7752.328,8118.5146,1499593
2025-08-07,NIFTY 50,Index,8118.5146,8297.4008,8093.9265,8141.9601,5448565
2025-08-08,NIFTY 50,Index,8141.9601,8541.1896,8076.5863,8442.9581,1900671
2025-08-11,NIFTY 50,Index,8442.9581,8509.1074,8312.8172,8339.9489,2277095
2025-08-12,NIFTY 50,Index,8339.9489,8349.7175,8146.3182,8237.3185,6429721
2025-08-13,NIFTY 50,Index,8237.3185,8459.3435,8180.4018,8362.8394,4218527
2025-08-14,NIFTY 50,Index,8362.8394,8401.8395,8268.1971,8388.5386,13134231
2025-08-15,NIFTY 50,Index,8388.5386,8438.2534,8341.3456,8365.3491,7303902
2025-08-18,NIFTY 50,Index,8365.3491,8465.0105,8326.5944,8340.0411,1035741
2025-08-19,NIFTY 50,Index,8340.0411,8506.5943,8260.504,8492.9739,4489029
2025-08-20,NIFTY 50,Index,8492.9739,8770.3451,8445.911,8635.0393,5042968
2025-08-21,NIFTY 50,Index,8635.0393,8717.1272,8565.0225,8710.1094,1449123
2025-08-22,NIFTY 50,Index,8710.1094,9226.3303,8593.0018,9056.7984,5563538
2025-08-25,NIFTY 50,Index,9056.7984,9422.6666,9052.8015,9246.8774,3007500
2025-08-26,NIFTY 50,Index,9246.8774,9271.3224,9087.1788,9167.8292,7604747
2025-08-27,NIFTY 50,Index,9167.8292,9177.8341,8888.8001,8996.6631,15086284
2025-08-28,NIFTY 50,Index,8996.6631,9035.5886,8888.3603,8967.7386,7329696
2025-08-29,NIFTY 50,Index,8967.7386,9077.919,8824.2937,9014.2598,10944502
2025-09-01,NIFTY 50,Index,9014.2598,9304.618,8872.8431,9188.5739,4044829
2025-09-02,NIFTY 50,Index,9188.5739,9364.617,8884.4094,8981.6109,18750649
2025-09-03,NIFTY 50,Index,8981.6109,9093.9979,8702.5902,8803.2301,5418483
2025-09-04,NIFTY 50,Index,8803.2301,9084.9075,8763.3034,8990.7916,5690022
2025-09-05,NIFTY 50,Index,8990.7916,9070.2403,8884.4583,8913.5819,4134917
2025-09-08,NIFTY 50,Index,8913.5819,8982.5208,8838.0561,8847.1067,1889520
2025-09-09,NIFTY 50,Index,8847.1067,8973.6487,8779.3761,8887.7408,268741
2025-09-10,NIFTY 50,Index,8887.7408,8977.6308,8853.0425,8864.0413,3949546
2025-09-11,NIFTY 50,Index,8864.0413,8984.0879,8708.3828,8883.5231,1568204
2025-09-12,NIFTY 50,Index,8883.5231,8967.7975,8866.11,8959.0723,3502003
2025-09-15,NIFTY 50,Index,8959.0723,9252.8926,8789.5719,9244.4644,5935115
2025-09-16,NIFTY 50,Index,9244.4644,9258.7355,9148.3794,9179.5692,7429483
2025-09-17,NIFTY 50,Index,9179.5692,9245.3205,8779.5787,8956.8354,3684333
2025-09-18,NIFTY 50,Index,8956.8354,9028.0695,8888.3802,9002.4025,3726651
2025-09-19,NIFTY 50,Index,9002.4025,9003.1564,8779.1955,8898.5129,3620327
2025-09-22,NIFTY 50,Index,8898.5129,8985.655,8679.8288,8752.5525,19195138
2025-09-23,NIFTY 50,Index,8752.5525,8897.4726,8697.3477,8769.6711,5429843
2025-09-24,NIFTY 50,Index,8769.6711,8786.6783,8558.1965,8588.9504,1855883
2025-09-25,NIFTY 50,Index,8588.9504,8766.3545,8507.34,8671.5007,9250503
2025-09-26,NIFTY 50,Index,8671.5007,8807.1968,8387.497,8557.3631,880123
2025-09-29,NIFTY 50,Index,8557.3631,8767.7325,8518.9136,8624.459,2307572
2025-09-30,NIFTY 50,Index,8624.459,8793.1915,8398.9685,8429.4649,595922
2025-10-01,NIFTY 50,Index,8429.4649,8552.6818,8286.2583,8356.4543,9606031
2025-10-02,NIFTY 50,Index,8356.4543,8646.3657,8211.6498,8509.5047,4338096
2025-10-03,NIFTY 50,Index,8509.5047,8556.333,8438.7365,8532.4443,2266524
2025-10-06,NIFTY 50,Index,8532.4443,8621.1154,8087.6784,8252.148,9860728
2025-10-07,NIFTY 50,Index,8252.148,8369.712,8230.1957,8303.9446,1427738
2025-10-08,NIFTY 50,Index,8303.9446,8558.8674,8234.4589,8476.845,1015873
2025-10-09,NIFTY 50,Index,8476.845,8723.9716,8449.4719,8624.6854,578073
2025-10-10,NIFTY 50,Index,8624.6854,9061.9349,8588.4432,8959.7424,840530
2025-10-13,NIFTY 50,Index,8959.7424,9227.2368,8912.9434,9124.3339,1751356
2025-10-14,NIFTY 50,Index,9124.3339,9357.909,8990.2016,9211.2215,19358751
2025-10-15,NIFTY 50,Index,9211.2215,9235.7569,9129.7956,9177.7647,37562033
2025-10-16,NIFTY 50,Index,9177.7647,9526.509,9124.8669,9429.6275,748452
2025-10-17,NIFTY 50,Index,9429.6275,9486.0925,9291.0859,9432.2108,2602835
2025-10-20,NIFTY 50,Index,9432.2108,9621.9469,9399.3095,9444.119,2280474
2025-10-21,NIFTY 50,Index,9444.119,9562.2993,9218.0738,9320.7007,3072984
2025-10-22,NIFTY 50,Index,9320.7007,9573.1426,9284.1087,9404.5057,265445
2025-10-23,NIFTY 50,Index,9404.5057,9653.2858,9252.1224,9539.3958,3932595
2025-10-24,NIFTY 50,Index,9539.3958,9943.6301,9430.2417,9765.3075,2108008
2025-10-27,NIFTY 50,Index,9765.3075,9804.104,9636.609,9684.4224,1483607
2025-10-28,NIFTY 50,Index,9684.4224,9878.0524,9601.8143,9763.2383,521879
2025-10-29,NIFTY 50,Index,9763.2383,9780.3803,9626.7806,9659.9779,3992846
2025-10-30,NIFTY 50,Index,9659.9779,9714.7083,9371.4632,9447.0991,3591657
2025-10-31,NIFTY 50,Index,9447.0991,9793.3545,9270.8629,9639.3835,10665936
2025-11-03,NIFTY 50,Index,9639.3835,9748.2296,9499.0968,9626.7528,8880949
2025-11-04,NIFTY 50,Index,9626.7528,9892.2936,9488.0973,9698.9072,3988595
2025-11-05,NIFTY 50,Index,9698.9072,9805.9518,9654.0826,9796.3081,2271794
2025-11-06,NIFTY 50,Index,9796.3081,9839.5394,9731.6387,9758.5969,5131411
2025-11-07,NIFTY 50,Index,9758.5969,9893.3119,9711.9378,9761.5518,10330461
2025-11-10,NIFTY 50,Index,9761.5518,9942.1896,9681.3738,9880.4177,7172838
2025-11-11,NIFTY 50,Index,9880.4177,10026.8057,9725.9095,9966.3329,3943340
2025-11-12,NIFTY 50,Index,9966.3329,10277.6866,9887.8868,10082.9567,9383018
2025-11-13,NIFTY 50,Index,10082.9567,10291.7106,9966.9905,10143.7518,1437664
2025-11-14,NIFTY 50,Index,10143.7518,10213.549,10057.0296,10150.1734,758482
2025-11-17,NIFTY 50,Index,10150.1734,10397.7331,10067.891,10349.6641,7018817
2025-11-18,NIFTY 50,Index,10349.6641,10511.82,10037.491,10223.4042,1726700
2025-11-19,NIFTY 50,Index,10223.4042,10619.3335,10050.3988,10432.1812,1635150
2025-11-20,NIFTY 50,Index,10432.1812,10445.2071,10100.1328,10199.3055,1027892
2025-11-21,NIFTY 50,Index,10199.3055,10263.9574,9993.3749,10157.691,2076026
2025-11-24,NIFTY 50,Index,10157.691,10332.1388,9930.0282,10103.2445,6697759
2025-11-25,NIFTY 50,Index,10103.2445,10242.7345,9831.258,10020.6532,4991327
2025-11-26,NIFTY 50,Index,10020.6532,10120.9758,9725.9,9853.1485,11181533
2025-11-27,NIFTY 50,Index,9853.1485,9914.6448,9545.7679,9701.4561,3365552
2025-11-28,NIFTY 50,Index,9701.4561,9829.9643,9539.9712,9685.6089,4595803
2025-12-01,NIFTY 50,Index,9685.6089,9833.0221,9549.0339,9807.1925,2134475
2025-12-02,NIFTY 50,Index,9807.1925,9984.6508,9635.9505,9934.5183,10336786
2025-12-03,NIFTY 50,Index,9934.5183,10103.2258,9831.1723,9907.1396,19905690
2025-12-04,NIFTY 50,Index,9907.1396,10069.8215,9869.6519,9960.4735,2340472
2025-12-05,NIFTY 50,Index,9960.4735,10097.6582,9868.6582,9977.0727,19906058
2025-12-08,NIFTY 50,Index,9977.0727,10179.1564,9956.0408,10036.7572,4769868
2025-12-09,NIFTY 50,Index,10036.7572,10251.9387,9963.8938,10110.9867,8346286
2025-12-10,NIFTY 50,Index,10110.9867,10191.7322,10028.5259,10168.834,6005755
2025-12-11,NIFTY 50,Index,10168.834,10311.5632,10113.8085,10182.9775,3942381
2025-12-12,NIFTY 50,Index,10182.9775,10419.53,10154.6171,10338.2462,1575897
2025-12-15,NIFTY 50,Index,10338.2462,10546.9428,10261.9218,10345.0532,2510089
2025-12-16,NIFTY 50,Index,10345.0532,10452.7542,10046.5043,10135.8345,933507
2025-12-17,NIFTY 50,Index,10135.8345,10244.1757,10107.7842,10141.1903,9321658
2025-12-18,NIFTY 50,Index,10141.1903,10298.0914,10056.9889,10176.9116,1863966
2025-12-19,NIFTY 50,Index,10176.9116,10434.2535,10009.9587,10393.5704,2231239
2025-12-22,NIFTY 50,Index,10393.5704,10488.7815,10188.9325,10241.5015,20322953
2025-12-23,NIFTY 50,Index,10241.5015,10323.3515,10119.4126,10257.528,17042769
2025-12-24,NIFTY 50,Index,10257.528,10449.1113,10186.7476,10260.1821,3338593
2025-12-25,NIFTY 50,Index,10260.1821,10260.2287,9862.5454,10046.3948,2172445
2025-12-26,NIFTY 50,Index,10046.3948,10155.5356,10022.2104,10121.5647,6449903
2025-12-29,NIFTY 50,Index,10121.5647,10335.7842,10034.4108,10147.2866,2450022
2025-12-30,NIFTY 50,Index,10147.2866,10226.3419,10071.2174,10155.4908,1153316
2025-12-31,NIFTY 50,Index,10155.4908,10403.2314,10148.262,10380.2695,7329822
2022-01-03,SENSEX,Index,19889.4409,20407.5178,19712.7497,20269.1828,2088121
2022-01-04,SENSEX,Index,20269.1828,20656.5753,19918.1061,20306.7127,25192982
2022-01-05,SENSEX,Index,20306.7127,20594.4207,19905.9004,20397.2883,3196992
2022-01-06,SENSEX,Index,20397.2883,20616.9242,19754.735,20154.6581,7446687
2022-01-07,SENSEX,Index,20154.6581,20157.4726,19705.5223,19865.832,12037146
2022-01-10,SENSEX,Index,19865.832,20205.2684,19537.0431,20069.8648,1880558
2022-01-11,SENSEX,Index,20069.8648,20097.2348,19766.2126,19840.4652,1529263
2022-01-12,SENSEX,Index,19840.4652,20006.0914,19173.7187,19319.335,5238482
2022-01-13,SENSEX,Index,19319.335,19360.6014,18366.6225,18723.6461,2999422
2022-01-14,SENSEX,Index,18723.6461,18835.2638,18567.2979,18687.045,2357951
2022-01-17,SENSEX,Index,18687.045,18868.9317,18449.7544,18822.8166,1885018
2022-01-18,SENSEX,Index,18822.8166,18908.9831,18463.1321,18879.5851,12034379
2022-01-19,SENSEX,Index,18879.5851,19115.5683,18557.1434,19051.2475,2164253
2022-01-20,SENSEX,Index,19051.2475,19352.5142,18695.0671,19059.2148,2360511
2022-01-21,SENSEX,Index,19059.2148,19167.5414,18908.0393,19017.9511,4041366
2022-01-24,SENSEX,Index,19017.9511,19225.0776,18567.9846,18627.5479,659824
2022-01-25,SENSEX,Index,18627.5479,18743.1537,18198.6128,18383.6796,5463578
2022-01-26,SENSEX,Index,18383.6796,18809.5566,18326.4058,18569.8076,7354321
2022-01-27,SENSEX,Index,18569.8076,18709.9588,18185.152,18336.8034,3604416
2022-01-28,SENSEX,Index,18336.8034,18402.484,18093.9522,18237.0098,2888566
2022-01-31,SENSEX,Index,18237.0098,18594.9139,17994.6888,18133.0865,4279277
2022-02-01,SENSEX,Index,18133.0865,18360.7179,17887.2997,17956.2575,10550859
2022-02-02,SENSEX,Index,17956.2575,18305.2194,17836.0264,18279.9795,5287774
2022-02-03,SENSEX,Index,18279.9795,18701.758,18225.6855,18569.5584,787820
2022-02-04,SENSEX,Index,18569.5584,19064.4641,18520.435,18919.8696,4779123
2022-02-07,SENSEX,Index,18919.8696,19033.35,18510.1382,18751.2018,1607532
2022-02-08,SENSEX,Index,18751.2018,19348.5942,18442.1829,19209.3258,7483638
2022-02-09,SENSEX,Index,19209.3258,19517.0356,19102.8051,19171.8847,779843
2022-02-10,SENSEX,Index,19171.8847,19560.2673,18907.2947,19550.3558,1080401
2022-02-11,SENSEX,Index,19550.3558,19788.7969,19355.3663,19449.0344,2810016
2022-02-14,SENSEX,Index,19449.0344,19506.278,19128.972,19243.6554,2688811
2022-02-15,SENSEX,Index,19243.6554,19294.8388,19125.238,19247.3949,2634991
2022-02-16,SENSEX,Index,19247.3949,19687.6316,19034.1364,19345.4194,17083391
2022-02-17,SENSEX,Index,19345.4194,19409.7349,18600.4974,18947.8066,3827649
2022-02-18,SENSEX,Index,18947.8066,19235.7465,18515.2759,18641.6001,746443
2022-02-21,SENSEX,Index,18641.6001,18931.6036,18545.7589,18912.8398,4168241
2022-02-22,SENSEX,Index,18912.8398,19194.227,18143.8906,18483.6979,2686418
2022-02-23,SENSEX,Index,18483.6979,18839.1581,17818.0896,17978.0411,1342014
2022-02-24,SENSEX,Index,17978.0411,18305.0791,17193.307,17391.2034,2779762
2022-02-25,SENSEX,Index,17391.2034,17697.3399,17240.3541,17577.1652,5853622
2022-02-28,SENSEX,Index,17577.1652,17856.2678,17149.8586,17478.807,8900622
2022-03-01,SENSEX,Index,17478.807,18136.7994,17183.4013,17849.3895,6652804
2022-03-02,SENSEX,Index,17849.3895,17992.8544,17467.2601,17705.8486,2870336
2022-03-03,SENSEX,Index,17705.8486,18269.5392,17481.0749,18140.0258,2368984
2022-03-04,SENSEX,Index,18140.0258,18504.6707,18065.9911,18304.8926,1564739
2022-03-07,SENSEX,Index,18304.8926,18766.9657,18225.8039,18587.5581,1404312
2022-03-08,SENSEX,Index,18587.5581,18764.1772,18235.278,18568.7563,5656521
2022-03-09,SENSEX,Index,18568.7563,19187.4281,18402.8532,19091.1427,4090733
2022-03-10,SENSEX,Index,19091.1427,19091.5029,19006.7153,19021.653,2335211
2022-03-11,SENSEX,Index,19021.653,19513.9282,18963.3918,19301.3583,5191242
2022-03-14,SENSEX,Index,19301.3583,19786.7813,19004.2152,19501.5706,15067209
2022-03-15,SENSEX,Index,19501.5706,19658.4085,19248.6491,19524.9977,4820132
2022-03-16,SENSEX,Index,19524.9977,19843.5462,19196.4153,19428.5131,1509714
2022-03-17,SENSEX,Index,19428.5131,19760.5648,19129.3947,19260.3669,299447
2022-03-18,SENSEX,Index,19260.3669,19492.0925,19094.5942,19421.4692,5016215
2022-03-21,SENSEX,Index,19421.4692,19787.0267,19174.6909,19577.4122,1419362
2022-03-22,SENSEX,Index,19577.4122,19593.6604,19287.7271,19412.7716,1773764
2022-03-23,SENSEX,Index,19412.7716,20007.1618,19243.7266,19743.808,3938916
2022-03-24,SENSEX,Index,19743.808,19866.6756,19722.948,19764.3342,7052125
2022-03-25,SENSEX,Index,19764.3342,19884.0171,19381.3241,19589.9456,4700200
2022-03-28,SENSEX,Index,19589.9456,20255.1368,19441.1649,20188.0095,11883298
2022-03-29,SENSEX,Index,20188.0095,20594.7228,19815.4988,20299.3146,3565082
2022-03-30,SENSEX,Index,20299.3146,20538.1238,20028.6493,20459.5495,13898697
2022-03-31,SENSEX,Index,20459.5495,21088.421,20243.228,20883.8487,16862698
2022-04-01,SENSEX,Index,20883.8487,21049.0385,20547.5459,20966.1986,407542
2022-04-04,SENSEX,Index,20966.1986,21766.2944,20850.1489,21577.3986,1506628
2022-04-05,SENSEX,Index,21577.3986,21979.9758,20557.997,20944.4835,6928122
2022-04-06,SENSEX,Index,20944.4835,21253.2607,20287.0785,20301.9854,3363382
2022-04-07,SENSEX,Index,20301.9854,20675.7595,19670.5972,19675.3204,2373086
2022-04-08,SENSEX,Index,19675.3204,20361.8526,19641.7138,20166.2329,4688615
2022-04-11,SENSEX,Index,20166.2329,20425.5905,20070.8023,20177.7328,5244184
2022-04-12,SENSEX,Index,20177.7328,20207.9573,19324.1423,19365.2587,1741252
2022-04-13,SENSEX,Index,19365.2587,19440.7671,19035.0538,19229.235,6158395
2022-04-14,SENSEX,Index,19229.235,19243.2574,18930.9029,18950.8939,3987519
2022-04-15,SENSEX,Index,18950.8939,19270.7825,18834.7338,18934.1032,1831921
2022-04-18,SENSEX,Index,18934.1032,19104.1611,18575.6539,18792.7527,2993365
2022-04-19,SENSEX,Index,18792.7527,18911.3475,18237.3984,18276.3722,7156915
2022-04-20,SENSEX,Index,18276.3722,18556.5841,17718.5374,18067.7046,2521084
2022-04-21,SENSEX,Index,18067.7046,18611.916,17839.7731,18506.3536,7290833
2022-04-22,SENSEX,Index,18506.3536,18786.8272,18089.7755,18192.3506,191170
2022-04-25,SENSEX,Index,18192.3506,18359.4972,18015.654,18338.8754,2619480
2022-04-26,SENSEX,Index,18338.8754,18601.7883,18247.2749,18400.7028,7031272
2022-04-27,SENSEX,Index,18400.7028,18872.3252,18211.2704,18663.5848,2158447
2022-04-28,SENSEX,Index,18663.5848,18888.7472,18610.255,18639.9728,4844269
2022-04-29,SENSEX,Index,18639.9728,18990.4103,18592.957,18774.2565,3972246
2022-05-02,SENSEX,Index,18774.2565,19347.6596,18443.8905,19191.6634,5119850
2022-05-03,SENSEX,Index,19191.6634,19655.3843,19141.2707,19413.2984,4322168
2022-05-04,SENSEX,Index,19413.2984,19766.1648,18839.4066,19130.3409,1736044
2022-05-05,SENSEX,Index,19130.3409,19200.7576,18510.4763,18794.8236,9379019
2022-05-06,SENSEX,Index,18794.8236,19026.6096,18352.1663,18366.9825,2828042
2022-05-09,SENSEX,Index,18366.9825,18421.3335,17912.6112,18272.4523,439126
2022-05-10,SENSEX,Index,18272.4523,18346.8339,17891.9935,18171.4932,2408177
2022-05-11,SENSEX,Index,18171.4932,18642.335,18158.9799,18634.5051,483283
2022-05-12,SENSEX,Index,18634.5051,19343.0972,18602.1904,19006.5898,2612141
2022-05-13,SENSEX,Index,19006.5898,19406.785,18691.2454,19257.3584,3540581
2022-05-16,SENSEX,Index,19257.3584,19618.6962,18841.3711,18945.7877,13531140
2022-05-17,SENSEX,Index,18945.7877,19597.8201,18593.6221,19302.3717,1164782
2022-05-18,SENSEX,Index,19302.3717,19768.3243,19277.7439,19480.5782,1812296
2022-05-19,SENSEX,Index,19480.5782,19599.2112,18673.5802,19048.0445,1500280
2022-05-20,SENSEX,Index,19048.0445,19819.4932,18904.3454,19439.7884,7930218
2022-05-23,SENSEX,Index,19439.7884,19777.8594,19289.8702,19359.8201,12693281
2022-05-24,SENSEX,Index,19359.8201,19853.5593,19124.3229,19698.4321,1502481
2022-05-25,SENSEX,Index,19698.4321,20278.0439,19675.4015,20185.8626,2251989
2022-05-26,SENSEX,Index,20185.8626,20253.6952,19975.6728,20118.4321,493851
2022-05-27,SENSEX,Index,20118.4321,20353.1366,19588.3987,19941.0943,2849599
2022-05-30,SENSEX,Index,19941.0943,20305.5233,19773.8544,20039.1077,1093047
2022-05-31,SENSEX,Index,20039.1077,20241.3573,19821.2125,19824.1279,17127711
2022-06-01,SENSEX,Index,19824.1279,20163.8352,19678.1231,20148.3609,11662538
2022-06-02,SENSEX,Index,20148.3609,20350.6285,19771.0304,20137.5049,4583426
2022-06-03,SENSEX,Index,20137.5049,20654.8837,19789.3813,20330.4885,16824719
2022-06-06,SENSEX,Index,20330.4885,20487.4606,19489.1502,19873.3847,235453
2022-06-07,SENSEX,Index,19873.3847,20216.3832,19536.3001,19725.8896,4170432
2022-06-08,SENSEX,Index,19725.8896,19922.1272,19379.6018,19757.2865,1548932
2022-06-09,SENSEX,Index,19757.2865,20141.4327,19735.7075,19919.2578,2028058
2022-06-10,SENSEX,Index,19919.2578,20045.0047,19732.253,19929.0666,5282061
2022-06-13,SENSEX,Index,19929.0666,20005.8638,19754.5468,19805.6736,7230497
2022-06-14,SENSEX,Index,19805.6736,20294.2908,19715.5651,20104.6531,1604025
2022-06-15,SENSEX,Index,20104.6531,20482.5902,19827.7039,19964.6723,1243889
2022-06-16,SENSEX,Index,19964.6723,20039.4305,19608.8459,19967.88,4443625
2022-06-17,SENSEX,Index,19967.88,20920.6756,19947.8421,20517.019,2320100
2022-06-20,SENSEX,Index,20517.019,20724.9991,20441.3927,20608.8373,1964575
2022-06-21,SENSEX,Index,20608.8373,20801.6209,20219.0021,20467.0201,4683123
2022-06-22,SENSEX,Index,20467.0201,20787.739,20340.9762,20345.2541,3069044
2022-06-23,SENSEX,Index,20345.2541,20649.3703,20127.3391,20472.1471,4254768
2022-06-24,SENSEX,Index,20472.1471,20835.4968,19392.2852,19745.305,1990948
2022-06-27,SENSEX,Index,19745.305,20448.4026,19365.3822,20076.2265,683069
2022-06-28,SENSEX,Index,20076.2265,20188.1291,18808.7642,19176.5208,5787317
2022-06-29,SENSEX,Index,19176.5208,19361.1564,19069.5126,19252.3612,1098868
2022-06-30,SENSEX,Index,19252.3612,19321.9143,19192.8634,19290.0579,1747478
2022-07-01,SENSEX,Index,19290.0579,19539.415,19167.9684,19438.8027,188221
2022-07-04,SENSEX,Index,19438.8027,19814.5775,19003.9125,19369.89,1908736
2022-07-05,SENSEX,Index,19369.89,19964.2113,19367.4944,19607.5132,509234
2022-07-06,SENSEX,Index,19607.5132,19632.3477,19506.4827,19626.7751,5713466
2022-07-07,SENSEX,Index,19626.7751,20475.1558,19236.0368,20179.2631,2019244
2022-07-08,SENSEX,Index,20179.2631,20499.8806,20015.5507,20283.5269,538281
2022-07-11,SENSEX,Index,20283.5269,20532.6921,20191.3338,20287.9202,10622794
2022-07-12,SENSEX,Index,20287.9202,21077.6788,19886.1037,20862.723,4973854
2022-07-13,SENSEX,Index,20862.723,21184.9069,20307.9173,20377.3889,12680461
2022-07-14,SENSEX,Index,20377.3889,20553.3709,19594.5056,19905.7437,1005042
2022-07-15,SENSEX,Index,19905.7437,20580.2241,19769.5608,20345.6434,3023027
2022-07-18,SENSEX,Index,20345.6434,20436.9477,19968.1872,20171.721,6574366
2022-07-19,SENSEX,Index,20171.721,20407.7182,19781.6126,20227.4841,29391707
2022-07-20,SENSEX,Index,20227.4841,20617.1662,19997.2118,20559.8248,4035611
2022-07-21,SENSEX,Index,20559.8248,20934.4799,20406.8417,20638.1108,9206712
2022-07-22,SENSEX,Index,20638.1108,20800.937,20258.4079,20615.9127,1345438
2022-07-25,SENSEX,Index,20615.9127,21260.185,20433.0746,20856.9688,2441788
2022-07-26,SENSEX,Index,20856.9688,21242.4679,20742.8918,20954.2344,444394
2022-07-27,SENSEX,Index,20954.2344,21102.3696,20786.9338,20918.9883,1936259
2022-07-28,SENSEX,Index,20918.9883,20999.4252,20165.2663,20290.8543,2954143
2022-07-29,SENSEX,Index,20290.8543,20471.3263,20042.4044,20276.2073,4704220
2022-08-01,SENSEX,Index,20276.2073,20885.5496,20240.2867,20634.9079,8650274
2022-08-02,SENSEX,Index,20634.9079,20880.9349,20196.23,20499.4501,3936051
2022-08-03,SENSEX,Index,20499.4501,20674.5362,20153.4961,20661.9928,2125867
2022-08-04,SENSEX,Index,20661.9928,20717.2753,19822.9447,20208.2379,2653876
2022-08-05,SENSEX,Index,20208.2379,20804.2924,20157.4572,20580.0517,709866
2022-08-08,SENSEX,Index,20580.0517,20667.9462,20115.4833,20282.2621,1479887
2022-08-09,SENSEX,Index,20282.2621,20431.0036,19835.6815,19991.9858,6605597
2022-08-10,SENSEX,Index,19991.9858,20019.1898,19683.5003,19809.0517,6796752
2022-08-11,SENSEX,Index,19809.0517,20136.5935,19469.0004,19828.175,570513
2022-08-12,SENSEX,Index,19828.175,20100.707,19589.0516,19712.3858,8938912
2022-08-15,SENSEX,Index,19712.3858,19767.8657,19551.0665,19763.9811,2334824
2022-08-16,SENSEX,Index,19763.9811,20440.1911,19643.7787,20131.675,1113836
2022-08-17,SENSEX,Index,20131.675,20311.381,19667.6829,19957.8778,8044772
2022-08-18,SENSEX,Index,19957.8778,20413.7627,19592.6093,20167.8434,1031276
2022-08-19,SENSEX,Index,20167.8434,20547.9064,20057.055,20316.9961,1714150
2022-08-22,SENSEX,Index,20316.9961,20552.3943,19344.0948,19694.2589,2380091
2022-08-23,SENSEX,Index,19694.2589,20486.0945,19674.1056,20275.7347,9112058
2022-08-24,SENSEX,Index,20275.7347,20401.5396,20193.7327,20267.4103,671872
2022-08-25,SENSEX,Index,20267.4103,20372.0337,19472.0691,19654.4567,3428020
2022-08-26,SENSEX,Index,19654.4567,19821.539,19349.4678,19779.5218,6688316
2022-08-29,SENSEX,Index,19779.5218,20006.4296,19524.798,19960.9323,6454062
2022-08-30,SENSEX,Index,19960.9323,20308.9447,19777.9451,20049.7388,10804579
2022-08-31,SENSEX,Index,20049.7388,20305.9596,19865.26,19897.6722,3376691
2022-09-01,SENSEX,Index,19897.6722,20114.7272,19331.9273,19383.6492,1893539
2022-09-02,SENSEX,Index,19383.6492,19742.8963,19343.2098,19678.6046,6236977
2022-09-05,SENSEX,Index,19678.6046,19720.6034,18737.8148,18984.4439,25192821
2022-09-06,SENSEX,Index,18984.4439,19273.2217,18955.8615,19034.8841,3898840
2022-09-07,SENSEX,Index,19034.8841,19133.8838,18721.8481,18867.1471,2181750
2022-09-08,SENSEX,Index,18867.1471,19229.9352,18599.1009,18914.08,5869614
2022-09-09,SENSEX,Index,18914.08,19116.3755,18672.3172,19011.7732,1918922
2022-09-12,SENSEX,Index,19011.7732,19365.6478,18751.3794,18760.6263,1246437
2022-09-13,SENSEX,Index,18760.6263,19389.1904,18395.0045,19070.1924,8391992
2022-09-14,SENSEX,Index,19070.1924,19464.0861,19021.2392,19215.3085,9548836
2022-09-15,SENSEX,Index,19215.3085,19230.6608,19045.9822,19184.9941,7624536
2022-09-16,SENSEX,Index,19184.9941,19524.1426,19163.8517,19346.4095,7851138
2022-09-19,SENSEX,Index,19346.4095,19705.6939,18800.8676,19045.0581,268858
2022-09-20,SENSEX,Index,19045.0581,19150.9048,18674.6057,19125.6378,465300
